iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.07795540842246147,0.159754,0.003843183155077075,0.1004,0.69863918733465,-0.013080854788605331,[0.01759947 0.         0.         0.         0.16149462 0.         0.         0.         0.03950518 0.         0.         0.03753499 0.03173318 0.         0.         0.         0.02556168 0.         0.         0.01439738 0.         0.         0.         0.         0.         0.60753917 0.02969741 0.         0.         0.03493693 0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
10,0.07555395850378539,0.183417,0.0028703666196635566,0.10400000000000001,0.6865103033060405,-0.0119663570673943,[0.02876304 0.         0.         0.         0.         0.         0.         0.         0.06119899 0.         0.         0.02317952 0.03286665 0.         0.         0.         0.02353361 0.         0.         0.02410632 0.         0.         0.02827504 0.         0.         0.54230939 0.02869958 0.20706786 0.         0.         0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
20,0.06878558055804793,0.176387,0.004577064447392691,0.10800000000000001,0.6732805664933595,-0.029450397956081054,[0.0265501  0.         0.         0.         0.         0.         0.         0.         0.04539917 0.         0.         0.         0.0300801  0.         0.         0.         0.0245512  0.         0.         0.02211166 0.         0.         0.02511775 0.         0.         0.29995531 0.         0.49003775 0.01765066 0.0185463  0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
30,0.06878558055804793,0.176387,0.004577064447392691,0.112,0.6603057798763129,-0.012311677801248552,[0.0265501  0.         0.         0.         0.         0.         0.         0.         0.04539917 0.         0.         0.         0.0300801  0.         0.         0.         0.0245512  0.         0.         0.02211166 0.         0.         0.02511775 0.         0.         0.29995531 0.         0.49003775 0.01765066 0.0185463  0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
40,0.06878558055804793,0.176387,0.004577064447392691,0.116,0.6475810303108847,0.02270376912941608,[0.0265501  0.         0.         0.         0.         0.         0.         0.         0.04539917 0.         0.         0.         0.0300801  0.         0.         0.         0.0245512  0.         0.         0.02211166 0.         0.         0.02511775 0.         0.         0.29995531 0.         0.49003775 0.01765066 0.0185463  0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
50,0.06787861288001457,0.183417,0.0028703666196635566,0.12000000000000001,0.6351014993342337,-0.03753225803087529,[0.02876304 0.         0.         0.         0.         0.         0.         0.         0.06119899 0.         0.         0.02317952 0.03286665 0.         0.         0.         0.02353361 0.         0.         0.02410632 0.         0.         0.02827504 0.         0.         0.54230939 0.02869958 0.20706786 0.         0.         0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
60,0.06787861288001457,0.183417,0.0028703666196635566,0.124,0.622862461340094,-0.045687099713314416,[0.02876304 0.         0.         0.         0.         0.         0.         0.         0.06119899 0.         0.         0.02317952 0.03286665 0.         0.         0.         0.02353361 0.         0.         0.02410632 0.         0.         0.02827504 0.         0.         0.54230939 0.02869958 0.20706786 0.         0.         0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
70,0.06667858681238488,0.198876,0.003882360272271834,0.128,0.6108592817893356,-0.016261248078358957,[0.03053146 0.         0.         0.         0.         0.         0.         0.         0.03921949 0.         0.         0.03326886 0.03204779 0.         0.         0.         0.02679862 0.         0.01893424 0.02881138 0.         0.         0.         0.         0.         0.07919993 0.         0.66902553 0.         0.04216269 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
80,0.06245483251400982,0.159754,0.003843183155077075,0.132,0.5990874154550098,-0.0034408096734362733,[0.01759947 0.         0.         0.         0.16149462 0.         0.         0.         0.03950518 0.         0.         0.03753499 0.03173318 0.         0.         0.         0.02556168 0.         0.         0.01439738 0.         0.         0.         0.         0.         0.60753917 0.02969741 0.         0.         0.03493693 0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
90,0.06245483251400982,0.159754,0.003843183155077075,0.136,0.5875424047012152,-0.005203298469341367,[0.01759947 0.         0.         0.         0.16149462 0.         0.         0.         0.03950518 0.         0.         0.03753499 0.03173318 0.         0.         0.         0.02556168 0.         0.         0.01439738 0.         0.         0.         0.         0.         0.60753917 0.02969741 0.         0.         0.03493693 0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
100,0.06143004116482134,0.16699,0.00509862472776328,0.14,0.576219877795131,0.0023353607342077587,[0.02613943 0.         0.         0.         0.09131943 0.         0.         0.         0.03431829 0.         0.         0.03527634 0.03148902 0.         0.         0.         0.         0.         0.02010394 0.01892718 0.         0.         0.         0.         0.         0.46361119 0.03072362 0.24809156 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
110,0.06143004116482134,0.16699,0.00509862472776328,0.14400000000000002,0.5651155472515784,-0.0008569322712863526,[0.02613943 0.         0.         0.         0.09131943 0.         0.         0.         0.03431829 0.         0.         0.03527634 0.03148902 0.         0.         0.         0.         0.         0.02010394 0.01892718 0.         0.         0.         0.         0.         0.46361119 0.03072362 0.24809156 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
120,0.06143004116482134,0.16699,0.00509862472776328,0.14800000000000002,0.554225208209486,0.006576098043020789,[0.02613943 0.         0.         0.         0.09131943 0.         0.         0.         0.03431829 0.         0.         0.03527634 0.03148902 0.         0.         0.         0.         0.         0.02010394 0.01892718 0.         0.         0.         0.         0.         0.46361119 0.03072362 0.24809156 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
130,0.05686359543717284,0.200248,0.0054325721567859125,0.15200000000000002,0.5435447368396396,-0.033036565750315924,[0.02526248 0.         0.         0.         0.10420566 0.         0.         0.         0.         0.         0.         0.         0.03479172 0.         0.         0.         0.03041551 0.         0.         0.02265269 0.         0.         0.         0.01583336 0.         0.36350538 0.         0.36630887 0.         0.02119097 0.01583336],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
140,0.05686359543717284,0.200248,0.0054325721567859125,0.156,0.5330700887831185,-0.017581383000629534,[0.02526248 0.         0.         0.         0.10420566 0.         0.         0.         0.         0.         0.         0.         0.03479172 0.         0.         0.         0.03041551 0.         0.         0.02265269 0.         0.         0.         0.01583336 0.         0.36350538 0.         0.36630887 0.         0.02119097 0.01583336],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
