iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.07192049547756175,0.145929,0.0020880090448765023,0.5,0.5,0.04428957522386197,[0.04256295 0.         0.         0.         0.         0.         0.         0.         0.         0.02130578 0.         0.         0.04322384 0.         0.04565942 0.         0.26180334 0.08272948 0.         0.         0.         0.         0.         0.         0.         0.07316836 0.         0.28722763 0.04640063 0.09591856 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
10,0.07192049547756175,0.145929,0.0020880090448765023,0.5,0.5,0.01988533696082179,[0.04256295 0.         0.         0.         0.         0.         0.         0.         0.         0.02130578 0.         0.         0.04322384 0.         0.04565942 0.         0.26180334 0.08272948 0.         0.         0.         0.         0.         0.         0.         0.07316836 0.         0.28722763 0.04640063 0.09591856 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
20,0.07192049547756175,0.145929,0.0020880090448765023,0.5,0.5,0.048441561209274286,[0.04256295 0.         0.         0.         0.         0.         0.         0.         0.         0.02130578 0.         0.         0.04322384 0.         0.04565942 0.         0.26180334 0.08272948 0.         0.         0.         0.         0.         0.         0.         0.07316836 0.         0.28722763 0.04640063 0.09591856 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
30,0.07192049547756175,0.145929,0.0020880090448765023,0.5,0.5,0.040726188140371045,[0.04256295 0.         0.         0.         0.         0.         0.         0.         0.         0.02130578 0.         0.         0.04322384 0.         0.04565942 0.         0.26180334 0.08272948 0.         0.         0.         0.         0.         0.         0.         0.07316836 0.         0.28722763 0.04640063 0.09591856 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
40,0.07192049547756175,0.145929,0.0020880090448765023,0.5,0.5,-0.008757938298080806,[0.04256295 0.         0.         0.         0.         0.         0.         0.         0.         0.02130578 0.         0.         0.04322384 0.         0.04565942 0.         0.26180334 0.08272948 0.         0.         0.         0.         0.         0.         0.         0.07316836 0.         0.28722763 0.04640063 0.09591856 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
50,0.07192049547756175,0.145929,0.0020880090448765023,0.5,0.5,0.07399285182236005,[0.04256295 0.         0.         0.         0.         0.         0.         0.         0.         0.02130578 0.         0.         0.04322384 0.         0.04565942 0.         0.26180334 0.08272948 0.         0.         0.         0.         0.         0.         0.         0.07316836 0.         0.28722763 0.04640063 0.09591856 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
60,0.07192049547756175,0.145929,0.0020880090448765023,0.5,0.5,0.0008933202116854548,[0.04256295 0.         0.         0.         0.         0.         0.         0.         0.         0.02130578 0.         0.         0.04322384 0.         0.04565942 0.         0.26180334 0.08272948 0.         0.         0.         0.         0.         0.         0.         0.07316836 0.         0.28722763 0.04640063 0.09591856 0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
70,0.07042862884809103,0.175565,0.0037294639089952243,0.5,0.5,-0.00047900093979528374,[0.         0.         0.         0.         0.2199411  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.07564031 0.01377774 0.21333971 0.02698965 0.         0.         0.04811021 0.1056933  0.         0.15975593 0.         0.11600367 0.         0.02074837 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
80,0.07042862884809103,0.175565,0.0037294639089952243,0.5,0.5,0.018092999421768816,[0.         0.         0.         0.         0.2199411  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.07564031 0.01377774 0.21333971 0.02698965 0.         0.         0.04811021 0.1056933  0.         0.15975593 0.         0.11600367 0.         0.02074837 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
90,0.07042862884809103,0.175565,0.0037294639089952243,0.5,0.5,-0.025710857445172243,[0.         0.         0.         0.         0.2199411  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.07564031 0.01377774 0.21333971 0.02698965 0.         0.         0.04811021 0.1056933  0.         0.15975593 0.         0.11600367 0.         0.02074837 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,300,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
