iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.07901155155633412,0.161069,0.0030458968873317456,0.10000400000000001,0.6999863787614855,0.00909379315368136,[0.01973327 0.         0.         0.         0.04054733 0.         0.         0.         0.02283402 0.         0.         0.         0.         0.         0.         0.         0.03133614 0.02999879 0.         0.01973327 0.01973327 0.         0.         0.         0.         0.03074318 0.         0.76498305 0.         0.02035768 0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
1000,0.03613403748709485,0.190572,0.003665571838807516,0.10400000000000001,0.6865103033060405,-0.010435791331525208,[0.         0.02027329 0.         0.         0.03138445 0.         0.         0.         0.         0.02027329 0.         0.         0.         0.         0.         0.03065679 0.01646914 0.02062997 0.01962553 0.         0.         0.02732752 0.         0.         0.         0.03800711 0.         0.77535291 0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
2000,0.03261943814494224,0.191254,0.0037801449402731376,0.10800000000000001,0.6732805664933595,0.008500954500349446,[0.         0.         0.         0.02939291 0.03671784 0.         0.         0.         0.03203628 0.         0.         0.         0.         0.03087592 0.         0.01763755 0.01615274 0.01763755 0.         0.         0.         0.         0.         0.         0.         0.03751451 0.         0.75981825 0.         0.02221644 0.        ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
3000,0.03261943814494224,0.191254,0.0037801449402731376,0.112,0.6603057798763129,-0.012569392153478014,[0.         0.         0.         0.02939291 0.03671784 0.         0.         0.         0.03203628 0.         0.         0.         0.         0.03087592 0.         0.01763755 0.01615274 0.01763755 0.         0.         0.         0.         0.         0.         0.         0.03751451 0.         0.75981825 0.         0.02221644 0.        ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
4000,0.03261943814494224,0.191254,0.0037801449402731376,0.116,0.6475810303108847,0.017433213008746184,[0.         0.         0.         0.02939291 0.03671784 0.         0.         0.         0.03203628 0.         0.         0.         0.         0.03087592 0.         0.01763755 0.01615274 0.01763755 0.         0.         0.         0.         0.         0.         0.         0.03751451 0.         0.75981825 0.         0.02221644 0.        ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
5000,0.02943400832884126,0.187523,0.002753523155453636,0.12000000000000001,0.6351014993342337,-0.00634247599643334,[0.         0.         0.         0.         0.03564092 0.01798914 0.         0.         0.         0.         0.01798914 0.         0.         0.         0.         0.01798914 0.02607544 0.01798914 0.         0.         0.         0.02586838 0.         0.         0.         0.03178414 0.         0.78055797 0.         0.02811659 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
6000,0.02943400832884126,0.187523,0.002753523155453636,0.124,0.622862461340094,-0.024608898665626315,[0.         0.         0.         0.         0.03564092 0.01798914 0.         0.         0.         0.         0.01798914 0.         0.         0.         0.         0.01798914 0.02607544 0.01798914 0.         0.         0.         0.02586838 0.         0.         0.         0.03178414 0.         0.78055797 0.         0.02811659 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
7000,0.02943400832884126,0.187523,0.002753523155453636,0.128,0.6108592817893356,-0.013621995670350542,[0.         0.         0.         0.         0.03564092 0.01798914 0.         0.         0.         0.         0.01798914 0.         0.         0.         0.         0.01798914 0.02607544 0.01798914 0.         0.         0.         0.02586838 0.         0.         0.         0.03178414 0.         0.78055797 0.         0.02811659 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
8000,0.02943400832884126,0.187523,0.002753523155453636,0.132,0.5990874154550098,0.02658100751396553,[0.         0.         0.         0.         0.03564092 0.01798914 0.         0.         0.         0.         0.01798914 0.         0.         0.         0.         0.01798914 0.02607544 0.01798914 0.         0.         0.         0.02586838 0.         0.         0.         0.03178414 0.         0.78055797 0.         0.02811659 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
9000,0.02943400832884126,0.187523,0.002753523155453636,0.136,0.5875424047012152,0.003272680756711033,[0.         0.         0.         0.         0.03564092 0.01798914 0.         0.         0.         0.         0.01798914 0.         0.         0.         0.         0.01798914 0.02607544 0.01798914 0.         0.         0.         0.02586838 0.         0.         0.         0.03178414 0.         0.78055797 0.         0.02811659 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
