iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.06868457579944068,0.191486,0.003115825869406394,0.1004,0.6994071426965597,0.1268921759270456,[0.         0.0563701  0.         0.01535555 0.06731475 0.03131101 0.03260168 0.         0.04507007 0.         0.         0.         0.         0.         0.01535555 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.35331972 0.         0.32110527 0.         0.         0.06219629],[0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
10,0.06868457579944068,0.191486,0.003115825869406394,0.10400000000000001,0.6940939711388247,-0.05004379767130741,[0.         0.0563701  0.         0.01535555 0.06731475 0.03131101 0.03260168 0.         0.04507007 0.         0.         0.         0.         0.         0.01535555 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.35331972 0.         0.32110527 0.         0.         0.06219629],[0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
20,0.06868457579944068,0.191486,0.003115825869406394,0.10800000000000001,0.6882377725303767,-0.003020886363245782,[0.         0.0563701  0.         0.01535555 0.06731475 0.03131101 0.03260168 0.         0.04507007 0.         0.         0.         0.         0.         0.01535555 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.35331972 0.         0.32110527 0.         0.         0.06219629],[0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
30,0.06868457579944068,0.191486,0.003115825869406394,0.112,0.6824309837476404,0.07742788327703873,[0.         0.0563701  0.         0.01535555 0.06731475 0.03131101 0.03260168 0.         0.04507007 0.         0.         0.         0.         0.         0.01535555 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.35331972 0.         0.32110527 0.         0.         0.06219629],[0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
40,0.039997222926245024,0.167825,0.0036819439556180244,0.116,0.6766731879108208,-0.02282120733271908,[0.         0.07228937 0.         0.         0.06343001 0.02866885 0.02653545 0.         0.02876008 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02211387 0.         0.         0.         0.         0.         0.09941095 0.         0.58090223 0.         0.05329747 0.02459172],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
50,0.039997222926245024,0.167825,0.0036819439556180244,0.12000000000000001,0.670963971657414,0.01672335739447129,[0.         0.07228937 0.         0.         0.06343001 0.02866885 0.02653545 0.         0.02876008 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02211387 0.         0.         0.         0.         0.         0.09941095 0.         0.58090223 0.         0.05329747 0.02459172],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
60,0.039997222926245024,0.167825,0.0036819439556180244,0.124,0.6653029251125319,-0.03308595537284723,[0.         0.07228937 0.         0.         0.06343001 0.02866885 0.02653545 0.         0.02876008 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02211387 0.         0.         0.         0.         0.         0.09941095 0.         0.58090223 0.         0.05329747 0.02459172],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
70,0.039997222926245024,0.167825,0.0036819439556180244,0.128,0.6596896418594763,0.02174081068237611,[0.         0.07228937 0.         0.         0.06343001 0.02866885 0.02653545 0.         0.02876008 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02211387 0.         0.         0.         0.         0.         0.09941095 0.         0.58090223 0.         0.05329747 0.02459172],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
80,0.039997222926245024,0.167825,0.0036819439556180244,0.132,0.6541237189105614,0.1019824396547322,[0.         0.07228937 0.         0.         0.06343001 0.02866885 0.02653545 0.         0.02876008 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02211387 0.         0.         0.         0.         0.         0.09941095 0.         0.58090223 0.         0.05329747 0.02459172],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
90,0.039997222926245024,0.167825,0.0036819439556180244,0.136,0.6486047566781827,0.0014877901285277487,[0.         0.07228937 0.         0.         0.06343001 0.02866885 0.02653545 0.         0.02876008 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02211387 0.         0.         0.         0.         0.         0.09941095 0.         0.58090223 0.         0.05329747 0.02459172],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.3,0.7,0.1,0.5,1,10,,tuning_bw
