iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08571829870032652,0.174619,0.00318240259934695,0.10060000000000001,0.5,-0.035469836493472996,[0.         0.         0.         0.07239393 0.16394092 0.         0.         0.         0.08286459 0.         0.         0.02480027 0.         0.01933278 0.         0.         0.         0.         0.         0.         0.03018477 0.         0.         0.03487585 0.         0.44230629 0.         0.10430103 0.         0.         0.02499955],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
10,0.08525755177812128,0.195211,0.004243753756801142,0.10600000000000001,0.5,0.022647119554704262,[0.         0.         0.         0.03638892 0.21453458 0.         0.         0.01830268 0.03922029 0.         0.         0.         0.         0.03547889 0.         0.         0.         0.         0.06038972 0.         0.01830268 0.         0.         0.         0.         0.45417286 0.         0.09078864 0.03242075 0.         0.        ],[0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
20,0.06804823480241286,0.188628,0.004491635226592974,0.112,0.5,-6.961491936922906e-05,[0.         0.         0.02499485 0.04244648 0.14566532 0.         0.         0.         0.03042389 0.         0.         0.         0.         0.03914307 0.         0.         0.         0.         0.         0.         0.02791101 0.         0.         0.04156979 0.         0.27763785 0.02307991 0.34712783 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
30,0.06804823480241286,0.188628,0.004491635226592974,0.11800000000000001,0.5,0.033330001913066114,[0.         0.         0.02499485 0.04244648 0.14566532 0.         0.         0.         0.03042389 0.         0.         0.         0.         0.03914307 0.         0.         0.         0.         0.         0.         0.02791101 0.         0.         0.04156979 0.         0.27763785 0.02307991 0.34712783 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
40,0.06804823480241286,0.188628,0.004491635226592974,0.124,0.5,-0.06290282003115556,[0.         0.         0.02499485 0.04244648 0.14566532 0.         0.         0.         0.03042389 0.         0.         0.         0.         0.03914307 0.         0.         0.         0.         0.         0.         0.02791101 0.         0.         0.04156979 0.         0.27763785 0.02307991 0.34712783 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
50,0.054201788222089056,0.195211,0.004243753756801142,0.13,0.5,-0.04731529249925144,[0.         0.         0.         0.03638892 0.21453458 0.         0.         0.01830268 0.03922029 0.         0.         0.         0.         0.03547889 0.         0.         0.         0.         0.06038972 0.         0.01830268 0.         0.         0.         0.         0.45417286 0.         0.09078864 0.03242075 0.         0.        ],[0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
60,0.054201788222089056,0.195211,0.004243753756801142,0.136,0.5,-0.06544385021972969,[0.         0.         0.         0.03638892 0.21453458 0.         0.         0.01830268 0.03922029 0.         0.         0.         0.         0.03547889 0.         0.         0.         0.         0.06038972 0.         0.01830268 0.         0.         0.         0.         0.45417286 0.         0.09078864 0.03242075 0.         0.        ],[0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
70,0.054201788222089056,0.195211,0.004243753756801142,0.14200000000000002,0.5,0.07927568766478024,[0.         0.         0.         0.03638892 0.21453458 0.         0.         0.01830268 0.03922029 0.         0.         0.         0.         0.03547889 0.         0.         0.         0.         0.06038972 0.         0.01830268 0.         0.         0.         0.         0.45417286 0.         0.09078864 0.03242075 0.         0.        ],[0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
80,0.054201788222089056,0.195211,0.004243753756801142,0.148,0.5,-0.05541241286437587,[0.         0.         0.         0.03638892 0.21453458 0.         0.         0.01830268 0.03922029 0.         0.         0.         0.         0.03547889 0.         0.         0.         0.         0.06038972 0.         0.01830268 0.         0.         0.         0.         0.45417286 0.         0.09078864 0.03242075 0.         0.        ],[0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
90,0.05096500095385664,0.188164,0.0033639650591217292,0.154,0.5,-0.006267876825936523,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
100,0.05096500095385664,0.188164,0.0033639650591217292,0.16,0.5,0.0177596091382355,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
110,0.05096500095385664,0.188164,0.0033639650591217292,0.16599999999999998,0.5,-0.015728627011991788,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
120,0.05096500095385664,0.188164,0.0033639650591217292,0.172,0.5,-0.023534535002137043,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
130,0.05096500095385664,0.188164,0.0033639650591217292,0.178,0.5,0.05401132607147668,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
140,0.05096500095385664,0.188164,0.0033639650591217292,0.184,0.5,-0.03883881354102956,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
150,0.05096500095385664,0.188164,0.0033639650591217292,0.19,0.5,0.040664880847078214,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
160,0.05096500095385664,0.188164,0.0033639650591217292,0.196,0.5,-0.06713786681517092,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
170,0.05096500095385664,0.188164,0.0033639650591217292,0.202,0.5,-0.010329191620775606,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
180,0.05096500095385664,0.188164,0.0033639650591217292,0.208,0.5,-0.09477649165283768,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
190,0.05096500095385664,0.188164,0.0033639650591217292,0.214,0.5,-0.08280594283753175,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
200,0.05096500095385664,0.188164,0.0033639650591217292,0.22,0.5,5.001668395807334e-05,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
210,0.05096500095385664,0.188164,0.0033639650591217292,0.226,0.5,0.05067799111384979,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
220,0.05096500095385664,0.188164,0.0033639650591217292,0.23199999999999998,0.5,-0.009702123816858463,[0.         0.         0.02587964 0.04557597 0.19051969 0.         0.         0.02489151 0.         0.         0.         0.         0.         0.04560895 0.         0.0312683  0.         0.         0.         0.         0.02489151 0.05517263 0.         0.         0.         0.48110145 0.         0.07509034 0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.7,0.5,0.5,0.1,0.5,1,10,,tuning_par
