iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.0781972997244593,0.160209,0.0038144005510814052,0.5,0.5,-0.09293423598255508,[0.         0.         0.         0.         0.         0.         0.         0.         0.07635638 0.         0.         0.         0.01673967 0.05572958 0.0395726  0.         0.07885568 0.         0.20614723 0.         0.         0.09352631 0.         0.         0.         0.16589229 0.13417723 0.13300302 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
10,0.0781972997244593,0.160209,0.0038144005510814052,0.5,0.5,-0.06119717270856989,[0.         0.         0.         0.         0.         0.         0.         0.         0.07635638 0.         0.         0.         0.01673967 0.05572958 0.0395726  0.         0.07885568 0.         0.20614723 0.         0.         0.09352631 0.         0.         0.         0.16589229 0.13417723 0.13300302 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
20,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.02104441668245513,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
30,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.02335929678799479,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
40,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.05411205145744479,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
50,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.0539932398247764,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
60,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.03255153505338143,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
70,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.05152489148225573,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
80,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.01936284397594632,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
90,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.04695573220727456,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
100,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.03978772218431075,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
110,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.04819764038207938,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
120,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.043576740327213016,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
130,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.05590514867622636,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
140,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.04635608179385745,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
150,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.05890967451049313,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
160,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,-0.03567849019785852,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
170,0.06638318720071744,0.211345,0.002840403977416225,0.5,0.5,0.07179172826613922,[0.         0.         0.         0.         0.04365668 0.08953573 0.         0.04880751 0.         0.04871866 0.         0.         0.0570237  0.         0.         0.         0.1304787  0.08228696 0.         0.         0.         0.         0.         0.         0.         0.2170871  0.         0.25394195 0.         0.         0.02846301],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size
