iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.07663678357927044,0.197777,0.004617086300169495,0.10400000000000001,0.6865103033060405,0.018129803233677782,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
2,0.07663678357927044,0.197777,0.004617086300169495,0.10800000000000001,0.6732805664933595,0.00779682361787362,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
3,0.07663678357927044,0.197777,0.004617086300169495,0.112,0.6603057798763129,-0.016416793672145463,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
4,0.07663678357927044,0.197777,0.004617086300169495,0.116,0.6475810303108847,0.013415767895474565,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
5,0.07663678357927044,0.197777,0.004617086300169495,0.12000000000000001,0.6351014993342337,0.010811359532632897,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
6,0.07663678357927044,0.197777,0.004617086300169495,0.124,0.622862461340094,-0.009367690255634612,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
7,0.07663678357927044,0.197777,0.004617086300169495,0.128,0.6108592817893356,0.04196973357936895,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
8,0.07663678357927044,0.197777,0.004617086300169495,0.132,0.5990874154550098,0.008086748554567624,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
9,0.07663678357927044,0.197777,0.004617086300169495,0.136,0.5875424047012152,-0.01369932798350948,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
10,0.07663678357927044,0.197777,0.004617086300169495,0.14,0.576219877795131,-0.021803180335243443,[0.03472434 0.         0.         0.04283308 0.         0.03547837 0.04034835 0.         0.         0.         0.02559485 0.         0.02550929 0.         0.         0.         0.         0.         0.03399932 0.         0.         0.2672827  0.         0.         0.         0.04861395 0.         0.44561576 0.         0.         0.        ],[1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
