iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08160767736137918,0.167604,0.00438864527724165,0.10000400000000001,0.6999863787614855,-0.02205582507341529,[0.         0.02008173 0.02065686 0.         0.03600561 0.         0.         0.         0.02355082 0.         0.02008173 0.         0.         0.         0.         0.01184791 0.         0.         0.03031148 0.02008173 0.         0.         0.         0.         0.         0.76019593 0.         0.0571862  0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
1000,0.035673388170769746,0.191498,0.004458024753384445,0.10400000000000001,0.6865103033060405,0.009378111176378802,[0.         0.         0.         0.         0.03163407 0.02465019 0.         0.         0.02760945 0.02536048 0.         0.         0.         0.         0.         0.         0.02050224 0.         0.02073797 0.         0.01856454 0.         0.         0.         0.         0.76430692 0.         0.04123138 0.         0.         0.02540276],[0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
2000,0.03151186415766703,0.172153,0.003690917097036739,0.10800000000000001,0.6732805664933595,0.006355737769286432,[0.         0.         0.         0.01995046 0.04189167 0.         0.         0.         0.01995046 0.         0.         0.         0.01995046 0.         0.         0.         0.01995046 0.01995046 0.0204013  0.         0.         0.         0.         0.01995046 0.         0.76643007 0.         0.05157419 0.         0.         0.        ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
3000,0.030079726425857982,0.175727,0.004015565138800685,0.112,0.6603057798763129,-0.018968067607981153,[0.         0.         0.02024233 0.         0.04213213 0.02024233 0.02070206 0.         0.02173538 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02036222 0.         0.01971268 0.         0.         0.         0.         0.76524973 0.         0.04657085 0.         0.         0.0230503 ],[0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
4000,0.030079726425857982,0.175727,0.004015565138800685,0.116,0.6475810303108847,-0.008338564039392196,[0.         0.         0.02024233 0.         0.04213213 0.02024233 0.02070206 0.         0.02173538 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02036222 0.         0.01971268 0.         0.         0.         0.         0.76524973 0.         0.04657085 0.         0.         0.0230503 ],[0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
5000,0.029652073932631966,0.170046,0.0034038690670260526,0.12000000000000001,0.6351014993342337,0.009205222117578425,[0.02006075 0.         0.         0.02982673 0.03506702 0.02006075 0.         0.         0.         0.         0.         0.         0.         0.         0.02006075 0.02006075 0.02006075 0.         0.02021965 0.         0.         0.         0.         0.         0.         0.76621623 0.         0.04836664 0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
6000,0.029652073932631966,0.170046,0.0034038690670260526,0.124,0.622862461340094,-0.02887523497227489,[0.02006075 0.         0.         0.02982673 0.03506702 0.02006075 0.         0.         0.         0.         0.         0.         0.         0.         0.02006075 0.02006075 0.02006075 0.         0.02021965 0.         0.         0.         0.         0.         0.         0.76621623 0.         0.04836664 0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
7000,0.029652073932631966,0.170046,0.0034038690670260526,0.128,0.6108592817893356,0.004528311224431056,[0.02006075 0.         0.         0.02982673 0.03506702 0.02006075 0.         0.         0.         0.         0.         0.         0.         0.         0.02006075 0.02006075 0.02006075 0.         0.02021965 0.         0.         0.         0.         0.         0.         0.76621623 0.         0.04836664 0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
8000,0.029652073932631966,0.170046,0.0034038690670260526,0.132,0.5990874154550098,0.04008185964222075,[0.02006075 0.         0.         0.02982673 0.03506702 0.02006075 0.         0.         0.         0.         0.         0.         0.         0.         0.02006075 0.02006075 0.02006075 0.         0.02021965 0.         0.         0.         0.         0.         0.         0.76621623 0.         0.04836664 0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
9000,0.029652073932631966,0.170046,0.0034038690670260526,0.136,0.5875424047012152,0.026820909251088567,[0.02006075 0.         0.         0.02982673 0.03506702 0.02006075 0.         0.         0.         0.         0.         0.         0.         0.         0.02006075 0.02006075 0.02006075 0.         0.02021965 0.         0.         0.         0.         0.         0.         0.76621623 0.         0.04836664 0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
