iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,0.10137797984404534,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
10,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,-0.07743061515215989,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
20,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,0.07288432442547224,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
30,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,-0.019979450259621195,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
40,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,0.021624095450006365,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
50,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,-0.05634265173625529,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
60,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,-0.04826073756177232,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
70,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,0.06032947610153799,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
80,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,-0.05869005211846026,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
90,0.08578328414119957,0.175891,0.0043244317176008434,0.5,0.5,-0.045900497903689254,[0.         0.         0.         0.         0.20497058 0.05229898 0.         0.         0.07864338 0.         0.         0.08509899 0.         0.         0.         0.03030552 0.         0.03357689 0.         0.         0.         0.         0.         0.         0.         0.19289531 0.16932314 0.02038321 0.         0.132504   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.1,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
