iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08007615581292947,0.164706,0.004553688374141059,0.1004,0.5,-0.028578593731167407,[0.         0.         0.         0.03475405 0.05537398 0.01749473 0.         0.         0.05258477 0.         0.         0.         0.         0.         0.         0.         0.04250894 0.         0.01231467 0.         0.         0.         0.01749473 0.         0.         0.30245937 0.         0.44752003 0.         0.01749473 0.        ],[0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
10,0.07679954952120296,0.196811,0.0043512282790828215,0.10400000000000001,0.5,0.052202918041299354,[0.         0.02439672 0.         0.03302861 0.01684273 0.06079635 0.01769638 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02644257 0.         0.01769638 0.         0.         0.05224839 0.         0.         0.         0.35680543 0.         0.39404643 0.         0.         0.        ],[0. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
20,0.06852912942007963,0.19538,0.004194084096443608,0.10800000000000001,0.5,-0.027891824134693873,[0.         0.02083833 0.03421449 0.03534504 0.14778614 0.         0.         0.         0.         0.         0.         0.         0.03429962 0.         0.         0.         0.0393515  0.         0.01909914 0.01992332 0.         0.         0.         0.         0.         0.0352225  0.         0.61391992 0.         0.         0.        ],[0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
30,0.06753704049124834,0.192073,0.004062618282380316,0.112,0.5,-0.008680510889437621,[0.         0.02583424 0.         0.         0.04605863 0.         0.         0.01759861 0.73234644 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02451269 0.02541624 0.01759861 0.         0.         0.         0.         0.03676421 0.         0.02236504 0.         0.         0.05150529],[0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
40,0.06753704049124834,0.192073,0.004062618282380316,0.116,0.5,-0.07256191898093528,[0.         0.02583424 0.         0.         0.04605863 0.         0.         0.01759861 0.73234644 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02451269 0.02541624 0.01759861 0.         0.         0.         0.         0.03676421 0.         0.02236504 0.         0.         0.05150529],[0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
50,0.06753704049124834,0.192073,0.004062618282380316,0.12000000000000001,0.5,-0.0014682288864489067,[0.         0.02583424 0.         0.         0.04605863 0.         0.         0.01759861 0.73234644 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02451269 0.02541624 0.01759861 0.         0.         0.         0.         0.03676421 0.         0.02236504 0.         0.         0.05150529],[0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
60,0.05783942077539139,0.164706,0.004553688374141059,0.124,0.5,0.0314307246115928,[0.         0.         0.         0.03475405 0.05537398 0.01749473 0.         0.         0.05258477 0.         0.         0.         0.         0.         0.         0.         0.04250894 0.         0.01231467 0.         0.         0.         0.01749473 0.         0.         0.30245937 0.         0.44752003 0.         0.01749473 0.        ],[0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
70,0.05783942077539139,0.164706,0.004553688374141059,0.128,0.5,0.08307581019247745,[0.         0.         0.         0.03475405 0.05537398 0.01749473 0.         0.         0.05258477 0.         0.         0.         0.         0.         0.         0.         0.04250894 0.         0.01231467 0.         0.         0.         0.01749473 0.         0.         0.30245937 0.         0.44752003 0.         0.01749473 0.        ],[0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
80,0.05783942077539139,0.164706,0.004553688374141059,0.132,0.5,0.010833257564792455,[0.         0.         0.         0.03475405 0.05537398 0.01749473 0.         0.         0.05258477 0.         0.         0.         0.         0.         0.         0.         0.04250894 0.         0.01231467 0.         0.         0.         0.01749473 0.         0.         0.30245937 0.         0.44752003 0.         0.01749473 0.        ],[0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
90,0.05783942077539139,0.164706,0.004553688374141059,0.136,0.5,-0.1391745503575824,[0.         0.         0.         0.03475405 0.05537398 0.01749473 0.         0.         0.05258477 0.         0.         0.         0.         0.         0.         0.         0.04250894 0.         0.01231467 0.         0.         0.         0.01749473 0.         0.         0.30245937 0.         0.44752003 0.         0.01749473 0.        ],[0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
