iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08295158505649157,0.171481,0.005577829887016843,0.5,0.5,-0.11434144047841653,[0.         0.22308193 0.         0.         0.0424673  0.         0.         0.         0.         0.01849072 0.         0.         0.         0.         0.         0.         0.02582488 0.         0.01629219 0.         0.01418085 0.         0.08097115 0.         0.         0.11432999 0.         0.28303812 0.         0.         0.18132288],[0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
10,0.08295158505649157,0.171481,0.005577829887016843,0.5,0.5,0.04266415299262167,[0.         0.22308193 0.         0.         0.0424673  0.         0.         0.         0.         0.01849072 0.         0.         0.         0.         0.         0.         0.02582488 0.         0.01629219 0.         0.01418085 0.         0.08097115 0.         0.         0.11432999 0.         0.28303812 0.         0.         0.18132288],[0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
20,0.07597563962860247,0.195578,0.0049292948084603185,0.5,0.5,0.010968392618310884,[0.         0.         0.01479912 0.         0.14099509 0.         0.         0.         0.24475428 0.01534512 0.0155833  0.         0.         0.         0.         0.03138016 0.02055752 0.         0.         0.         0.         0.         0.         0.29809049 0.         0.09814341 0.         0.12035151 0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
30,0.07597563962860247,0.195578,0.0049292948084603185,0.5,0.5,0.003853082322814766,[0.         0.         0.01479912 0.         0.14099509 0.         0.         0.         0.24475428 0.01534512 0.0155833  0.         0.         0.         0.         0.03138016 0.02055752 0.         0.         0.         0.         0.         0.         0.29809049 0.         0.09814341 0.         0.12035151 0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
40,0.07597563962860247,0.195578,0.0049292948084603185,0.5,0.5,0.004942074594949,[0.         0.         0.01479912 0.         0.14099509 0.         0.         0.         0.24475428 0.01534512 0.0155833  0.         0.         0.         0.         0.03138016 0.02055752 0.         0.         0.         0.         0.         0.         0.29809049 0.         0.09814341 0.         0.12035151 0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
50,0.07597563962860247,0.195578,0.0049292948084603185,0.5,0.5,0.011526254365119335,[0.         0.         0.01479912 0.         0.14099509 0.         0.         0.         0.24475428 0.01534512 0.0155833  0.         0.         0.         0.         0.03138016 0.02055752 0.         0.         0.         0.         0.         0.         0.29809049 0.         0.09814341 0.         0.12035151 0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
60,0.07597563962860247,0.195578,0.0049292948084603185,0.5,0.5,-0.03426910358439781,[0.         0.         0.01479912 0.         0.14099509 0.         0.         0.         0.24475428 0.01534512 0.0155833  0.         0.         0.         0.         0.03138016 0.02055752 0.         0.         0.         0.         0.         0.         0.29809049 0.         0.09814341 0.         0.12035151 0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
70,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,-0.08130438089739186,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
80,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,0.009275948269800157,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
90,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,-0.06435182328741278,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
100,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,0.04121276385525188,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
110,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,-0.010375614604483096,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
120,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,0.006062388508415835,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
130,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,0.05595970263867537,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
140,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,0.02252547575023467,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
150,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,0.0016220201935309036,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
160,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,0.0005878597167450686,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
170,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,-0.04886971586568926,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
180,0.07429403126052124,0.185243,0.0038803554639734233,0.5,0.5,-0.02505525928853219,[0.         0.         0.         0.         0.23878667 0.         0.         0.         0.         0.         0.01931469 0.         0.24105257 0.         0.05903976 0.         0.03734483 0.         0.03212876 0.         0.         0.         0.         0.         0.         0.02183724 0.05120664 0.2310737  0.         0.         0.06821514],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
190,0.073480311453961,0.172851,0.004386991711696269,0.5,0.5,0.028578020876042998,[0.         0.01850796 0.01855233 0.         0.10498271 0.         0.         0.         0.         0.05575146 0.         0.         0.17379607 0.         0.02225774 0.09209291 0.07728321 0.         0.05801268 0.         0.         0.         0.         0.         0.         0.37876292 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
200,0.073480311453961,0.172851,0.004386991711696269,0.5,0.5,0.053783733463641285,[0.         0.01850796 0.01855233 0.         0.10498271 0.         0.         0.         0.         0.05575146 0.         0.         0.17379607 0.         0.02225774 0.09209291 0.07728321 0.         0.05801268 0.         0.         0.         0.         0.         0.         0.37876292 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
210,0.05227939491649541,0.181562,0.003357780449761011,0.5,0.5,-0.01653687675112743,[0.         0.         0.02022857 0.         0.         0.         0.         0.         0.0395211  0.02810542 0.02727462 0.         0.         0.         0.03009362 0.         0.         0.04267275 0.28543822 0.         0.         0.         0.         0.         0.         0.40098771 0.         0.0892402  0.         0.         0.03643779],[0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
220,0.05227939491649541,0.181562,0.003357780449761011,0.5,0.5,0.016232498425188525,[0.         0.         0.02022857 0.         0.         0.         0.         0.         0.0395211  0.02810542 0.02727462 0.         0.         0.         0.03009362 0.         0.         0.04267275 0.28543822 0.         0.         0.         0.         0.         0.         0.40098771 0.         0.0892402  0.         0.         0.03643779],[0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
230,0.05227939491649541,0.181562,0.003357780449761011,0.5,0.5,-0.044590020107164334,[0.         0.         0.02022857 0.         0.         0.         0.         0.         0.0395211  0.02810542 0.02727462 0.         0.         0.         0.03009362 0.         0.         0.04267275 0.28543822 0.         0.         0.         0.         0.         0.         0.40098771 0.         0.0892402  0.         0.         0.03643779],[0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.7,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
