iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.02790935802695661,0.088129,0.004290393323493671,0.50004,0.8999471007548476,5.12569747827593,[0.         0.         0.         0.         0.95364049 0.         0.         0.         0.         0.         0.         0.         0.         0.01097294 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01082545 0.         0.         0.01082545 0.01373566 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
100,0.00719748265811434,0.085768,0.005141291569133156,0.504,0.894725436791504,9.084795547833055,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
200,0.00719748265811434,0.085768,0.005141291569133156,0.508,0.8894817858241639,-1.9141346498020508,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
300,0.00719748265811434,0.085768,0.005141291569133156,0.512,0.8842688659329022,-0.6949783508849229,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
400,0.00719748265811434,0.085768,0.005141291569133156,0.516,0.879086497014382,-2.902927524726358,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
500,0.00719748265811434,0.085768,0.005141291569133156,0.52,0.8739345000207845,2.234680533318276,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
600,0.00719748265811434,0.085768,0.005141291569133156,0.524,0.8688126969536234,-4.2859788329806285,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
700,0.00719748265811434,0.085768,0.005141291569133156,0.528,0.8637209108575947,4.091796452895482,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
800,0.00719748265811434,0.085768,0.005141291569133156,0.532,0.8586589658144633,-2.6622654354842314,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
900,0.00719748265811434,0.085768,0.005141291569133156,0.536,0.8536266869369854,0.4978510923068893,[0.         0.01356865 0.         0.         0.01107299 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01354206 0.         0.         0.         0.         0.         0.         0.01107299 0.         0.9507433  0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,best,10000,100000,100,0.9,0.5,0.9,0.5,0.9,5,0.8,1,5,,problem_solving,10
