iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.0846387917227184,0.173498,0.004220416554563197,0.5,0.5,0.0005330782950527957,[0.02793113 0.         0.         0.         0.35680772 0.         0.         0.         0.05927138 0.         0.         0.         0.         0.         0.04984589 0.         0.08475295 0.         0.         0.         0.         0.09701286 0.         0.         0.08531125 0.04392421 0.         0.12614253 0.06900009 0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
10,0.07250147229550113,0.186862,0.0023898102674317252,0.5,0.5,0.03580018280912518,[0.         0.04865128 0.         0.         0.31785305 0.04374409 0.         0.         0.         0.09649157 0.         0.         0.         0.         0.         0.         0.         0.03884796 0.         0.         0.         0.04063726 0.         0.         0.         0.14002036 0.         0.13474758 0.09432109 0.         0.04468576],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
20,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,-0.0653770122779032,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
30,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,0.014690927073724235,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
40,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,0.026853593731326748,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
50,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,-0.05585732831973727,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
60,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,0.01730574144084151,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
70,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,0.06847916295553493,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
80,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,0.011911800655325613,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
90,0.0568628669901525,0.192894,0.0030873038262473973,0.5,0.5,-0.01691168243674165,[0.         0.         0.05907984 0.         0.51081709 0.         0.         0.         0.03843198 0.04716816 0.         0.         0.07751048 0.         0.         0.         0.08916411 0.         0.         0.         0.         0.         0.         0.         0.         0.0484904  0.03635419 0.04459573 0.         0.04838802 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter_par_all,20
