iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.07536561515365271,0.156306,0.005574769692694585,0.5,0.5,-0.015593614846385948,[0.         0.         0.01594805 0.         0.         0.         0.         0.04157193 0.         0.         0.05244245 0.         0.         0.         0.0496065  0.         0.11167667 0.         0.         0.02070946 0.04862362 0.         0.         0.         0.01885667 0.355975   0.         0.28458964 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
100,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,-0.011192091849293758,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
200,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,-0.04373788679127675,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
300,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,-0.08050997116898202,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
400,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,-0.038547535520037035,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
500,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,0.10857041367639438,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
600,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,-0.006316573368929816,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
700,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,0.016749390724824967,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
800,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,-0.01780927208519509,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
900,0.04924004792719398,0.182993,0.003261589042607092,0.5,0.5,0.01621244117973755,[0.         0.0236823  0.03473811 0.         0.0236823  0.         0.01765933 0.         0.         0.         0.11638461 0.0376436  0.03413129 0.         0.         0.         0.01765933 0.         0.         0.         0.         0.         0.07116838 0.         0.         0.62325077 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,best,10000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_iter,20
