iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.07373560497605705,0.151284,0.003812790047885905,0.5,0.5,-0.043990720704258426,[0.07640697 0.         0.         0.         0.03084413 0.15202304 0.         0.         0.17349763 0.         0.         0.         0.07151198 0.         0.         0.         0.         0.07579973 0.         0.         0.         0.         0.         0.         0.         0.20973526 0.0262565  0.10009369 0.         0.         0.08383106],[1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
10,0.05961864841204509,0.194656,0.003067466171608139,0.5,0.5,0.03945728058116408,[0.         0.03741346 0.         0.         0.         0.         0.         0.         0.37892121 0.         0.         0.         0.         0.06726493 0.03741346 0.         0.         0.02027424 0.02027424 0.         0.05961239 0.         0.         0.         0.         0.23101661 0.         0.09926524 0.         0.04854421 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
20,0.05961864841204509,0.194656,0.003067466171608139,0.5,0.5,0.053568545054338584,[0.         0.03741346 0.         0.         0.         0.         0.         0.         0.37892121 0.         0.         0.         0.         0.06726493 0.03741346 0.         0.         0.02027424 0.02027424 0.         0.05961239 0.         0.         0.         0.         0.23101661 0.         0.09926524 0.         0.04854421 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
30,0.05961864841204509,0.194656,0.003067466171608139,0.5,0.5,0.02493716857847113,[0.         0.03741346 0.         0.         0.         0.         0.         0.         0.37892121 0.         0.         0.         0.         0.06726493 0.03741346 0.         0.         0.02027424 0.02027424 0.         0.05961239 0.         0.         0.         0.         0.23101661 0.         0.09926524 0.         0.04854421 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
40,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,0.04250295351324715,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
50,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,-0.03549894304173368,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
60,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,-0.004705142458929123,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
70,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,-0.011450489266663009,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
80,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,-0.016275865012445625,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
90,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,-0.0858668902131891,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
100,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,-0.01735633070112934,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
110,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,0.016052453072268557,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
120,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,0.01869580445479395,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
130,0.05401735568051777,0.191396,0.002486465521342421,0.5,0.5,-0.0032872242453415024,[0.         0.         0.         0.         0.11320901 0.0541462  0.         0.         0.37133073 0.         0.         0.         0.         0.         0.         0.03174575 0.         0.         0.02625848 0.         0.02617761 0.         0.         0.         0.03174575 0.24849041 0.         0.05524158 0.04165447 0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
