iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.014419963699716315,0.095189,0.004218040771581253,0.504,0.894725436791504,5.1468321825989065,[0.         0.         0.         0.97396864 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01218928 0.         0.         0.         0.         0.         0.         0.01384209 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
2,0.014419963699716315,0.095189,0.004218040771581253,0.508,0.8894817858241639,4.740844618745232,[0.         0.         0.         0.97396864 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01218928 0.         0.         0.         0.         0.         0.         0.01384209 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
3,0.014419963699716315,0.095189,0.004218040771581253,0.512,0.8842688659329022,4.361290930295675,[0.         0.         0.         0.97396864 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01218928 0.         0.         0.         0.         0.         0.         0.01384209 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
4,0.014419963699716315,0.095189,0.004218040771581253,0.516,0.879086497014382,7.032940088785239,[0.         0.         0.         0.97396864 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01218928 0.         0.         0.         0.         0.         0.         0.01384209 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
5,0.014419963699716315,0.095189,0.004218040771581253,0.52,0.8739345000207845,5.892793333530147,[0.         0.         0.         0.97396864 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01218928 0.         0.         0.         0.         0.         0.         0.01384209 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
6,0.00961729617302739,0.093472,0.004471813381685594,0.524,0.8688126969536234,0.29726934917704856,[0.9689355  0.         0.         0.         0.02031101 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0107535  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
7,0.007495609340701315,0.093451,0.00460085711194219,0.528,0.8637209108575947,1.9439507251115695,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01161912 0.         0.         0.         0.         0.         0.         0.         0.96710719 0.         0.         0.         0.         0.         0.         0.         0.         0.02127369 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
8,0.007495609340701315,0.093451,0.00460085711194219,0.532,0.8586589658144633,-0.834774684777541,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01161912 0.         0.         0.         0.         0.         0.         0.         0.96710719 0.         0.         0.         0.         0.         0.         0.         0.         0.02127369 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
9,0.007495609340701315,0.093451,0.00460085711194219,0.536,0.8536266869369854,-0.7700665781341194,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01161912 0.         0.         0.         0.         0.         0.         0.         0.96710719 0.         0.         0.         0.         0.         0.         0.         0.         0.02127369 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
10,0.007495609340701315,0.093451,0.00460085711194219,0.54,0.8486239003628652,0.11834253829971365,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01161912 0.         0.         0.         0.         0.         0.         0.         0.96710719 0.         0.         0.         0.         0.         0.         0.         0.         0.02127369 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.88,1,3,,problem_solving,10
