iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.07147568385043784,0.194505,0.0037517248897677813,0.5004,0.8980246687982377,0.05162724149327769,[0.         0.02438477 0.         0.         0.03576336 0.         0.         0.         0.         0.07577777 0.03739883 0.         0.         0.         0.         0.05708849 0.         0.         0.04047293 0.         0.         0.         0.02817851 0.         0.         0.60933863 0.04052911 0.05106762 0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
10,0.041410298274710454,0.195267,0.00472478393308457,0.504,0.880440647156254,0.046722311553078676,[0.04902999 0.         0.02641945 0.02238269 0.07208185 0.         0.         0.         0.         0.         0.         0.         0.04031923 0.         0.         0.         0.         0.01594994 0.01594994 0.         0.         0.05923737 0.         0.04501836 0.         0.65361119 0.         0.         0.         0.         0.        ],[1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
20,0.028379371570956383,0.194553,0.005107446794955665,0.508,0.8613063701832483,-0.14108859124555528,[0.         0.         0.         0.         0.05616675 0.         0.         0.01652919 0.03486133 0.         0.         0.         0.02217476 0.         0.         0.02806104 0.         0.         0.         0.02490061 0.02228228 0.04572253 0.         0.         0.         0.72145861 0.         0.0278429  0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
30,0.028379371570956383,0.194553,0.005107446794955665,0.512,0.842587931071048,0.09101218742719933,[0.         0.         0.         0.         0.05616675 0.         0.         0.01652919 0.03486133 0.         0.         0.         0.02217476 0.         0.         0.02806104 0.         0.         0.         0.02490061 0.02228228 0.04572253 0.         0.         0.         0.72145861 0.         0.0278429  0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
40,0.028379371570956383,0.194553,0.005107446794955665,0.516,0.8242762925758254,-0.1658942514129724,[0.         0.         0.         0.         0.05616675 0.         0.         0.01652919 0.03486133 0.         0.         0.         0.02217476 0.         0.         0.02806104 0.         0.         0.         0.02490061 0.02228228 0.04572253 0.         0.         0.         0.72145861 0.         0.0278429  0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
50,0.028379371570956383,0.194553,0.005107446794955665,0.52,0.806362613856686,-0.04745670598878552,[0.         0.         0.         0.         0.05616675 0.         0.         0.01652919 0.03486133 0.         0.         0.         0.02217476 0.         0.         0.02806104 0.         0.         0.         0.02490061 0.02228228 0.04572253 0.         0.         0.         0.72145861 0.         0.0278429  0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
60,0.02664072541221444,0.191846,0.0037961832653321875,0.524,0.7888382462073213,0.07789749086660921,[0.         0.         0.         0.         0.02260256 0.         0.         0.         0.02024183 0.         0.         0.         0.         0.01622584 0.02280372 0.01622584 0.01622584 0.         0.         0.         0.         0.07911145 0.         0.01622584 0.         0.77411121 0.         0.         0.01622584 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
70,0.02664072541221444,0.191846,0.0037961832653321875,0.528,0.7716947288804205,0.015903974287168905,[0.         0.         0.         0.         0.02260256 0.         0.         0.         0.02024183 0.         0.         0.         0.         0.01622584 0.02280372 0.01622584 0.01622584 0.         0.         0.         0.         0.07911145 0.         0.01622584 0.         0.77411121 0.         0.         0.01622584 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
80,0.026319884536580927,0.185171,0.00471594624465174,0.532,0.7549237850028305,-0.10248766375773369,[0.         0.         0.         0.         0.02791256 0.         0.         0.03448101 0.03458037 0.01572794 0.         0.         0.         0.         0.         0.         0.01911753 0.02805873 0.03323665 0.         0.         0.         0.         0.         0.         0.75203352 0.02431071 0.03054098 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
90,0.026319884536580927,0.185171,0.00471594624465174,0.536,0.7385173175794899,0.037073836587436695,[0.         0.         0.         0.         0.02791256 0.         0.         0.03448101 0.03458037 0.01572794 0.         0.         0.         0.         0.         0.         0.01911753 0.02805873 0.03323665 0.         0.         0.         0.         0.         0.         0.75203352 0.02431071 0.03054098 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.1,0.9,0.1,0.5,1,10,,tuning_bw,20
