iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.06060391697897452,0.196851,0.003306654526329323,0.1004,0.5,0.01930289705165164,[0.         0.02728258 0.0357749  0.         0.36297704 0.         0.         0.         0.         0.         0.         0.         0.05219834 0.         0.         0.03179896 0.         0.         0.         0.02634448 0.         0.         0.         0.         0.         0.31542434 0.         0.04988938 0.0302479  0.06806209 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
10,0.06060391697897452,0.196851,0.003306654526329323,0.10400000000000001,0.5,0.012988634856150422,[0.         0.02728258 0.0357749  0.         0.36297704 0.         0.         0.         0.         0.         0.         0.         0.05219834 0.         0.         0.03179896 0.         0.         0.         0.02634448 0.         0.         0.         0.         0.         0.31542434 0.         0.04988938 0.0302479  0.06806209 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
20,0.06060391697897452,0.196851,0.003306654526329323,0.10800000000000001,0.5,0.03431770216279513,[0.         0.02728258 0.0357749  0.         0.36297704 0.         0.         0.         0.         0.         0.         0.         0.05219834 0.         0.         0.03179896 0.         0.         0.         0.02634448 0.         0.         0.         0.         0.         0.31542434 0.         0.04988938 0.0302479  0.06806209 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
30,0.06060391697897452,0.196851,0.003306654526329323,0.112,0.5,-0.0834051312565338,[0.         0.02728258 0.0357749  0.         0.36297704 0.         0.         0.         0.         0.         0.         0.         0.05219834 0.         0.         0.03179896 0.         0.         0.         0.02634448 0.         0.         0.         0.         0.         0.31542434 0.         0.04988938 0.0302479  0.06806209 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
40,0.06060391697897452,0.196851,0.003306654526329323,0.116,0.5,-0.085573616696443,[0.         0.02728258 0.0357749  0.         0.36297704 0.         0.         0.         0.         0.         0.         0.         0.05219834 0.         0.         0.03179896 0.         0.         0.         0.02634448 0.         0.         0.         0.         0.         0.31542434 0.         0.04988938 0.0302479  0.06806209 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
50,0.06060391697897452,0.196851,0.003306654526329323,0.12000000000000001,0.5,0.049370324827254126,[0.         0.02728258 0.0357749  0.         0.36297704 0.         0.         0.         0.         0.         0.         0.         0.05219834 0.         0.         0.03179896 0.         0.         0.         0.02634448 0.         0.         0.         0.         0.         0.31542434 0.         0.04988938 0.0302479  0.06806209 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
60,0.06060391697897452,0.196851,0.003306654526329323,0.124,0.5,-0.06842021836434241,[0.         0.02728258 0.0357749  0.         0.36297704 0.         0.         0.         0.         0.         0.         0.         0.05219834 0.         0.         0.03179896 0.         0.         0.         0.02634448 0.         0.         0.         0.         0.         0.31542434 0.         0.04988938 0.0302479  0.06806209 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
70,0.05384535316977486,0.188118,0.003964376660788525,0.128,0.5,-0.0031196637960970858,[0.04907781 0.         0.         0.         0.58183099 0.2302314  0.02024591 0.         0.         0.         0.02036214 0.01578254 0.         0.         0.         0.         0.01578254 0.03182279 0.         0.         0.         0.         0.         0.         0.         0.01908133 0.01578254 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
80,0.05384535316977486,0.188118,0.003964376660788525,0.132,0.5,0.034055608605873054,[0.04907781 0.         0.         0.         0.58183099 0.2302314  0.02024591 0.         0.         0.         0.02036214 0.01578254 0.         0.         0.         0.         0.01578254 0.03182279 0.         0.         0.         0.         0.         0.         0.         0.01908133 0.01578254 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
90,0.05384535316977486,0.188118,0.003964376660788525,0.136,0.5,0.010756419180575343,[0.04907781 0.         0.         0.         0.58183099 0.2302314  0.02024591 0.         0.         0.         0.02036214 0.01578254 0.         0.         0.         0.         0.01578254 0.03182279 0.         0.         0.         0.         0.         0.         0.         0.01908133 0.01578254 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
100,0.05384535316977486,0.188118,0.003964376660788525,0.14,0.5,-0.017424693257572888,[0.04907781 0.         0.         0.         0.58183099 0.2302314  0.02024591 0.         0.         0.         0.02036214 0.01578254 0.         0.         0.         0.         0.01578254 0.03182279 0.         0.         0.         0.         0.         0.         0.         0.01908133 0.01578254 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
110,0.05384535316977486,0.188118,0.003964376660788525,0.14400000000000002,0.5,-0.04482877828600399,[0.04907781 0.         0.         0.         0.58183099 0.2302314  0.02024591 0.         0.         0.         0.02036214 0.01578254 0.         0.         0.         0.         0.01578254 0.03182279 0.         0.         0.         0.         0.         0.         0.         0.01908133 0.01578254 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
120,0.05384535316977486,0.188118,0.003964376660788525,0.14800000000000002,0.5,0.026323425624329867,[0.04907781 0.         0.         0.         0.58183099 0.2302314  0.02024591 0.         0.         0.         0.02036214 0.01578254 0.         0.         0.         0.         0.01578254 0.03182279 0.         0.         0.         0.         0.         0.         0.         0.01908133 0.01578254 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
130,0.05384535316977486,0.188118,0.003964376660788525,0.15200000000000002,0.5,0.04601331930270511,[0.04907781 0.         0.         0.         0.58183099 0.2302314  0.02024591 0.         0.         0.         0.02036214 0.01578254 0.         0.         0.         0.         0.01578254 0.03182279 0.         0.         0.         0.         0.         0.         0.         0.01908133 0.01578254 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_par,20
