iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.037862695538570204,0.196518,0.00383309539287664,0.5004,0.8994711474430547,1.2958401166650417,[0.01491337 0.         0.         0.03046738 0.05997771 0.01491337 0.         0.         0.         0.         0.         0.         0.         0.         0.04808853 0.         0.         0.02407862 0.01491337 0.         0.         0.         0.         0.         0.         0.74166273 0.         0.02406597 0.         0.02691895 0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
10,0.03382032421756907,0.19547,0.0031820732070319533,0.504,0.894725436791504,-0.44091488921337757,[0.         0.01857935 0.         0.01857935 0.03485981 0.01323936 0.         0.01988595 0.         0.         0.         0.         0.01930378 0.         0.8322541  0.         0.         0.         0.01681958 0.         0.         0.         0.         0.         0.         0.01323936 0.01323936 0.         0.         0.         0.        ],[0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
20,0.02398279502832548,0.194959,0.004363671481927388,0.508,0.8894817858241639,1.1770018554503348,[0.         0.         0.         0.04173284 0.81414722 0.         0.         0.         0.01557785 0.         0.         0.         0.01557785 0.01557785 0.         0.         0.         0.         0.         0.         0.         0.         0.01557785 0.         0.         0.01759344 0.01822883 0.01846497 0.         0.02752133 0.        ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
30,0.02398279502832548,0.194959,0.004363671481927388,0.512,0.8842688659329022,-1.705784614922429,[0.         0.         0.         0.04173284 0.81414722 0.         0.         0.         0.01557785 0.         0.         0.         0.01557785 0.01557785 0.         0.         0.         0.         0.         0.         0.         0.         0.01557785 0.         0.         0.01759344 0.01822883 0.01846497 0.         0.02752133 0.        ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
40,0.02201593982944023,0.189987,0.0041287325745573995,0.516,0.879086497014382,0.6005977416204035,[0.         0.01333936 0.         0.         0.80535871 0.         0.         0.         0.06544367 0.         0.         0.         0.01431788 0.         0.         0.0150619  0.         0.         0.         0.         0.         0.0150619  0.         0.         0.         0.01333936 0.         0.01333936 0.         0.02777613 0.01696171],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
50,0.021177226372220213,0.189102,0.003486465975925091,0.52,0.8739345000207845,0.0034628653190615197,[0.02502179 0.         0.         0.         0.8169658  0.         0.         0.         0.01940968 0.         0.01409546 0.         0.02666662 0.         0.         0.         0.02152392 0.02402758 0.         0.         0.         0.         0.         0.         0.         0.01409546 0.01878401 0.01940968 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
60,0.021177226372220213,0.189102,0.003486465975925091,0.524,0.8688126969536234,0.5358366490390367,[0.02502179 0.         0.         0.         0.8169658  0.         0.         0.         0.01940968 0.         0.01409546 0.         0.02666662 0.         0.         0.         0.02152392 0.02402758 0.         0.         0.         0.         0.         0.         0.         0.01409546 0.01878401 0.01940968 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
70,0.021177226372220213,0.189102,0.003486465975925091,0.528,0.8637209108575947,0.5992164373849965,[0.02502179 0.         0.         0.         0.8169658  0.         0.         0.         0.01940968 0.         0.01409546 0.         0.02666662 0.         0.         0.         0.02152392 0.02402758 0.         0.         0.         0.         0.         0.         0.         0.01409546 0.01878401 0.01940968 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
80,0.021177226372220213,0.189102,0.003486465975925091,0.532,0.8586589658144633,-0.06575970517239896,[0.02502179 0.         0.         0.         0.8169658  0.         0.         0.         0.01940968 0.         0.01409546 0.         0.02666662 0.         0.         0.         0.02152392 0.02402758 0.         0.         0.         0.         0.         0.         0.         0.01409546 0.01878401 0.01940968 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
90,0.021177226372220213,0.189102,0.003486465975925091,0.536,0.8536266869369854,-0.05836044466610306,[0.02502179 0.         0.         0.         0.8169658  0.         0.         0.         0.01940968 0.         0.01409546 0.         0.02666662 0.         0.         0.         0.02152392 0.02402758 0.         0.         0.         0.         0.         0.         0.         0.01409546 0.01878401 0.01940968 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,1,0.5,1,10,,tuning_sigma,20
