iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.0002756379542794901,0.036984,0.006716431006810132,0.5004,0.8994711474430547,-1.7370817197954216,[0.         0.         0.         0.         0.96037986 0.         0.         0.         0.         0.         0.         0.         0.         0.01981007 0.01981007 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
10,-0.006956137947484904,0.087191,0.0032549246927827797,0.504,0.894725436791504,-2.069832975816919,[0.         0.         0.         0.         0.94412402 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02735119 0.02852479 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
20,-0.007239631218554188,0.09002,0.004635981158351057,0.508,0.8894817858241639,-0.056702259896731264,[0.         0.         0.         0.         0.95987728 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
30,-0.007239631218554188,0.09002,0.004635981158351057,0.512,0.8842688659329022,10.676449164839697,[0.         0.         0.         0.         0.95987728 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
40,-0.007239631218554188,0.09002,0.004635981158351057,0.516,0.879086497014382,-1.1940057024551232,[0.         0.         0.         0.         0.95987728 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
50,-0.007239631218554188,0.09002,0.004635981158351057,0.52,0.8739345000207845,-9.189302638833688,[0.         0.         0.         0.         0.95987728 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
60,-0.007239631218554188,0.09002,0.004635981158351057,0.524,0.8688126969536234,3.290551974695318,[0.         0.         0.         0.         0.95987728 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
70,-0.007239631218554188,0.09002,0.004635981158351057,0.528,0.8637209108575947,-8.672796287134389,[0.         0.         0.         0.         0.95987728 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
80,-0.007239631218554188,0.09002,0.004635981158351057,0.532,0.8586589658144633,7.004152199204677,[0.         0.         0.         0.         0.95987728 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.         0.         0.         0.02006136 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
90,-0.007331953916995217,0.050348,0.0025999235018215926,0.536,0.8536266869369854,-0.17532437699425243,[0.         0.         0.         0.         0.96878004 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01560998 0.         0.         0.         0.         0.         0.01560998 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.16,1,3,,run_01,10
