iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.023877213987812444,0.196258,0.0033376885622542233,0.5004,0.8994711474430547,3.1785511935641653,[0.01199004 0.         0.         0.         0.8690105  0.01199004 0.         0.         0.         0.01411223 0.01199004 0.         0.         0.         0.         0.01199004 0.         0.01199004 0.         0.         0.         0.         0.         0.         0.         0.02491483 0.0195106  0.         0.         0.         0.01250164],[1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
10,0.010621515658474405,0.19466,0.002935667745188728,0.504,0.894725436791504,3.9910288387905397,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
20,0.010621515658474405,0.19466,0.002935667745188728,0.508,0.8894817858241639,-3.7661843790998213,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
30,0.010621515658474405,0.19466,0.002935667745188728,0.512,0.8842688659329022,-3.641410993174366,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
40,0.010621515658474405,0.19466,0.002935667745188728,0.516,0.879086497014382,1.455988791351372,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
50,0.010621515658474405,0.19466,0.002935667745188728,0.52,0.8739345000207845,-0.538436883401453,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
60,0.010621515658474405,0.19466,0.002935667745188728,0.524,0.8688126969536234,-4.008960803876516,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
70,0.010621515658474405,0.19466,0.002935667745188728,0.528,0.8637209108575947,9.247304682481591,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
80,0.010621515658474405,0.19466,0.002935667745188728,0.532,0.8586589658144633,-1.588288351746423,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
90,0.010621515658474405,0.19466,0.002935667745188728,0.536,0.8536266869369854,-1.2788704572275293,[0.         0.         0.         0.         0.01100832 0.         0.         0.         0.         0.01222172 0.         0.         0.01118055 0.         0.01100832 0.01118028 0.01118053 0.         0.01100832 0.01118028 0.         0.         0.         0.         0.         0.89902334 0.         0.         0.         0.01100832 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.5,1,10,,tuning_local_search,30
