iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.07351012520848704,0.151999,0.0049787495830258995,0.5004,0.6997645090546694,-0.04382902660947316,[0.         0.         0.02882214 0.         0.02450325 0.         0.01766157 0.03226399 0.46640336 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02605122 0.         0.01804828 0.         0.         0.         0.         0.32132227 0.         0.02589562 0.         0.0390283  0.        ],[0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
10,0.055618514610997864,0.197861,0.0044382211596221645,0.504,0.6976486523779888,0.009768691761867744,[0.         0.         0.0278514  0.         0.02709351 0.         0.02123207 0.03831508 0.02602941 0.01712002 0.         0.         0.         0.         0.         0.         0.16749718 0.         0.         0.         0.         0.         0.         0.         0.         0.30569993 0.         0.34890626 0.         0.         0.02025514],[0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
20,0.05175567453317649,0.194311,0.003139650575954188,0.508,0.6953052030926054,-0.06863136524095156,[0.         0.         0.         0.03310945 0.29620819 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01704564 0.         0.02292441 0.         0.         0.         0.02174128 0.02801597 0.03256904 0.         0.43761879 0.         0.06909125 0.         0.04167598 0.        ],[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
30,0.040081151963175785,0.194932,0.004238971502587219,0.512,0.6929696256128,-0.06967835219355181,[0.         0.01666459 0.         0.         0.0599246  0.         0.         0.         0.03826193 0.09195485 0.         0.02602456 0.         0.02365856 0.         0.         0.         0.         0.03350111 0.         0.         0.01666459 0.         0.         0.         0.64046087 0.         0.         0.         0.         0.05288434],[0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
40,0.034044901056654114,0.193214,0.0049110963308403675,0.516,0.6906418934966417,-0.018819916671140288,[0.         0.         0.         0.         0.         0.         0.         0.         0.07073846 0.         0.         0.         0.02352942 0.         0.01693204 0.         0.02538985 0.         0.         0.01693204 0.         0.         0.         0.04958647 0.01693204 0.62578642 0.         0.13064384 0.02352942 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
50,0.034044901056654114,0.193214,0.0049110963308403675,0.52,0.6883219803910209,-0.05508500235447085,[0.         0.         0.         0.         0.         0.         0.         0.         0.07073846 0.         0.         0.         0.02352942 0.         0.01693204 0.         0.02538985 0.         0.         0.01693204 0.         0.         0.         0.04958647 0.01693204 0.62578642 0.         0.13064384 0.02352942 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
60,0.034044901056654114,0.193214,0.0049110963308403675,0.524,0.6860098600313488,0.026084352856418393,[0.         0.         0.         0.         0.         0.         0.         0.         0.07073846 0.         0.         0.         0.02352942 0.         0.01693204 0.         0.02538985 0.         0.         0.01693204 0.         0.         0.         0.04958647 0.01693204 0.62578642 0.         0.13064384 0.02352942 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
70,0.03269042616416833,0.184129,0.0030320079558249498,0.528,0.6837055062412616,0.047695389944614065,[0.         0.         0.         0.         0.04027222 0.05714749 0.         0.         0.01724055 0.         0.         0.01724055 0.         0.         0.05050022 0.         0.01724055 0.         0.         0.         0.04227472 0.         0.         0.         0.         0.67833882 0.         0.06250432 0.         0.01724055 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
80,0.03269042616416833,0.184129,0.0030320079558249498,0.532,0.6814088929323239,0.018145346094287373,[0.         0.         0.         0.         0.04027222 0.05714749 0.         0.         0.01724055 0.         0.         0.01724055 0.         0.         0.05050022 0.         0.01724055 0.         0.         0.         0.04227472 0.         0.         0.         0.         0.67833882 0.         0.06250432 0.         0.01724055 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
90,0.03269042616416833,0.184129,0.0030320079558249498,0.536,0.6791199941037329,0.13651569266200042,[0.         0.         0.         0.         0.04027222 0.05714749 0.         0.         0.01724055 0.         0.         0.01724055 0.         0.         0.05050022 0.         0.01724055 0.         0.         0.         0.04227472 0.         0.         0.         0.         0.67833882 0.         0.06250432 0.         0.01724055 0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.7,0.1,0.5,1,10,,tuning_bw,20
