iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.007638218377783331,0.182042,0.004026167121873396,0.5004,0.8994711474430547,-5.266651991954958,[0.         0.         0.05270748 0.         0.86345606 0.         0.         0.01277386 0.         0.         0.         0.         0.         0.01541156 0.01505166 0.         0.         0.01277386 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01505166 0.01277386 0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
10,0.0025961788289007954,0.179982,0.0039941116557288235,0.504,0.894725436791504,3.9683842345264884,[0.         0.         0.         0.         0.         0.01165487 0.         0.         0.90601735 0.         0.01165487 0.01271856 0.01280738 0.         0.         0.01284163 0.         0.02065046 0.         0.01165487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
20,0.0017078154655471578,0.174499,0.003116715680988671,0.508,0.8894817858241639,-1.8388367726524235,[0.         0.         0.         0.         0.0247256  0.         0.         0.         0.         0.         0.01553327 0.         0.         0.01093422 0.01093422 0.         0.02625313 0.         0.         0.         0.         0.         0.         0.         0.         0.88975111 0.         0.01093422 0.         0.01093422 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
30,0.0005317935742685754,0.181226,0.005418383395411189,0.512,0.8842688659329022,1.3341426056621684,[0.         0.         0.05103549 0.         0.86892397 0.01839417 0.         0.         0.         0.         0.         0.         0.         0.         0.01132748 0.         0.01633642 0.         0.         0.         0.         0.         0.         0.         0.01132748 0.01132748 0.         0.         0.01132748 0.         0.        ],[0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
40,-0.0009266446558584386,0.17708,0.004637757207557685,0.516,0.879086497014382,-2.5742166410456706,[0.         0.         0.         0.         0.8885768  0.         0.         0.         0.01438551 0.         0.         0.         0.         0.         0.         0.         0.01374873 0.01374873 0.         0.         0.03163146 0.         0.         0.         0.01196627 0.01196627 0.         0.         0.         0.01397624 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
50,-0.002346681055690236,0.172922,0.004280727536442676,0.52,0.8739345000207845,-1.7977601276922388,[0.         0.         0.         0.         0.90972424 0.01315679 0.         0.         0.         0.         0.         0.         0.         0.         0.0133079  0.         0.         0.0116164  0.         0.         0.01315679 0.01409282 0.         0.         0.0116164  0.         0.         0.01332867 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
60,-0.002346681055690236,0.172922,0.004280727536442676,0.524,0.8688126969536234,1.7556235483375568,[0.         0.         0.         0.         0.90972424 0.01315679 0.         0.         0.         0.         0.         0.         0.         0.         0.0133079  0.         0.         0.0116164  0.         0.         0.01315679 0.01409282 0.         0.         0.0116164  0.         0.         0.01332867 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
70,-0.002346681055690236,0.172922,0.004280727536442676,0.528,0.8637209108575947,0.7094776691538126,[0.         0.         0.         0.         0.90972424 0.01315679 0.         0.         0.         0.         0.         0.         0.         0.         0.0133079  0.         0.         0.0116164  0.         0.         0.01315679 0.01409282 0.         0.         0.0116164  0.         0.         0.01332867 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
80,-0.002346681055690236,0.172922,0.004280727536442676,0.532,0.8586589658144633,-1.5819981911937804,[0.         0.         0.         0.         0.90972424 0.01315679 0.         0.         0.         0.         0.         0.         0.         0.         0.0133079  0.         0.         0.0116164  0.         0.         0.01315679 0.01409282 0.         0.         0.0116164  0.         0.         0.01332867 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
90,-0.002346681055690236,0.172922,0.004280727536442676,0.536,0.8536266869369854,0.5640305233628281,[0.         0.         0.         0.         0.90972424 0.01315679 0.         0.         0.         0.         0.         0.         0.         0.         0.0133079  0.         0.         0.0116164  0.         0.         0.01315679 0.01409282 0.         0.         0.0116164  0.         0.         0.01332867 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0.],8.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.21,1,8,,run_07,10
