iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.06414298162459944,0.132809,0.0045230367508011194,0.5,0.5,-0.010968490540001282,[0.         0.         0.         0.         0.06277265 0.06755981 0.         0.         0.         0.08860307 0.01745732 0.         0.         0.         0.         0.07995951 0.         0.0191995  0.01745732 0.         0.06522325 0.         0.         0.         0.         0.50505612 0.         0.         0.         0.         0.07671145],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
10,0.06414298162459944,0.132809,0.0045230367508011194,0.5,0.5,-0.024813411245206925,[0.         0.         0.         0.         0.06277265 0.06755981 0.         0.         0.         0.08860307 0.01745732 0.         0.         0.         0.         0.07995951 0.         0.0191995  0.01745732 0.         0.06522325 0.         0.         0.         0.         0.50505612 0.         0.         0.         0.         0.07671145],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
20,0.06414298162459944,0.132809,0.0045230367508011194,0.5,0.5,0.022118132553049924,[0.         0.         0.         0.         0.06277265 0.06755981 0.         0.         0.         0.08860307 0.01745732 0.         0.         0.         0.         0.07995951 0.         0.0191995  0.01745732 0.         0.06522325 0.         0.         0.         0.         0.50505612 0.         0.         0.         0.         0.07671145],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
30,0.06302211229869109,0.185759,0.003849407366388625,0.5,0.5,-0.04265498553836932,[0.         0.07549878 0.         0.         0.02405396 0.         0.01736485 0.04019098 0.05993008 0.         0.         0.         0.07665372 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.08113964 0.         0.         0.56127031 0.02710181 0.         0.         0.         0.03679587],[0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
40,0.06152802856288194,0.195057,0.005056469404531503,0.5,0.5,-0.016001445074799364,[0.07503503 0.06395674 0.         0.01921146 0.         0.         0.         0.         0.         0.         0.01921146 0.         0.         0.         0.         0.         0.18497742 0.         0.11965757 0.01921146 0.         0.         0.         0.         0.         0.19465265 0.         0.28487475 0.01921146 0.         0.        ],[1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
50,0.06152802856288194,0.195057,0.005056469404531503,0.5,0.5,0.017720137070638915,[0.07503503 0.06395674 0.         0.01921146 0.         0.         0.         0.         0.         0.         0.01921146 0.         0.         0.         0.         0.         0.18497742 0.         0.11965757 0.01921146 0.         0.         0.         0.         0.         0.19465265 0.         0.28487475 0.01921146 0.         0.        ],[1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
60,0.06152802856288194,0.195057,0.005056469404531503,0.5,0.5,-0.02424503836511978,[0.07503503 0.06395674 0.         0.01921146 0.         0.         0.         0.         0.         0.         0.01921146 0.         0.         0.         0.         0.         0.18497742 0.         0.11965757 0.01921146 0.         0.         0.         0.         0.         0.19465265 0.         0.28487475 0.01921146 0.         0.        ],[1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
70,0.06152802856288194,0.195057,0.005056469404531503,0.5,0.5,-0.08094851427826079,[0.07503503 0.06395674 0.         0.01921146 0.         0.         0.         0.         0.         0.         0.01921146 0.         0.         0.         0.         0.         0.18497742 0.         0.11965757 0.01921146 0.         0.         0.         0.         0.         0.19465265 0.         0.28487475 0.01921146 0.         0.        ],[1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
80,0.06152802856288194,0.195057,0.005056469404531503,0.5,0.5,0.00033556304032853325,[0.07503503 0.06395674 0.         0.01921146 0.         0.         0.         0.         0.         0.         0.01921146 0.         0.         0.         0.         0.         0.18497742 0.         0.11965757 0.01921146 0.         0.         0.         0.         0.         0.19465265 0.         0.28487475 0.01921146 0.         0.        ],[1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
90,0.06152802856288194,0.195057,0.005056469404531503,0.5,0.5,0.02381427275084608,[0.07503503 0.06395674 0.         0.01921146 0.         0.         0.         0.         0.         0.         0.01921146 0.         0.         0.         0.         0.         0.18497742 0.         0.11965757 0.01921146 0.         0.         0.         0.         0.         0.19465265 0.         0.28487475 0.01921146 0.         0.        ],[1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,300,30,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_size,20
