iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.00271955901066393,0.099815,0.0036185480901868164,0.504,0.894725436791504,0.3158993713421594,[0.01257488 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.96889795 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01852717 0.         0.         0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
2,0.00271955901066393,0.099815,0.0036185480901868164,0.508,0.8894817858241639,-2.411543773293594,[0.01257488 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.96889795 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01852717 0.         0.         0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
3,0.0004485458252153022,0.099637,0.003918641985732331,0.512,0.8842688659329022,0.5503462645604027,[0.       0.       0.       0.       0.957544 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
4,0.0004485458252153022,0.099637,0.003918641985732331,0.516,0.879086497014382,-3.8809782086012494,[0.       0.       0.       0.       0.957544 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
5,0.0004485458252153022,0.099637,0.003918641985732331,0.52,0.8739345000207845,4.080872655978354,[0.       0.       0.       0.       0.957544 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
6,0.0004485458252153022,0.099637,0.003918641985732331,0.524,0.8688126969536234,-3.6767509424805773,[0.       0.       0.       0.       0.957544 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021228 0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
7,0.0002755249325026724,0.099512,0.004606502393252329,0.528,0.8637209108575947,-0.8546198883389494,[0.         0.         0.         0.         0.         0.         0.         0.         0.97493563 0.         0.         0.         0.         0.         0.01253218 0.01253218 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
8,0.0002755249325026724,0.099512,0.004606502393252329,0.532,0.8586589658144633,-5.51573709408569,[0.         0.         0.         0.         0.         0.         0.         0.         0.97493563 0.         0.         0.         0.         0.         0.01253218 0.01253218 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
9,0.0002755249325026724,0.099512,0.004606502393252329,0.536,0.8536266869369854,-2.344932526546773,[0.         0.         0.         0.         0.         0.         0.         0.         0.97493563 0.         0.         0.         0.         0.         0.01253218 0.01253218 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
10,0.0002755249325026724,0.099512,0.004606502393252329,0.54,0.8486239003628652,-3.4289173302738374,[0.         0.         0.         0.         0.         0.         0.         0.         0.97493563 0.         0.         0.         0.         0.         0.01253218 0.01253218 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,best,100,1000,100,0.9,0.5,0.9,0.5,0.9,5,0.43,1,3,,problem_solving,10
