iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.15723894699738086,0.004302705837230061,0.5,0.3679895884357325,[0.         0.02913788 0.         0.         0.04277022 0.04022101 0.         0.         0.06323834 0.02986585 0.         0.         0.         0.05333039 0.04793865 0.         0.02616944 0.         0.         0.         0.         0.         0.         0.         0.05725959 0.         0.         0.61006862 0.         0.         0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
100,0.13711195422917188,0.007704359306080326,0.5,0.17168718205183187,[0.         0.         0.02829897 0.05715477 0.05031338 0.         0.         0.         0.02745113 0.         0.         0.         0.06304252 0.         0.         0.05419626 0.         0.0409087  0.         0.         0.04427521 0.         0.         0.         0.         0.57574525 0.         0.         0.05861381 0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
200,0.09193938207223373,0.0035004221238799055,0.5,1.3820851274820785,[0.         0.         0.02333429 0.         0.         0.02194019 0.         0.         0.         0.         0.         0.         0.04130169 0.         0.         0.02487244 0.01455159 0.         0.04469488 0.         0.         0.         0.         0.         0.         0.35530039 0.         0.35976225 0.05281558 0.         0.0614267 ],[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
300,0.09193938207223373,0.0035004221238799055,0.5,-0.3949864003991937,[0.         0.         0.02333429 0.         0.         0.02194019 0.         0.         0.         0.         0.         0.         0.04130169 0.         0.         0.02487244 0.01455159 0.         0.04469488 0.         0.         0.         0.         0.         0.         0.35530039 0.         0.35976225 0.05281558 0.         0.0614267 ],[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
400,0.08735198927404417,0.004474990852728382,0.5,0.1881222837172337,[0.         0.         0.         0.         0.06846767 0.         0.         0.         0.         0.         0.01560185 0.02954798 0.06527378 0.01487858 0.         0.         0.         0.07289917 0.         0.         0.         0.         0.         0.         0.01584099 0.58924966 0.         0.074994   0.         0.         0.05324632],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
500,0.08735198927404417,0.004474990852728382,0.5,-1.0515268756943297,[0.         0.         0.         0.         0.06846767 0.         0.         0.         0.         0.         0.01560185 0.02954798 0.06527378 0.01487858 0.         0.         0.         0.07289917 0.         0.         0.         0.         0.         0.         0.01584099 0.58924966 0.         0.074994   0.         0.         0.05324632],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
600,0.08735198927404417,0.004474990852728382,0.5,-1.4412399419997068,[0.         0.         0.         0.         0.06846767 0.         0.         0.         0.         0.         0.01560185 0.02954798 0.06527378 0.01487858 0.         0.         0.         0.07289917 0.         0.         0.         0.         0.         0.         0.01584099 0.58924966 0.         0.074994   0.         0.         0.05324632],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
700,0.08735198927404417,0.004474990852728382,0.5,-0.15751790125075874,[0.         0.         0.         0.         0.06846767 0.         0.         0.         0.         0.         0.01560185 0.02954798 0.06527378 0.01487858 0.         0.         0.         0.07289917 0.         0.         0.         0.         0.         0.         0.01584099 0.58924966 0.         0.074994   0.         0.         0.05324632],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
800,0.08735198927404417,0.004474990852728382,0.5,-0.40644233367856103,[0.         0.         0.         0.         0.06846767 0.         0.         0.         0.         0.         0.01560185 0.02954798 0.06527378 0.01487858 0.         0.         0.         0.07289917 0.         0.         0.         0.         0.         0.         0.01584099 0.58924966 0.         0.074994   0.         0.         0.05324632],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
900,0.08735198927404417,0.004474990852728382,0.5,-0.5762913580557605,[0.         0.         0.         0.         0.06846767 0.         0.         0.         0.         0.         0.01560185 0.02954798 0.06527378 0.01487858 0.         0.         0.         0.07289917 0.         0.         0.         0.         0.         0.         0.01584099 0.58924966 0.         0.074994   0.         0.         0.05324632],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,10000,100,0.5,1,1,10,80,tuning_iter
