iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.15633176145622574,0.005177556033845854,0.5,-10.920841340371123,[0.01160445 0.         0.         0.         0.82640604 0.02904317 0.02880522 0.01133681 0.03175711 0.         0.02690977 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01119559 0.01175791 0.         0.01118394 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
10,0.09405220420108569,0.004483791572079831,0.5,-6.253892222275921,[0.         0.85772155 0.02631889 0.         0.         0.01073527 0.         0.         0.         0.         0.         0.01088315 0.         0.         0.         0.         0.         0.         0.01084699 0.         0.         0.01073527 0.02348409 0.         0.02486311 0.         0.         0.         0.         0.01364919 0.0107625 ],[0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
20,0.09405220420108569,0.004483791572079831,0.5,-3.043672403493045,[0.         0.85772155 0.02631889 0.         0.         0.01073527 0.         0.         0.         0.         0.         0.01088315 0.         0.         0.         0.         0.         0.         0.01084699 0.         0.         0.01073527 0.02348409 0.         0.02486311 0.         0.         0.         0.         0.01364919 0.0107625 ],[0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
30,0.06897136744548622,0.006262749184728531,0.5,7.02716706764882,[0.         0.         0.         0.         0.         0.01656134 0.03188564 0.         0.8091665  0.         0.01468721 0.         0.         0.         0.         0.01586213 0.         0.         0.01560304 0.         0.         0.         0.         0.03557111 0.01602784 0.         0.         0.02716053 0.         0.01747466 0.        ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
40,0.06897136744548622,0.006262749184728531,0.5,-6.713992947514851,[0.         0.         0.         0.         0.         0.01656134 0.03188564 0.         0.8091665  0.         0.01468721 0.         0.         0.         0.         0.01586213 0.         0.         0.01560304 0.         0.         0.         0.         0.03557111 0.01602784 0.         0.         0.02716053 0.         0.01747466 0.        ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
50,0.06897136744548622,0.006262749184728531,0.5,7.302343274123032,[0.         0.         0.         0.         0.         0.01656134 0.03188564 0.         0.8091665  0.         0.01468721 0.         0.         0.         0.         0.01586213 0.         0.         0.01560304 0.         0.         0.         0.         0.03557111 0.01602784 0.         0.         0.02716053 0.         0.01747466 0.        ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
60,0.06897136744548622,0.006262749184728531,0.5,7.566432493552261,[0.         0.         0.         0.         0.         0.01656134 0.03188564 0.         0.8091665  0.         0.01468721 0.         0.         0.         0.         0.01586213 0.         0.         0.01560304 0.         0.         0.         0.         0.03557111 0.01602784 0.         0.         0.02716053 0.         0.01747466 0.        ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
70,0.06897136744548622,0.006262749184728531,0.5,9.552176790306968,[0.         0.         0.         0.         0.         0.01656134 0.03188564 0.         0.8091665  0.         0.01468721 0.         0.         0.         0.         0.01586213 0.         0.         0.01560304 0.         0.         0.         0.         0.03557111 0.01602784 0.         0.         0.02716053 0.         0.01747466 0.        ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
80,0.06897136744548622,0.006262749184728531,0.5,20.537407325689827,[0.         0.         0.         0.         0.         0.01656134 0.03188564 0.         0.8091665  0.         0.01468721 0.         0.         0.         0.         0.01586213 0.         0.         0.01560304 0.         0.         0.         0.         0.03557111 0.01602784 0.         0.         0.02716053 0.         0.01747466 0.        ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
90,0.05102387937426442,0.00958628662298026,0.5,13.027143224650512,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
100,0.05102387937426442,0.00958628662298026,0.5,6.540759306246865,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
110,0.05102387937426442,0.00958628662298026,0.5,8.342253166392865,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
120,0.05102387937426442,0.00958628662298026,0.5,1.5318626381012437,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
130,0.05102387937426442,0.00958628662298026,0.5,7.2525445328327915,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
140,0.05102387937426442,0.00958628662298026,0.5,-7.055344388044656,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
150,0.05102387937426442,0.00958628662298026,0.5,-2.101515560984803,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
160,0.05102387937426442,0.00958628662298026,0.5,-6.5044483457585,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
170,0.05102387937426442,0.00958628662298026,0.5,2.944054951902453,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
180,0.05102387937426442,0.00958628662298026,0.5,13.717112849158493,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
190,0.05102387937426442,0.00958628662298026,0.5,6.096533302839862,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
200,0.05102387937426442,0.00958628662298026,0.5,14.664045872503234,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
210,0.05102387937426442,0.00958628662298026,0.5,-5.358646073200832,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
220,0.05102387937426442,0.00958628662298026,0.5,-9.045579259795023,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
230,0.05102387937426442,0.00958628662298026,0.5,10.293390744483226,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
240,0.05102387937426442,0.00958628662298026,0.5,7.412122764386404,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
250,0.05102387937426442,0.00958628662298026,0.5,-2.200445681451067,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
260,0.05102387937426442,0.00958628662298026,0.5,2.7544131934803513,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
270,0.05102387937426442,0.00958628662298026,0.5,-15.168207609424684,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
280,0.05102387937426442,0.00958628662298026,0.5,-3.30811500703212,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
290,0.05102387937426442,0.00958628662298026,0.5,-4.423127687228716,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
300,0.05102387937426442,0.00958628662298026,0.5,0.8918662088490339,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
310,0.05102387937426442,0.00958628662298026,0.5,-4.635598529173232,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
320,0.05102387937426442,0.00958628662298026,0.5,9.47349935211685,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
330,0.05102387937426442,0.00958628662298026,0.5,-0.30151029494363335,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
340,0.05102387937426442,0.00958628662298026,0.5,9.169058015920923,[0.         0.         0.         0.         0.82691282 0.         0.         0.         0.         0.         0.         0.         0.         0.03075204 0.         0.01138051 0.         0.01218761 0.01546266 0.0140772  0.         0.         0.         0.02955673 0.         0.         0.         0.02519706 0.02314212 0.         0.01133125],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,96,tuning_mem_consider
