iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1571203651341591,0.0030513478153405115,0.5,0.2120767343886065,[0.02451596 0.         0.         0.         0.36869472 0.03466986 0.         0.         0.         0.         0.02315246 0.         0.         0.         0.01614611 0.01662809 0.07287215 0.         0.11513013 0.         0.         0.         0.         0.         0.         0.26136345 0.         0.         0.         0.         0.06682707],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
10000,0.11044087023942223,0.0037804970206067514,0.5,0.030195719899681762,[0.03467986 0.         0.         0.         0.09441813 0.06618966 0.         0.         0.02601786 0.06888826 0.02750126 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01663911 0.         0.         0.         0.21952442 0.         0.34754241 0.         0.         0.09859904],[1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
20000,0.11044087023942223,0.0037804970206067514,0.5,-0.05031019387881658,[0.03467986 0.         0.         0.         0.09441813 0.06618966 0.         0.         0.02601786 0.06888826 0.02750126 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01663911 0.         0.         0.         0.21952442 0.         0.34754241 0.         0.         0.09859904],[1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
30000,0.11044087023942223,0.0037804970206067514,0.5,-0.034899196394128564,[0.03467986 0.         0.         0.         0.09441813 0.06618966 0.         0.         0.02601786 0.06888826 0.02750126 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01663911 0.         0.         0.         0.21952442 0.         0.34754241 0.         0.         0.09859904],[1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
40000,0.11044087023942223,0.0037804970206067514,0.5,-0.0526786449215406,[0.03467986 0.         0.         0.         0.09441813 0.06618966 0.         0.         0.02601786 0.06888826 0.02750126 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01663911 0.         0.         0.         0.21952442 0.         0.34754241 0.         0.         0.09859904],[1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
50000,0.11044087023942223,0.0037804970206067514,0.5,0.1269520681536239,[0.03467986 0.         0.         0.         0.09441813 0.06618966 0.         0.         0.02601786 0.06888826 0.02750126 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01663911 0.         0.         0.         0.21952442 0.         0.34754241 0.         0.         0.09859904],[1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
60000,0.11044087023942223,0.0037804970206067514,0.5,-0.07499588063103091,[0.03467986 0.         0.         0.         0.09441813 0.06618966 0.         0.         0.02601786 0.06888826 0.02750126 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01663911 0.         0.         0.         0.21952442 0.         0.34754241 0.         0.         0.09859904],[1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
70000,0.09939749257894405,0.003058591362642914,0.5,-0.21084167642559737,[0.         0.03252788 0.         0.         0.         0.03669144 0.         0.         0.03523072 0.         0.         0.         0.04186678 0.05762192 0.         0.0273525  0.         0.         0.07840018 0.         0.03418412 0.         0.         0.         0.         0.         0.         0.60883288 0.04729158 0.         0.        ],[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
80000,0.09939749257894405,0.003058591362642914,0.5,-0.18726266343090814,[0.         0.03252788 0.         0.         0.         0.03669144 0.         0.         0.03523072 0.         0.         0.         0.04186678 0.05762192 0.         0.0273525  0.         0.         0.07840018 0.         0.03418412 0.         0.         0.         0.         0.         0.         0.60883288 0.04729158 0.         0.        ],[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
90000,0.09939749257894405,0.003058591362642914,0.5,0.05151111606205683,[0.         0.03252788 0.         0.         0.         0.03669144 0.         0.         0.03523072 0.         0.         0.         0.04186678 0.05762192 0.         0.0273525  0.         0.         0.07840018 0.         0.03418412 0.         0.         0.         0.         0.         0.         0.60883288 0.04729158 0.         0.        ],[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
100000,0.09939749257894405,0.003058591362642914,0.5,-0.013289219401899295,[0.         0.03252788 0.         0.         0.         0.03669144 0.         0.         0.03523072 0.         0.         0.         0.04186678 0.05762192 0.         0.0273525  0.         0.         0.07840018 0.         0.03418412 0.         0.         0.         0.         0.         0.         0.60883288 0.04729158 0.         0.        ],[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],10.0,1000000,100,0.5,0.1,1,10,73,tuning_iter
