iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.08423568522548303,0.170873,0.0024016295490339556,0.01098,0.985461267344949,118.59462071631856,[0.         0.         0.         0.         0.90616089 0.         0.         0.         0.         0.         0.01011525 0.         0.         0.         0.         0.01011552 0.01011526 0.01011404 0.         0.         0.01011404 0.0129203  0.01011544 0.         0.01011404 0.         0.         0.01011525 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
10,0.020613318828364584,0.043741,0.002514362343270836,0.019799999999999998,0.9455376850989528,636.3138880127095,[0.         0.         0.0100407  0.         0.90965195 0.         0.         0.01004596 0.01003352 0.         0.         0.         0.01003708 0.01003579 0.         0.01003368 0.01003534 0.         0.         0.         0.01004072 0.         0.         0.         0.         0.01004526 0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
20,0.01113882941521368,0.032405,0.010127341169572642,0.0296,0.9030722363053398,-44.24451735277624,[0.         0.01003215 0.         0.         0.90772088 0.         0.         0.01008021 0.         0.01007992 0.         0.         0.         0.01008021 0.         0.         0.01008021 0.         0.         0.         0.         0.01172475 0.         0.         0.         0.01008934 0.         0.01003215 0.         0.0100802  0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
30,0.00991303865518444,0.02442,0.004593922689631122,0.0394,0.8625139715083692,-329.7930053510243,[0.         0.         0.         0.         0.90413192 0.         0.         0.         0.         0.         0.         0.         0.         0.01017772 0.         0.         0.         0.         0.01020634 0.         0.01017774 0.01017773 0.0101774  0.         0.         0.0101774  0.         0.01441829 0.01017773 0.         0.01017773],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
40,0.00991303865518444,0.02442,0.004593922689631122,0.0492,0.8237772363490177,361.0773977137716,[0.         0.         0.         0.         0.90413192 0.         0.         0.         0.         0.         0.         0.         0.         0.01017772 0.         0.         0.         0.         0.01020634 0.         0.01017774 0.01017773 0.0101774  0.         0.         0.0101774  0.         0.01441829 0.01017773 0.         0.01017773],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
50,0.009650586919855307,0.023971,0.004669826160289385,0.059000000000000004,0.7867802233279425,-87.82037823287443,[0.         0.         0.         0.         0.90616089 0.         0.         0.         0.         0.         0.01011525 0.         0.         0.         0.         0.01011552 0.01011526 0.01011404 0.         0.         0.01011404 0.0129203  0.01011544 0.         0.01011404 0.         0.         0.01011525 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
60,0.009650586919855307,0.023971,0.004669826160289385,0.0688,0.7514447990375149,48.554905951887775,[0.         0.         0.         0.         0.90616089 0.         0.         0.         0.         0.         0.01011525 0.         0.         0.         0.         0.01011552 0.01011526 0.01011404 0.         0.         0.01011404 0.0129203  0.01011544 0.         0.01011404 0.         0.         0.01011525 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
70,0.009281838402166953,0.023328,0.0047643231956660936,0.07859999999999999,0.7176963391531108,157.30828425467394,[0.         0.         0.         0.         0.01013187 0.         0.         0.         0.0137725  0.01009585 0.         0.01023338 0.         0.01009585 0.         0.         0.01009651 0.         0.         0.01009585 0.         0.         0.         0.         0.         0.90528644 0.         0.01009588 0.         0.01009585 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
80,0.008027953734318105,0.026135,0.010079092531363788,0.08839999999999999,0.6854635708351771,-101.51129781510438,[0.01005889 0.         0.         0.         0.90948589 0.01005703 0.         0.         0.         0.01005538 0.         0.         0.         0.         0.01005536 0.01006064 0.         0.         0.         0.         0.         0.01005536 0.         0.         0.01005536 0.         0.         0.01006046 0.         0.         0.01005564],[1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
90,0.008027953734318105,0.026135,0.010079092531363788,0.0982,0.6546784222092479,-159.00782947547776,[0.01005889 0.         0.         0.         0.90948589 0.01005703 0.         0.         0.         0.01005538 0.         0.         0.         0.         0.01005536 0.01006064 0.         0.         0.         0.         0.         0.01005536 0.         0.         0.01005536 0.         0.         0.01006046 0.         0.         0.01005564],[1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_local_search,10
