iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1558265160323484,0.004851951047711283,0.5,1.658123220145509,[0.         0.         0.         0.         0.01271253 0.         0.         0.         0.05499173 0.04392082 0.         0.         0.03127847 0.         0.02367366 0.         0.         0.01265236 0.         0.         0.         0.04266965 0.         0.05121968 0.         0.70103587 0.02584523 0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
10,0.060525908798663985,0.004995958052622353,0.5,22.202631590194674,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
20,0.060525908798663985,0.004995958052622353,0.5,7.990524020474409,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
30,0.060525908798663985,0.004995958052622353,0.5,5.5777786370496285,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
40,0.060525908798663985,0.004995958052622353,0.5,-6.909019751638795,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
50,0.060525908798663985,0.004995958052622353,0.5,-11.937770694605819,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
60,0.060525908798663985,0.004995958052622353,0.5,3.330714027505785,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
70,0.060525908798663985,0.004995958052622353,0.5,-0.7038401861749287,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
80,0.060525908798663985,0.004995958052622353,0.5,-3.2770862503380007,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
90,0.060525908798663985,0.004995958052622353,0.5,5.723786594532429,[0.01295716 0.01526931 0.01401859 0.         0.         0.         0.         0.01407796 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0143668  0.87230178 0.         0.01557852 0.         0.         0.         0.         0.         0.01207528 0.         0.01591495 0.01343966 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,4,tuning_sigma
