iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08406882915943578,0.171792,0.0036543416811284234,0.1004,0.69863918733465,-0.035338317917503886,[0.         0.         0.         0.         0.11120476 0.         0.         0.         0.04340328 0.01811863 0.         0.         0.01811863 0.         0.         0.03143811 0.         0.         0.         0.         0.         0.         0.         0.03649717 0.0394243  0.63161869 0.         0.         0.02874612 0.         0.04143033],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
10,0.07652220773263879,0.195508,0.0032919515761801097,0.10400000000000001,0.6865103033060405,-0.023402888141272546,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0109696  0.         0.02778419 0.         0.         0.03529397 0.         0.         0.         0.03680315 0.03989354 0.         0.         0.         0.         0.48672203 0.0303442  0.30294217 0.01406338 0.         0.01518377],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
20,0.07652220773263879,0.195508,0.0032919515761801097,0.10800000000000001,0.6732805664933595,-0.012613159808290092,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0109696  0.         0.02778419 0.         0.         0.03529397 0.         0.         0.         0.03680315 0.03989354 0.         0.         0.         0.         0.48672203 0.0303442  0.30294217 0.01406338 0.         0.01518377],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
30,0.06463994465083,0.190919,0.0036546846896759527,0.112,0.6603057798763129,0.007143488512342075,[0.01844164 0.         0.         0.         0.         0.         0.         0.         0.04663948 0.01844164 0.         0.         0.         0.         0.         0.04493457 0.         0.         0.         0.         0.03469068 0.02895111 0.         0.03966299 0.         0.5431897  0.         0.20292857 0.02211963 0.         0.        ],[1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
40,0.06177814486579164,0.188847,0.004945909002278935,0.116,0.6475810303108847,-0.04363948947062971,[0.         0.         0.         0.         0.08878104 0.         0.         0.02436543 0.         0.         0.         0.         0.         0.         0.         0.02465739 0.         0.03530765 0.         0.         0.         0.01807001 0.         0.01904985 0.         0.51905491 0.         0.20145339 0.02309026 0.         0.04617007],[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
50,0.06177814486579164,0.188847,0.004945909002278935,0.12000000000000001,0.6351014993342337,-0.012576832974908808,[0.         0.         0.         0.         0.08878104 0.         0.         0.02436543 0.         0.         0.         0.         0.         0.         0.         0.02465739 0.         0.03530765 0.         0.         0.         0.01807001 0.         0.01904985 0.         0.51905491 0.         0.20145339 0.02309026 0.         0.04617007],[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
60,0.041051838897876926,0.19767,0.004159884095236242,0.124,0.622862461340094,0.024224208612081424,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
70,0.041051838897876926,0.19767,0.004159884095236242,0.128,0.6108592817893356,0.012746738034782419,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
80,0.041051838897876926,0.19767,0.004159884095236242,0.132,0.5990874154550098,0.014168843832919168,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
90,0.041051838897876926,0.19767,0.004159884095236242,0.136,0.5875424047012152,-0.0031907819748928116,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
100,0.041051838897876926,0.19767,0.004159884095236242,0.14,0.576219877795131,-0.01267074110840412,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
110,0.041051838897876926,0.19767,0.004159884095236242,0.14400000000000002,0.5651155472515784,-0.023458703566859602,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
120,0.041051838897876926,0.19767,0.004159884095236242,0.14800000000000002,0.554225208209486,0.017334659021579282,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
130,0.041051838897876926,0.19767,0.004159884095236242,0.15200000000000002,0.5435447368396396,0.030815309945841814,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
140,0.041051838897876926,0.19767,0.004159884095236242,0.156,0.5330700887831185,-0.018573346372405992,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
150,0.041051838897876926,0.19767,0.004159884095236242,0.16,0.5227972976198237,-0.009881348698924902,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
160,0.041051838897876926,0.19767,0.004159884095236242,0.164,0.5127224733665192,0.004403723200687799,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
170,0.041051838897876926,0.19767,0.004159884095236242,0.168,0.5028418010038177,0.0009397195541347228,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
180,0.041051838897876926,0.19767,0.004159884095236242,0.17200000000000001,0.4931515390315523,-0.01801826754846841,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
190,0.041051838897876926,0.19767,0.004159884095236242,0.176,0.48364801805198804,0.008422241978379999,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
200,0.041051838897876926,0.19767,0.004159884095236242,0.18,0.4743276393803366,0.0010902203835933173,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
210,0.041051838897876926,0.19767,0.004159884095236242,0.184,0.4651868736820473,-0.011640261966714742,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
220,0.041051838897876926,0.19767,0.004159884095236242,0.188,0.4562222596363586,0.010015403500319254,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
230,0.041051838897876926,0.19767,0.004159884095236242,0.192,0.44743040262560535,-0.009362498789293957,[0.         0.01697969 0.01697969 0.         0.36938515 0.01697969 0.         0.         0.         0.         0.         0.         0.02264624 0.         0.         0.02309669 0.         0.         0.         0.         0.         0.0184989  0.         0.03997082 0.         0.32896835 0.         0.1464948  0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_sigma
