iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.03207939796143079,0.005699885478995715,0.4,17.265674116637133,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02054493 0.         0.         0.         0.         0.96539414 0.         0.         0.01406093],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1.],3.0,10000,30,0.6,10,1,3,,problem_solving
100,0.0170285277689853,0.005845244679391591,0.4,21.559347928727032,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0223131  0.         0.01857523 0.         0.         0.95911168 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
200,0.0170285277689853,0.005845244679391591,0.4,13.653136225137237,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0223131  0.         0.01857523 0.         0.         0.95911168 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
300,0.01350591404624054,0.0023947536201819677,0.4,14.40789475426765,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02457744 0.         0.         0.         0.         0.         0.         0.         0.01131896 0.         0.         0.         0.         0.         0.         0.96410359 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
400,0.01350591404624054,0.0023947536201819677,0.4,1.2362320148189712,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02457744 0.         0.         0.         0.         0.         0.         0.         0.01131896 0.         0.         0.         0.         0.         0.         0.96410359 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
500,0.01350591404624054,0.0023947536201819677,0.4,-8.781671830284719,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02457744 0.         0.         0.         0.         0.         0.         0.         0.01131896 0.         0.         0.         0.         0.         0.         0.96410359 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
600,0.012389706081168888,0.0025142641102157575,0.4,2.5198327877088267,[0.         0.         0.         0.         0.01490033 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03033849 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.95476118 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
700,0.012389706081168888,0.0025142641102157575,0.4,3.319753863915178,[0.         0.         0.         0.         0.01490033 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03033849 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.95476118 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
800,0.012389706081168888,0.0025142641102157575,0.4,-9.452060976834128,[0.         0.         0.         0.         0.01490033 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03033849 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.95476118 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
900,0.012389706081168888,0.0025142641102157575,0.4,-0.5162973514733635,[0.         0.         0.         0.         0.01490033 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03033849 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.95476118 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
