iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.13880686826320213,0.005240423861592425,0.5,-0.09618224707641475,[0.         0.         0.01333129 0.02899225 0.05029068 0.01266261 0.         0.         0.04672795 0.         0.0295082  0.01889819 0.         0.         0.         0.         0.         0.         0.         0.03426969 0.         0.03017417 0.         0.         0.         0.73514496 0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
10,0.12105937424386434,0.003511490114953867,0.5,-2.962642749494244,[0.         0.         0.         0.         0.         0.         0.         0.         0.01078179 0.         0.         0.         0.         0.01701668 0.01479017 0.01654303 0.         0.01330946 0.         0.         0.         0.01901971 0.86039868 0.         0.         0.01874045 0.         0.01213688 0.         0.01726315 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
20,0.10598020387198998,0.004283391001677027,0.5,0.2436385824994616,[0.         0.         0.01234471 0.         0.         0.         0.         0.01165492 0.0644027  0.         0.01293011 0.         0.         0.         0.01162528 0.         0.         0.         0.         0.01178594 0.         0.01189913 0.         0.         0.83718938 0.01185449 0.         0.         0.         0.01431335 0.        ],[0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
30,0.08025154718191803,0.004152548506515078,0.5,8.965074279388123,[0.         0.         0.         0.         0.         0.01641942 0.         0.0140799  0.         0.         0.01327349 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01421351 0.01051578 0.         0.01792221 0.         0.86795543 0.         0.01440127 0.01615795 0.01506103],[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],10.0,1000,30,0.6,10,1,10,53,tuning_par
40,0.08025154718191803,0.004152548506515078,0.5,-0.9980894265558976,[0.         0.         0.         0.         0.         0.01641942 0.         0.0140799  0.         0.         0.01327349 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01421351 0.01051578 0.         0.01792221 0.         0.86795543 0.         0.01440127 0.01615795 0.01506103],[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],10.0,1000,30,0.6,10,1,10,53,tuning_par
50,0.08025154718191803,0.004152548506515078,0.5,-2.6422199121457677,[0.         0.         0.         0.         0.         0.01641942 0.         0.0140799  0.         0.         0.01327349 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01421351 0.01051578 0.         0.01792221 0.         0.86795543 0.         0.01440127 0.01615795 0.01506103],[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],10.0,1000,30,0.6,10,1,10,53,tuning_par
60,0.08025154718191803,0.004152548506515078,0.5,-19.646569833976773,[0.         0.         0.         0.         0.         0.01641942 0.         0.0140799  0.         0.         0.01327349 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01421351 0.01051578 0.         0.01792221 0.         0.86795543 0.         0.01440127 0.01615795 0.01506103],[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],10.0,1000,30,0.6,10,1,10,53,tuning_par
70,0.08025154718191803,0.004152548506515078,0.5,-4.940286343023591,[0.         0.         0.         0.         0.         0.01641942 0.         0.0140799  0.         0.         0.01327349 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01421351 0.01051578 0.         0.01792221 0.         0.86795543 0.         0.01440127 0.01615795 0.01506103],[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],10.0,1000,30,0.6,10,1,10,53,tuning_par
80,0.05402157415735084,0.009683480319255712,0.5,-10.367751971309149,[0.         0.         0.         0.         0.84458231 0.         0.         0.01192298 0.         0.         0.         0.         0.02881919 0.         0.         0.         0.01163058 0.01745898 0.01456838 0.01366764 0.         0.02143054 0.         0.01355976 0.         0.         0.02235963 0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
90,0.05402157415735084,0.009683480319255712,0.5,17.643060715422788,[0.         0.         0.         0.         0.84458231 0.         0.         0.01192298 0.         0.         0.         0.         0.02881919 0.         0.         0.         0.01163058 0.01745898 0.01456838 0.01366764 0.         0.02143054 0.         0.01355976 0.         0.         0.02235963 0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
100,0.05195463498129702,0.004497435759727979,0.5,-3.973894911862655,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
110,0.05195463498129702,0.004497435759727979,0.5,2.558055794838287,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
120,0.05195463498129702,0.004497435759727979,0.5,-3.6285724901162935,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
130,0.05195463498129702,0.004497435759727979,0.5,4.325167668702395,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
140,0.05195463498129702,0.004497435759727979,0.5,-2.3587114003753658,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
150,0.05195463498129702,0.004497435759727979,0.5,-8.173318084120677,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
160,0.05195463498129702,0.004497435759727979,0.5,-0.5475289271396669,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
170,0.05195463498129702,0.004497435759727979,0.5,-6.193002322341734,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
180,0.05195463498129702,0.004497435759727979,0.5,3.051015927287321,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
190,0.05195463498129702,0.004497435759727979,0.5,-14.10832519171058,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
200,0.05195463498129702,0.004497435759727979,0.5,15.806166370549903,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
210,0.05195463498129702,0.004497435759727979,0.5,4.153674085753739,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
220,0.05195463498129702,0.004497435759727979,0.5,2.133484495612244,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
230,0.05195463498129702,0.004497435759727979,0.5,-8.183776646929623,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
240,0.05195463498129702,0.004497435759727979,0.5,0.32458412191563124,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
250,0.05195463498129702,0.004497435759727979,0.5,2.879092932763492,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
260,0.05195463498129702,0.004497435759727979,0.5,0.12017898897236855,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
270,0.05195463498129702,0.004497435759727979,0.5,-14.604469054682578,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
280,0.05195463498129702,0.004497435759727979,0.5,13.147318746065642,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
290,0.05195463498129702,0.004497435759727979,0.5,-2.651717256045541,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
300,0.05195463498129702,0.004497435759727979,0.5,-6.787158619350181,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
310,0.05195463498129702,0.004497435759727979,0.5,8.541783986593233,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
320,0.05195463498129702,0.004497435759727979,0.5,4.97067782733911,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
330,0.05195463498129702,0.004497435759727979,0.5,10.274474797295586,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
340,0.05195463498129702,0.004497435759727979,0.5,13.217585499210575,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
350,0.05195463498129702,0.004497435759727979,0.5,1.1983945807868808,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
360,0.05195463498129702,0.004497435759727979,0.5,-3.5604906771661153,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
370,0.05195463498129702,0.004497435759727979,0.5,10.154921454653682,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
380,0.05195463498129702,0.004497435759727979,0.5,-11.339077857969698,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
390,0.05195463498129702,0.004497435759727979,0.5,1.4943493856302283,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
400,0.05195463498129702,0.004497435759727979,0.5,5.906882421216686,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
410,0.05195463498129702,0.004497435759727979,0.5,-7.3894316525897095,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
420,0.05195463498129702,0.004497435759727979,0.5,8.448928070597995,[0.         0.         0.02612108 0.02463315 0.         0.02001196 0.         0.         0.         0.         0.         0.         0.01573333 0.01327258 0.         0.         0.         0.01433645 0.         0.         0.         0.         0.01103382 0.02239758 0.         0.82878552 0.02367454 0.         0.         0.         0.        ],[0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,53,tuning_par
