iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1536861734676633,0.00487012076239497,0.4,-3.9593532341867173,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
100,0.04802514074578092,0.0019137600137971878,0.4,17.06272943888201,[0.         0.         0.         0.         0.         0.01566436 0.         0.         0.         0.         0.         0.         0.02480694 0.         0.         0.0106848  0.         0.         0.         0.         0.         0.         0.         0.01110247 0.         0.9211231  0.         0.01661832 0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
200,0.042111156018164626,0.0025201304324454507,0.4,0.9116944726093041,[0.         0.         0.         0.         0.02084449 0.         0.         0.         0.01934431 0.         0.         0.         0.         0.         0.01807079 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01870766 0.01594461 0.90708814 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
300,0.029167450955407404,0.0023016538935329302,0.4,20.720764406970922,[0.         0.         0.         0.         0.01123109 0.         0.         0.         0.         0.         0.         0.         0.         0.0110325  0.         0.         0.         0.         0.         0.01147017 0.         0.         0.         0.         0.         0.02980644 0.         0.90899098 0.         0.02746882 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
400,0.029167450955407404,0.0023016538935329302,0.4,-4.496894554081697,[0.         0.         0.         0.         0.01123109 0.         0.         0.         0.         0.         0.         0.         0.         0.0110325  0.         0.         0.         0.         0.         0.01147017 0.         0.         0.         0.         0.         0.02980644 0.         0.90899098 0.         0.02746882 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
500,0.029167450955407404,0.0023016538935329302,0.4,21.19459645052794,[0.         0.         0.         0.         0.01123109 0.         0.         0.         0.         0.         0.         0.         0.         0.0110325  0.         0.         0.         0.         0.         0.01147017 0.         0.         0.         0.         0.         0.02980644 0.         0.90899098 0.         0.02746882 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
600,0.029167450955407404,0.0023016538935329302,0.4,20.255627590408217,[0.         0.         0.         0.         0.01123109 0.         0.         0.         0.         0.         0.         0.         0.         0.0110325  0.         0.         0.         0.         0.         0.01147017 0.         0.         0.         0.         0.         0.02980644 0.         0.90899098 0.         0.02746882 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
700,0.029167450955407404,0.0023016538935329302,0.4,-3.597818924162673,[0.         0.         0.         0.         0.01123109 0.         0.         0.         0.         0.         0.         0.         0.         0.0110325  0.         0.         0.         0.         0.         0.01147017 0.         0.         0.         0.         0.         0.02980644 0.         0.90899098 0.         0.02746882 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
800,0.027944548469194336,0.004664201773331165,0.4,-12.132737735998768,[0.         0.01494321 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01100665 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.92255093 0.02044632 0.0156873  0.         0.         0.01536559],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],6.0,10000,30,0.6,10,1,6,,problem_solving
900,0.027944548469194336,0.004664201773331165,0.4,14.69072221611938,[0.         0.01494321 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01100665 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.92255093 0.02044632 0.0156873  0.         0.         0.01536559],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],6.0,10000,30,0.6,10,1,6,,problem_solving
1000,0.027944548469194336,0.004664201773331165,0.4,-6.613714674735033,[0.         0.01494321 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01100665 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.92255093 0.02044632 0.0156873  0.         0.         0.01536559],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],6.0,10000,30,0.6,10,1,6,,problem_solving
1100,0.027944548469194336,0.004664201773331165,0.4,-13.905820980015362,[0.         0.01494321 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01100665 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.92255093 0.02044632 0.0156873  0.         0.         0.01536559],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],6.0,10000,30,0.6,10,1,6,,problem_solving
1200,0.027944548469194336,0.004664201773331165,0.4,3.3063027231996074,[0.         0.01494321 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01100665 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.92255093 0.02044632 0.0156873  0.         0.         0.01536559],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.],6.0,10000,30,0.6,10,1,6,,problem_solving
1300,0.02166590656534148,0.002448815423024148,0.4,-9.989047172562378,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0105907  0.02215765 0.         0.         0.         0.         0.01929468 0.         0.02155996 0.         0.         0.         0.         0.         0.         0.90994207 0.         0.01645495 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
1400,0.02163497348182935,0.004653447561748066,0.4,-0.8950022535825576,[0.         0.         0.01682917 0.         0.         0.         0.         0.         0.02200029 0.         0.         0.         0.01079652 0.         0.         0.         0.         0.         0.         0.         0.         0.0190026  0.         0.         0.         0.90027399 0.         0.03109742 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
1500,0.02163497348182935,0.004653447561748066,0.4,15.242175770497361,[0.         0.         0.01682917 0.         0.         0.         0.         0.         0.02200029 0.         0.         0.         0.01079652 0.         0.         0.         0.         0.         0.         0.         0.         0.0190026  0.         0.         0.         0.90027399 0.         0.03109742 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
1600,0.021096660784288457,0.0024929955086803665,0.4,2.836403701216919,[0.         0.         0.01234721 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0168498  0.         0.         0.         0.         0.         0.01252843 0.         0.         0.         0.         0.         0.01119158 0.         0.92259375 0.02448922 0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
1700,0.021096660784288457,0.0024929955086803665,0.4,-11.746779360563831,[0.         0.         0.01234721 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0168498  0.         0.         0.         0.         0.         0.01252843 0.         0.         0.         0.         0.         0.01119158 0.         0.92259375 0.02448922 0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
1800,0.021096660784288457,0.0024929955086803665,0.4,14.025908245329752,[0.         0.         0.01234721 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0168498  0.         0.         0.         0.         0.         0.01252843 0.         0.         0.         0.         0.         0.01119158 0.         0.92259375 0.02448922 0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
1900,0.021096660784288457,0.0024929955086803665,0.4,6.119912226561391,[0.         0.         0.01234721 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0168498  0.         0.         0.         0.         0.         0.01252843 0.         0.         0.         0.         0.         0.01119158 0.         0.92259375 0.02448922 0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2000,0.01997220356017868,0.004654752268151432,0.4,-4.774823587663732,[0.         0.         0.01790065 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01495955 0.01530754 0.         0.         0.         0.         0.         0.         0.         0.         0.01666298 0.         0.92162465 0.         0.01354463 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2100,0.01997220356017868,0.004654752268151432,0.4,-0.3174205675881073,[0.         0.         0.01790065 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01495955 0.01530754 0.         0.         0.         0.         0.         0.         0.         0.         0.01666298 0.         0.92162465 0.         0.01354463 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2200,0.01997220356017868,0.004654752268151432,0.4,5.954092601879202,[0.         0.         0.01790065 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01495955 0.01530754 0.         0.         0.         0.         0.         0.         0.         0.         0.01666298 0.         0.92162465 0.         0.01354463 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2300,0.01997220356017868,0.004654752268151432,0.4,-5.262338725074764,[0.         0.         0.01790065 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01495955 0.01530754 0.         0.         0.         0.         0.         0.         0.         0.         0.01666298 0.         0.92162465 0.         0.01354463 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2400,0.018635188604951423,0.002580409496238391,0.4,-11.064451948140132,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2500,0.018635188604951423,0.002580409496238391,0.4,-3.145221183897502,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2600,0.018635188604951423,0.002580409496238391,0.4,-2.6851472553892637,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2700,0.018635188604951423,0.002580409496238391,0.4,-8.52551674132912,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2800,0.018635188604951423,0.002580409496238391,0.4,12.744787069927563,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
2900,0.018635188604951423,0.002580409496238391,0.4,-7.2894866065381905,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3000,0.018635188604951423,0.002580409496238391,0.4,-0.852765626755015,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3100,0.018635188604951423,0.002580409496238391,0.4,-2.7325960738982684,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3200,0.018635188604951423,0.002580409496238391,0.4,-12.013907231297614,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3300,0.018635188604951423,0.002580409496238391,0.4,-11.759276171418838,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3400,0.018635188604951423,0.002580409496238391,0.4,15.17826308850561,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3500,0.018635188604951423,0.002580409496238391,0.4,-0.08171812617768802,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3600,0.018635188604951423,0.002580409496238391,0.4,8.932429072450802,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3700,0.018635188604951423,0.002580409496238391,0.4,3.654633021691337,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3800,0.018635188604951423,0.002580409496238391,0.4,-10.665990620532892,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
3900,0.018635188604951423,0.002580409496238391,0.4,7.503750858703718,[0.         0.         0.         0.         0.01799597 0.         0.01660926 0.         0.         0.         0.         0.         0.01061487 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01329053 0.         0.01706082 0.         0.92442855 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],6.0,10000,30,0.6,10,1,6,,problem_solving
