iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.03143911705422794,0.201686,0.0024844520418403292,0.10000400000000001,0.6999863787614855,0.0024934676679875594,[0.02052653 0.         0.         0.         0.76502617 0.02052653 0.         0.         0.         0.         0.03642381 0.         0.         0.         0.02052653 0.02052653 0.         0.         0.         0.02332836 0.         0.         0.         0.         0.         0.03956776 0.         0.         0.01988565 0.         0.03366214],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
1000,0.010340296028760472,0.184769,0.003471001604393127,0.10400000000000001,0.6865103033060405,0.006255394138287586,[0.         0.         0.         0.         0.73255305 0.         0.         0.         0.         0.         0.         0.         0.         0.01909653 0.         0.02358959 0.03673496 0.         0.         0.02989485 0.         0.         0.01776256 0.         0.         0.04451785 0.         0.05750704 0.01554669 0.         0.02279688],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
2000,0.00986452408534276,0.205777,0.004614844933684302,0.10800000000000001,0.6732805664933595,-0.0005923403770854787,[0.01972435 0.         0.         0.         0.72775744 0.         0.         0.         0.         0.         0.         0.         0.         0.01972435 0.         0.         0.02091008 0.         0.         0.02925764 0.         0.         0.01972435 0.         0.         0.0543605  0.         0.06371171 0.01972435 0.         0.02510523],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
3000,0.008549287051658184,0.194047,0.0033367945876776766,0.112,0.6603057798763129,-0.0013832433277539307,[0.         0.         0.         0.         0.74697356 0.         0.         0.         0.01750658 0.         0.02498959 0.         0.         0.         0.         0.01750658 0.         0.         0.         0.         0.02622084 0.         0.01750658 0.         0.         0.03540898 0.         0.06266239 0.02628657 0.         0.02493833],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
4000,0.008312595606518893,0.196376,0.004320504102584041,0.116,0.6475810303108847,0.03332988017636555,[0.         0.         0.02004752 0.         0.72339422 0.         0.         0.         0.04089789 0.         0.01946101 0.         0.         0.         0.         0.02318174 0.03516707 0.         0.         0.         0.         0.         0.         0.         0.         0.03384895 0.         0.05523424 0.02886703 0.         0.01990032],[0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
5000,0.008312595606518893,0.196376,0.004320504102584041,0.12000000000000001,0.6351014993342337,0.008425245572339285,[0.         0.         0.02004752 0.         0.72339422 0.         0.         0.         0.04089789 0.         0.01946101 0.         0.         0.         0.         0.02318174 0.03516707 0.         0.         0.         0.         0.         0.         0.         0.         0.03384895 0.         0.05523424 0.02886703 0.         0.01990032],[0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
6000,0.006908334196664025,0.207593,0.004828081664956322,0.124,0.622862461340094,-0.010463688397057889,[0.         0.         0.         0.         0.71516855 0.         0.         0.         0.         0.01361753 0.         0.         0.         0.         0.         0.         0.04244679 0.01375228 0.         0.01144184 0.         0.         0.01978923 0.         0.         0.06438561 0.         0.06831851 0.02798932 0.         0.02309034],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
7000,0.006908334196664025,0.207593,0.004828081664956322,0.128,0.6108592817893356,0.006145588497285259,[0.         0.         0.         0.         0.71516855 0.         0.         0.         0.         0.01361753 0.         0.         0.         0.         0.         0.         0.04244679 0.01375228 0.         0.01144184 0.         0.         0.01978923 0.         0.         0.06438561 0.         0.06831851 0.02798932 0.         0.02309034],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
8000,0.006908334196664025,0.207593,0.004828081664956322,0.132,0.5990874154550098,0.02461740112228622,[0.         0.         0.         0.         0.71516855 0.         0.         0.         0.         0.01361753 0.         0.         0.         0.         0.         0.         0.04244679 0.01375228 0.         0.01144184 0.         0.         0.01978923 0.         0.         0.06438561 0.         0.06831851 0.02798932 0.         0.02309034],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
9000,0.006908334196664025,0.207593,0.004828081664956322,0.136,0.5875424047012152,0.03264679922044116,[0.         0.         0.         0.         0.71516855 0.         0.         0.         0.         0.01361753 0.         0.         0.         0.         0.         0.         0.04244679 0.01375228 0.         0.01144184 0.         0.         0.01978923 0.         0.         0.06438561 0.         0.06831851 0.02798932 0.         0.02309034],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.2,1,10,,varying_lambda
