iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1626912458758968,0.0045111081546735775,0.4,9.29308222873577,[0.         0.         0.00935225 0.         0.01827282 0.01271109 0.         0.         0.         0.01631999 0.90777951 0.         0.01662488 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01893946 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
10,0.0686111989341807,0.0034993103079911576,0.4,11.735442978579467,[0.         0.         0.         0.00934216 0.         0.01721735 0.         0.         0.         0.         0.         0.         0.         0.         0.91042397 0.         0.         0.         0.         0.01647726 0.         0.         0.01580575 0.         0.         0.         0.         0.         0.         0.0128626  0.0178709 ],[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
20,0.030186198072139136,0.004647519790152347,0.4,11.305544470247124,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
30,0.030186198072139136,0.004647519790152347,0.4,-1.9157425316547103,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
40,0.030186198072139136,0.004647519790152347,0.4,20.297139676726065,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
50,0.030186198072139136,0.004647519790152347,0.4,1.1387727075229486,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
60,0.030186198072139136,0.004647519790152347,0.4,8.028433717634137,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
70,0.030186198072139136,0.004647519790152347,0.4,-7.620214887959199,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
80,0.030186198072139136,0.004647519790152347,0.4,9.128171871891563,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
90,0.030186198072139136,0.004647519790152347,0.4,-3.161861356474388,[0.00994616 0.01665276 0.         0.         0.         0.         0.02687425 0.01098772 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02059122 0.         0.         0.89850094 0.         0.01644696 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,1000,30,0.6,10,1,7,,tuning_sigma_par
