iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.07868418439558543,0.160251,0.0028826312088291424,0.5,0.5,-0.005748301501814985,[0.02157269 0.         0.         0.         0.08101132 0.         0.         0.         0.         0.         0.07231584 0.         0.0541602  0.         0.         0.         0.         0.         0.         0.         0.02541481 0.         0.09595414 0.         0.         0.25644695 0.         0.07952355 0.         0.19413099 0.11946952],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
10,0.07868418439558543,0.160251,0.0028826312088291424,0.5,0.5,0.04499578992484302,[0.02157269 0.         0.         0.         0.08101132 0.         0.         0.         0.         0.         0.07231584 0.         0.0541602  0.         0.         0.         0.         0.         0.         0.         0.02541481 0.         0.09595414 0.         0.         0.25644695 0.         0.07952355 0.         0.19413099 0.11946952],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
20,0.07868418439558543,0.160251,0.0028826312088291424,0.5,0.5,-0.07735090236849891,[0.02157269 0.         0.         0.         0.08101132 0.         0.         0.         0.         0.         0.07231584 0.         0.0541602  0.         0.         0.         0.         0.         0.         0.         0.02541481 0.         0.09595414 0.         0.         0.25644695 0.         0.07952355 0.         0.19413099 0.11946952],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
30,0.07868418439558543,0.160251,0.0028826312088291424,0.5,0.5,-0.019958760564684718,[0.02157269 0.         0.         0.         0.08101132 0.         0.         0.         0.         0.         0.07231584 0.         0.0541602  0.         0.         0.         0.         0.         0.         0.         0.02541481 0.         0.09595414 0.         0.         0.25644695 0.         0.07952355 0.         0.19413099 0.11946952],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
40,0.07158833594025502,0.191452,0.0027205896379194905,0.5,0.5,-0.030248206671910378,[0.         0.         0.         0.04322068 0.16534024 0.         0.         0.         0.05219374 0.         0.         0.0724919  0.         0.04299232 0.         0.2011861  0.         0.         0.16971305 0.         0.         0.         0.         0.         0.         0.         0.         0.22361696 0.         0.01168478 0.01756021],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
50,0.07158833594025502,0.191452,0.0027205896379194905,0.5,0.5,0.1051572606303941,[0.         0.         0.         0.04322068 0.16534024 0.         0.         0.         0.05219374 0.         0.         0.0724919  0.         0.04299232 0.         0.2011861  0.         0.         0.16971305 0.         0.         0.         0.         0.         0.         0.         0.         0.22361696 0.         0.01168478 0.01756021],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
60,0.07158833594025502,0.191452,0.0027205896379194905,0.5,0.5,0.04205749187930562,[0.         0.         0.         0.04322068 0.16534024 0.         0.         0.         0.05219374 0.         0.         0.0724919  0.         0.04299232 0.         0.2011861  0.         0.         0.16971305 0.         0.         0.         0.         0.         0.         0.         0.         0.22361696 0.         0.01168478 0.01756021],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
70,0.07158833594025502,0.191452,0.0027205896379194905,0.5,0.5,0.07030972768152337,[0.         0.         0.         0.04322068 0.16534024 0.         0.         0.         0.05219374 0.         0.         0.0724919  0.         0.04299232 0.         0.2011861  0.         0.         0.16971305 0.         0.         0.         0.         0.         0.         0.         0.         0.22361696 0.         0.01168478 0.01756021],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
80,0.07158833594025502,0.191452,0.0027205896379194905,0.5,0.5,-0.02031470522651274,[0.         0.         0.         0.04322068 0.16534024 0.         0.         0.         0.05219374 0.         0.         0.0724919  0.         0.04299232 0.         0.2011861  0.         0.         0.16971305 0.         0.         0.         0.         0.         0.         0.         0.         0.22361696 0.         0.01168478 0.01756021],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
90,0.06782601257221525,0.185258,0.0038505304450698647,0.5,0.5,-0.012847264309324575,[0.         0.20862401 0.         0.02484296 0.16762895 0.06039607 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.07818054 0.         0.         0.         0.0493256  0.         0.01392691 0.         0.         0.15278861 0.03310498 0.21118139 0.         0.         0.        ],[0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.5,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem
