iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.15723894699738086,0.004302705837230061,0.5,3.679895884357325,[0.         0.         0.02729881 0.         0.         0.         0.02579869 0.         0.         0.         0.02138102 0.         0.02678144 0.         0.         0.0241787  0.03131055 0.         0.         0.7711198  0.         0.         0.         0.         0.         0.         0.         0.03249861 0.02420091 0.01543146 0.        ],[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
10,0.15723894699738086,0.004302705837230061,0.5,-7.960973321044466,[0.         0.         0.02729881 0.         0.         0.         0.02579869 0.         0.         0.         0.02138102 0.         0.02678144 0.         0.         0.0241787  0.03131055 0.         0.         0.7711198  0.         0.         0.         0.         0.         0.         0.         0.03249861 0.02420091 0.01543146 0.        ],[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
20,0.114917127872716,0.0037979049141591906,0.5,-6.523658969722846,[0.         0.75531035 0.0146901  0.         0.         0.         0.         0.03633068 0.         0.01977365 0.         0.         0.02317693 0.01623245 0.03807982 0.04102968 0.         0.03940535 0.         0.         0.015971   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
30,0.08660609390142225,0.0034701025207320257,0.5,12.592754032160551,[0.         0.         0.01184091 0.         0.0141957  0.         0.         0.01423608 0.         0.02237356 0.         0.         0.02178426 0.         0.         0.         0.         0.         0.         0.01216177 0.         0.         0.0218212  0.0149599  0.01087353 0.         0.85575311 0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
40,0.08660609390142225,0.0034701025207320257,0.5,3.087175036750983,[0.         0.         0.01184091 0.         0.0141957  0.         0.         0.01423608 0.         0.02237356 0.         0.         0.02178426 0.         0.         0.         0.         0.         0.         0.01216177 0.         0.         0.0218212  0.0149599  0.01087353 0.         0.85575311 0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
50,0.08660609390142225,0.0034701025207320257,0.5,-14.930281017421636,[0.         0.         0.01184091 0.         0.0141957  0.         0.         0.01423608 0.         0.02237356 0.         0.         0.02178426 0.         0.         0.         0.         0.         0.         0.01216177 0.         0.         0.0218212  0.0149599  0.01087353 0.         0.85575311 0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
60,0.08660609390142225,0.0034701025207320257,0.5,-13.908812847737424,[0.         0.         0.01184091 0.         0.0141957  0.         0.         0.01423608 0.         0.02237356 0.         0.         0.02178426 0.         0.         0.         0.         0.         0.         0.01216177 0.         0.         0.0218212  0.0149599  0.01087353 0.         0.85575311 0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
70,0.04622691574943186,0.00968598883784906,0.5,-13.70643885347028,[0.         0.01825938 0.         0.         0.84285422 0.01561178 0.01638132 0.         0.01878844 0.         0.01924804 0.         0.         0.         0.         0.02113943 0.         0.         0.         0.02028511 0.01130096 0.         0.         0.         0.         0.01613132 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
80,0.04622691574943186,0.00968598883784906,0.5,-5.940672043275466,[0.         0.01825938 0.         0.         0.84285422 0.01561178 0.01638132 0.         0.01878844 0.         0.01924804 0.         0.         0.         0.         0.02113943 0.         0.         0.         0.02028511 0.01130096 0.         0.         0.         0.         0.01613132 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
90,0.04622691574943186,0.00968598883784906,0.5,15.786269970239914,[0.         0.01825938 0.         0.         0.84285422 0.01561178 0.01638132 0.         0.01878844 0.         0.01924804 0.         0.         0.         0.         0.02113943 0.         0.         0.         0.02028511 0.01130096 0.         0.         0.         0.         0.01613132 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
100,0.04503309193102076,0.004628134661053518,0.5,18.41512592798908,[0.         0.01169213 0.         0.01665153 0.         0.         0.03034275 0.         0.02063329 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01144984 0.         0.01515219 0.01772666 0.         0.         0.84324092 0.         0.01443384 0.         0.01867684 0.        ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
110,0.04503309193102076,0.004628134661053518,0.5,-2.461916855077328,[0.         0.01169213 0.         0.01665153 0.         0.         0.03034275 0.         0.02063329 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01144984 0.         0.01515219 0.01772666 0.         0.         0.84324092 0.         0.01443384 0.         0.01867684 0.        ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
120,0.04503309193102076,0.004628134661053518,0.5,1.7942708157694123,[0.         0.01169213 0.         0.01665153 0.         0.         0.03034275 0.         0.02063329 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01144984 0.         0.01515219 0.01772666 0.         0.         0.84324092 0.         0.01443384 0.         0.01867684 0.        ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
130,0.04503309193102076,0.004628134661053518,0.5,6.220349829122655,[0.         0.01169213 0.         0.01665153 0.         0.         0.03034275 0.         0.02063329 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01144984 0.         0.01515219 0.01772666 0.         0.         0.84324092 0.         0.01443384 0.         0.01867684 0.        ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
140,0.04503309193102076,0.004628134661053518,0.5,-10.519262145474709,[0.         0.01169213 0.         0.01665153 0.         0.         0.03034275 0.         0.02063329 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01144984 0.         0.01515219 0.01772666 0.         0.         0.84324092 0.         0.01443384 0.         0.01867684 0.        ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
150,0.04503309193102076,0.004628134661053518,0.5,-2.72525734210248,[0.         0.01169213 0.         0.01665153 0.         0.         0.03034275 0.         0.02063329 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01144984 0.         0.01515219 0.01772666 0.         0.         0.84324092 0.         0.01443384 0.         0.01867684 0.        ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,10,1,10,80,tuning_mem_size
