iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.08994191749063511,0.006159077960900615,0.4,-1.2377747013495066,[0.01431735 0.         0.         0.         0.94980536 0.         0.         0.         0.         0.         0.         0.         0.01646688 0.         0.         0.         0.         0.         0.         0.01063201 0.         0.         0.         0.         0.         0.         0.         0.0087784  0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
10,0.08994191749063511,0.006159077960900615,0.4,-2.0523755181059298,[0.01431735 0.         0.         0.         0.94980536 0.         0.         0.         0.         0.         0.         0.         0.01646688 0.         0.         0.         0.         0.         0.         0.01063201 0.         0.         0.         0.         0.         0.         0.         0.0087784  0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
20,0.08994191749063511,0.006159077960900615,0.4,14.532660136964795,[0.01431735 0.         0.         0.         0.94980536 0.         0.         0.         0.         0.         0.         0.         0.01646688 0.         0.         0.         0.         0.         0.         0.01063201 0.         0.         0.         0.         0.         0.         0.         0.0087784  0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
30,0.08994191749063511,0.006159077960900615,0.4,5.885013741745223,[0.01431735 0.         0.         0.         0.94980536 0.         0.         0.         0.         0.         0.         0.         0.01646688 0.         0.         0.         0.         0.         0.         0.01063201 0.         0.         0.         0.         0.         0.         0.         0.0087784  0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
40,0.08994191749063511,0.006159077960900615,0.4,-20.80341468162427,[0.01431735 0.         0.         0.         0.94980536 0.         0.         0.         0.         0.         0.         0.         0.01646688 0.         0.         0.         0.         0.         0.         0.01063201 0.         0.         0.         0.         0.         0.         0.         0.0087784  0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
50,0.08994191749063511,0.006159077960900615,0.4,-3.003787733743094,[0.01431735 0.         0.         0.         0.94980536 0.         0.         0.         0.         0.         0.         0.         0.01646688 0.         0.         0.         0.         0.         0.         0.01063201 0.         0.         0.         0.         0.         0.         0.         0.0087784  0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
60,0.02785949316969795,0.010178006193676592,0.4,3.295403324567351,[0.         0.         0.         0.         0.90618973 0.         0.00996343 0.         0.         0.         0.         0.         0.01966414 0.         0.         0.         0.         0.         0.         0.         0.04273657 0.         0.         0.         0.         0.02144612 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
70,0.02785949316969795,0.010178006193676592,0.4,8.163275878126237,[0.         0.         0.         0.         0.90618973 0.         0.00996343 0.         0.         0.         0.         0.         0.01966414 0.         0.         0.         0.         0.         0.         0.         0.04273657 0.         0.         0.         0.         0.02144612 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
80,0.02785949316969795,0.010178006193676592,0.4,-10.930691557345346,[0.         0.         0.         0.         0.90618973 0.         0.00996343 0.         0.         0.         0.         0.         0.01966414 0.         0.         0.         0.         0.         0.         0.         0.04273657 0.         0.         0.         0.         0.02144612 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
90,0.02785949316969795,0.010178006193676592,0.4,-20.508407277114035,[0.         0.         0.         0.         0.90618973 0.         0.00996343 0.         0.         0.         0.         0.         0.01966414 0.         0.         0.         0.         0.         0.         0.         0.04273657 0.         0.         0.         0.         0.02144612 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],5.0,1000,30,0.6,10,1,5,,tuning_sigma_par
