iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1782172778329023,0.004353125907460882,0.1,9.889471788903942,[0.         0.03077512 0.01424627 0.01149983 0.         0.         0.         0.         0.82791841 0.02061847 0.         0.         0.         0.         0.         0.         0.01656976 0.         0.         0.         0.02537879 0.         0.         0.01281417 0.         0.         0.01777861 0.         0.         0.         0.02240058],[0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],10.0,1000,30,0.6,10,1,10,46,tuning_par
10,0.09735064951774888,0.0036966528119542676,0.1,14.66451326569183,[0.         0.         0.01729005 0.02524177 0.02211074 0.         0.         0.         0.01199037 0.01971969 0.         0.         0.83894849 0.         0.         0.         0.         0.         0.         0.         0.         0.01088426 0.         0.         0.         0.         0.02196767 0.01202374 0.         0.01982322 0.        ],[0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
20,0.09735064951774888,0.0036966528119542676,0.1,-0.5485331876269164,[0.         0.         0.01729005 0.02524177 0.02211074 0.         0.         0.         0.01199037 0.01971969 0.         0.         0.83894849 0.         0.         0.         0.         0.         0.         0.         0.         0.01088426 0.         0.         0.         0.         0.02196767 0.01202374 0.         0.01982322 0.        ],[0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
30,0.09735064951774888,0.0036966528119542676,0.1,-0.5350615055730685,[0.         0.         0.01729005 0.02524177 0.02211074 0.         0.         0.         0.01199037 0.01971969 0.         0.         0.83894849 0.         0.         0.         0.         0.         0.         0.         0.         0.01088426 0.         0.         0.         0.         0.02196767 0.01202374 0.         0.01982322 0.        ],[0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
40,0.07981637184643721,0.004360988983507312,0.1,-4.729525599934147,[0.         0.01444977 0.0235497  0.01302823 0.01320926 0.         0.         0.         0.         0.         0.         0.         0.84030269 0.01132663 0.         0.         0.         0.         0.         0.         0.         0.01942315 0.         0.03159634 0.         0.         0.02012107 0.         0.         0.01299315 0.        ],[0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
50,0.07981637184643721,0.004360988983507312,0.1,1.3695415787972773,[0.         0.01444977 0.0235497  0.01302823 0.01320926 0.         0.         0.         0.         0.         0.         0.         0.84030269 0.01132663 0.         0.         0.         0.         0.         0.         0.         0.01942315 0.         0.03159634 0.         0.         0.02012107 0.         0.         0.01299315 0.        ],[0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
60,0.07981637184643721,0.004360988983507312,0.1,1.5366208175962737,[0.         0.01444977 0.0235497  0.01302823 0.01320926 0.         0.         0.         0.         0.         0.         0.         0.84030269 0.01132663 0.         0.         0.         0.         0.         0.         0.         0.01942315 0.         0.03159634 0.         0.         0.02012107 0.         0.         0.01299315 0.        ],[0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
70,0.07981637184643721,0.004360988983507312,0.1,3.040496764655453,[0.         0.01444977 0.0235497  0.01302823 0.01320926 0.         0.         0.         0.         0.         0.         0.         0.84030269 0.01132663 0.         0.         0.         0.         0.         0.         0.         0.01942315 0.         0.03159634 0.         0.         0.02012107 0.         0.         0.01299315 0.        ],[0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
80,0.07981637184643721,0.004360988983507312,0.1,-0.6505524064564756,[0.         0.01444977 0.0235497  0.01302823 0.01320926 0.         0.         0.         0.         0.         0.         0.         0.84030269 0.01132663 0.         0.         0.         0.         0.         0.         0.         0.01942315 0.         0.03159634 0.         0.         0.02012107 0.         0.         0.01299315 0.        ],[0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
90,0.07981637184643721,0.004360988983507312,0.1,-31.036027062907085,[0.         0.01444977 0.0235497  0.01302823 0.01320926 0.         0.         0.         0.         0.         0.         0.         0.84030269 0.01132663 0.         0.         0.         0.         0.         0.         0.         0.01942315 0.         0.03159634 0.         0.         0.02012107 0.         0.         0.01299315 0.        ],[0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,46,tuning_par
100,0.07129667113065205,0.003921127924770701,0.1,-8.974680995804956,[0.01575229 0.         0.         0.         0.01635601 0.         0.01724065 0.         0.02093532 0.         0.         0.         0.         0.         0.         0.         0.         0.01167622 0.01219791 0.         0.         0.         0.         0.86325902 0.01142018 0.         0.         0.         0.01118484 0.         0.01997756],[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,46,tuning_par
