iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1394727531105614,0.004113756666150098,0.4,9.324974984812403,[0.         0.         0.         0.         0.01393029 0.         0.01121512 0.         0.01366532 0.         0.         0.01524529 0.         0.         0.         0.         0.         0.01428736 0.         0.01472696 0.01541292 0.         0.         0.         0.01417745 0.8873393  0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
100,0.04846883819316639,0.009525214474214694,0.4,-7.417822966358523,[0.         0.01234604 0.01053624 0.         0.         0.01272968 0.         0.         0.         0.         0.         0.         0.         0.         0.01750269 0.         0.         0.01326663 0.         0.         0.         0.         0.01635234 0.         0.         0.88871422 0.01050743 0.01804473 0.         0.         0.        ],[0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
200,0.045045437717729446,0.009887430108394418,0.4,-3.5999600152837723,[0.         0.         0.0147771  0.         0.01230934 0.         0.         0.         0.         0.01256001 0.01039582 0.         0.01601504 0.         0.01406998 0.         0.         0.         0.         0.         0.         0.         0.01039484 0.01037872 0.         0.89909915 0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
300,0.045045437717729446,0.009887430108394418,0.4,-5.903006363139296,[0.         0.         0.0147771  0.         0.01230934 0.         0.         0.         0.         0.01256001 0.01039582 0.         0.01601504 0.         0.01406998 0.         0.         0.         0.         0.         0.         0.         0.01039484 0.01037872 0.         0.89909915 0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
400,0.045045437717729446,0.009887430108394418,0.4,4.536241347261635,[0.         0.         0.0147771  0.         0.01230934 0.         0.         0.         0.         0.01256001 0.01039582 0.         0.01601504 0.         0.01406998 0.         0.         0.         0.         0.         0.         0.         0.01039484 0.01037872 0.         0.89909915 0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
500,0.04105554262160327,0.004748157152122781,0.4,-11.636969322809968,[0.         0.02068579 0.         0.         0.         0.         0.01159481 0.0184314  0.         0.         0.         0.         0.         0.         0.01525433 0.01051728 0.         0.         0.01052139 0.         0.01238973 0.         0.         0.         0.         0.89000406 0.         0.01060121 0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
600,0.0368589820477925,0.004666621528490544,0.4,4.1831672997766916,[0.010845   0.         0.         0.         0.02420461 0.         0.         0.01344606 0.01906094 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02249872 0.         0.86536848 0.         0.02017206 0.01296482 0.01143929 0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
700,0.0368589820477925,0.004666621528490544,0.4,-3.5084405511425554,[0.010845   0.         0.         0.         0.02420461 0.         0.         0.01344606 0.01906094 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02249872 0.         0.86536848 0.         0.02017206 0.01296482 0.01143929 0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
800,0.0368589820477925,0.004666621528490544,0.4,16.730166087621054,[0.010845   0.         0.         0.         0.02420461 0.         0.         0.01344606 0.01906094 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02249872 0.         0.86536848 0.         0.02017206 0.01296482 0.01143929 0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
900,0.0368589820477925,0.004666621528490544,0.4,15.603911748987196,[0.010845   0.         0.         0.         0.02420461 0.         0.         0.01344606 0.01906094 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02249872 0.         0.86536848 0.         0.02017206 0.01296482 0.01143929 0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
1000,0.0368589820477925,0.004666621528490544,0.4,-9.338619290531954,[0.010845   0.         0.         0.         0.02420461 0.         0.         0.01344606 0.01906094 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02249872 0.         0.86536848 0.         0.02017206 0.01296482 0.01143929 0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
1100,0.036786121906988205,0.009834441014535579,0.4,11.386454292025427,[0.         0.01091088 0.         0.         0.02013316 0.         0.01052944 0.         0.0105558  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01612219 0.87976601 0.         0.         0.01869464 0.0155563  0.01773159],[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1.],9.0,10000,30,0.6,10,1,9,,problem_solving
1200,0.03342072657645115,0.004731786463883105,0.4,15.885820130084783,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01075977 0.         0.         0.02468885 0.         0.         0.         0.         0.         0.01450414 0.         0.01061098 0.         0.01069811 0.         0.         0.87757908 0.01376762 0.01079039 0.02660106 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
1300,0.03342072657645115,0.004731786463883105,0.4,-1.2527040855315814,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01075977 0.         0.         0.02468885 0.         0.         0.         0.         0.         0.01450414 0.         0.01061098 0.         0.01069811 0.         0.         0.87757908 0.01376762 0.01079039 0.02660106 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
1400,0.03342072657645115,0.004731786463883105,0.4,-10.752742574848877,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01075977 0.         0.         0.02468885 0.         0.         0.         0.         0.         0.01450414 0.         0.01061098 0.         0.01069811 0.         0.         0.87757908 0.01376762 0.01079039 0.02660106 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
1500,0.03342072657645115,0.004731786463883105,0.4,17.502181112721434,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01075977 0.         0.         0.02468885 0.         0.         0.         0.         0.         0.01450414 0.         0.01061098 0.         0.01069811 0.         0.         0.87757908 0.01376762 0.01079039 0.02660106 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
1600,0.03342072657645115,0.004731786463883105,0.4,-0.7593857283373856,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01075977 0.         0.         0.02468885 0.         0.         0.         0.         0.         0.01450414 0.         0.01061098 0.         0.01069811 0.         0.         0.87757908 0.01376762 0.01079039 0.02660106 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
1700,0.03342072657645115,0.004731786463883105,0.4,3.2316961588505455,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01075977 0.         0.         0.02468885 0.         0.         0.         0.         0.         0.01450414 0.         0.01061098 0.         0.01069811 0.         0.         0.87757908 0.01376762 0.01079039 0.02660106 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0.],9.0,10000,30,0.6,10,1,9,,problem_solving
