iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.07407407818033905,0.153113,0.004964843639321889,0.1004,0.5,0.09854291188089169,[0.05987922 0.         0.03753184 0.03735333 0.         0.         0.         0.03451258 0.         0.         0.         0.         0.         0.03311739 0.         0.         0.02878788 0.         0.04451967 0.         0.         0.         0.         0.         0.         0.04035522 0.         0.63698942 0.         0.         0.04695345],[1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
10,0.07312426286445475,0.185772,0.004435849704217615,0.10400000000000001,0.5,-0.06511127362021667,[0.         0.         0.022317   0.02668246 0.         0.         0.         0.         0.17491558 0.01402668 0.         0.         0.         0.01811232 0.         0.         0.         0.         0.0187239  0.         0.         0.         0.01880092 0.         0.         0.28710171 0.         0.39480439 0.         0.         0.02451504],[0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
20,0.07312426286445475,0.185772,0.004435849704217615,0.10800000000000001,0.5,-0.006861034281900648,[0.         0.         0.022317   0.02668246 0.         0.         0.         0.         0.17491558 0.01402668 0.         0.         0.         0.01811232 0.         0.         0.         0.         0.0187239  0.         0.         0.         0.01880092 0.         0.         0.28710171 0.         0.39480439 0.         0.         0.02451504],[0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
30,0.07088952219830498,0.181465,0.0042167684987337506,0.112,0.5,-0.004677109270867935,[0.04600337 0.         0.02819564 0.         0.65228174 0.         0.         0.         0.         0.02363725 0.         0.         0.         0.02388946 0.         0.         0.         0.         0.02842896 0.         0.03659614 0.         0.         0.         0.         0.03094978 0.         0.09397054 0.         0.         0.03604712],[1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
40,0.07088952219830498,0.181465,0.0042167684987337506,0.116,0.5,-0.015000611268538553,[0.04600337 0.         0.02819564 0.         0.65228174 0.         0.         0.         0.         0.02363725 0.         0.         0.         0.02388946 0.         0.         0.         0.         0.02842896 0.         0.03659614 0.         0.         0.         0.         0.03094978 0.         0.09397054 0.         0.         0.03604712],[1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
50,0.06811410843380415,0.186679,0.0039730975483577655,0.12000000000000001,0.5,-0.052087285762690484,[0.         0.02498034 0.         0.03174413 0.         0.         0.         0.02391138 0.06985042 0.0270692  0.         0.         0.         0.03195047 0.         0.         0.         0.         0.         0.         0.039823   0.         0.         0.03610049 0.         0.58732362 0.         0.12724694 0.         0.         0.        ],[0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
60,0.06381512052777251,0.188605,0.004736998878901084,0.124,0.5,-0.06643858783299626,[0.         0.         0.         0.04023258 0.61179909 0.         0.         0.         0.04769574 0.01097062 0.06203152 0.         0.         0.02640132 0.         0.04333302 0.         0.         0.04603278 0.         0.         0.         0.         0.         0.         0.         0.         0.08605671 0.         0.         0.02544663],[0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
70,0.05917029705755211,0.18297,0.004650418288668048,0.128,0.5,-0.004006056330892671,[0.         0.03120341 0.02705402 0.         0.21221252 0.         0.         0.04712456 0.         0.01302783 0.         0.         0.         0.         0.         0.05958645 0.01561147 0.         0.04120272 0.         0.         0.         0.         0.         0.         0.         0.         0.50915633 0.         0.         0.04382069],[0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
80,0.05917029705755211,0.18297,0.004650418288668048,0.132,0.5,-0.049911916148693294,[0.         0.03120341 0.02705402 0.         0.21221252 0.         0.         0.04712456 0.         0.01302783 0.         0.         0.         0.         0.         0.05958645 0.01561147 0.         0.04120272 0.         0.         0.         0.         0.         0.         0.         0.         0.50915633 0.         0.         0.04382069],[0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
90,0.05917029705755211,0.18297,0.004650418288668048,0.136,0.5,-0.01881115558909096,[0.         0.03120341 0.02705402 0.         0.21221252 0.         0.         0.04712456 0.         0.01302783 0.         0.         0.         0.         0.         0.05958645 0.01561147 0.         0.04120272 0.         0.         0.         0.         0.         0.         0.         0.         0.50915633 0.         0.         0.04382069],[0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_bw
