iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.07829989720327082,0.160916,0.004316205593458357,0.1004,0.69863918733465,-0.028083737193448744,[0.03258579 0.         0.02851371 0.         0.16057864 0.         0.         0.         0.02965276 0.         0.         0.         0.         0.         0.         0.02013345 0.         0.02944498 0.         0.         0.         0.         0.         0.         0.02637417 0.39488664 0.         0.25228275 0.         0.         0.02554711],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
10,0.07439097446807028,0.191502,0.0029429405421661065,0.10400000000000001,0.6865103033060405,-0.010322838817963583,[0.         0.         0.         0.         0.04638518 0.         0.         0.         0.02348483 0.         0.03237864 0.         0.02498809 0.         0.02807619 0.         0.03817238 0.02572889 0.         0.         0.         0.         0.         0.         0.         0.45411608 0.         0.29639747 0.         0.         0.03027225],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
20,0.059951137251971785,0.186628,0.00399123451444689,0.10800000000000001,0.6732805664933595,0.005404162984811752,[0.03637926 0.         0.         0.         0.17572032 0.         0.02391264 0.         0.0353284  0.         0.         0.         0.         0.         0.         0.02387318 0.         0.         0.         0.01689061 0.         0.         0.         0.         0.02775642 0.28355618 0.         0.34213649 0.         0.         0.03444648],[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
30,0.059951137251971785,0.186628,0.00399123451444689,0.112,0.6603057798763129,0.008777375610168225,[0.03637926 0.         0.         0.         0.17572032 0.         0.02391264 0.         0.0353284  0.         0.         0.         0.         0.         0.         0.02387318 0.         0.         0.         0.01689061 0.         0.         0.         0.         0.02775642 0.28355618 0.         0.34213649 0.         0.         0.03444648],[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
40,0.059951137251971785,0.186628,0.00399123451444689,0.116,0.6475810303108847,0.015953270651006206,[0.03637926 0.         0.         0.         0.17572032 0.         0.02391264 0.         0.0353284  0.         0.         0.         0.         0.         0.         0.02387318 0.         0.         0.         0.01689061 0.         0.         0.         0.         0.02775642 0.28355618 0.         0.34213649 0.         0.         0.03444648],[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
50,0.056293062238767844,0.189616,0.003410614529315764,0.12000000000000001,0.6351014993342337,-0.03625893509082237,[0.03828289 0.         0.02760815 0.         0.17259672 0.         0.01416101 0.         0.03331141 0.         0.         0.         0.         0.         0.         0.         0.03519561 0.02324816 0.         0.         0.         0.         0.         0.         0.02365737 0.14073623 0.         0.49120246 0.         0.         0.        ],[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
60,0.056293062238767844,0.189616,0.003410614529315764,0.124,0.622862461340094,-0.005050383170963044,[0.03828289 0.         0.02760815 0.         0.17259672 0.         0.01416101 0.         0.03331141 0.         0.         0.         0.         0.         0.         0.         0.03519561 0.02324816 0.         0.         0.         0.         0.         0.         0.02365737 0.14073623 0.         0.49120246 0.         0.         0.        ],[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
70,0.056293062238767844,0.189616,0.003410614529315764,0.128,0.6108592817893356,-0.0093892684485382,[0.03828289 0.         0.02760815 0.         0.17259672 0.         0.01416101 0.         0.03331141 0.         0.         0.         0.         0.         0.         0.         0.03519561 0.02324816 0.         0.         0.         0.         0.         0.         0.02365737 0.14073623 0.         0.49120246 0.         0.         0.        ],[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
80,0.054978839400460236,0.181188,0.005194113339752884,0.132,0.5990874154550098,-0.021018859890792368,[0.         0.         0.02729963 0.         0.2383899  0.         0.         0.         0.03736006 0.03581229 0.         0.         0.0285056  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02916076 0.         0.02179903 0.07541911 0.         0.4799013  0.         0.         0.02635233],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
90,0.054978839400460236,0.181188,0.005194113339752884,0.136,0.5875424047012152,-0.019741526028122357,[0.         0.         0.02729963 0.         0.2383899  0.         0.         0.         0.03736006 0.03581229 0.         0.         0.0285056  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02916076 0.         0.02179903 0.07541911 0.         0.4799013  0.         0.         0.02635233],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
