iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1732379704283376,0.004958240248040917,0.3,0.8646319286715551,[0.         0.01672982 0.         0.         0.01519902 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0151765  0.         0.01423016 0.         0.         0.01076011 0.01782146 0.         0.0211146  0.0153545  0.         0.         0.         0.         0.85469444 0.0189194  0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
10,0.07724173970912024,0.004097836557631145,0.3,0.13366158366988828,[0.02901763 0.83668654 0.         0.         0.         0.         0.         0.02118949 0.01514205 0.         0.         0.02162271 0.         0.         0.         0.         0.         0.01212784 0.         0.01349993 0.         0.         0.         0.         0.01617837 0.02071128 0.         0.         0.         0.01382416 0.        ],[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
20,0.07724173970912024,0.004097836557631145,0.3,2.400424493828506,[0.02901763 0.83668654 0.         0.         0.         0.         0.         0.02118949 0.01514205 0.         0.         0.02162271 0.         0.         0.         0.         0.         0.01212784 0.         0.01349993 0.         0.         0.         0.         0.01617837 0.02071128 0.         0.         0.         0.01382416 0.        ],[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
30,0.07724173970912024,0.004097836557631145,0.3,5.522015442320265,[0.02901763 0.83668654 0.         0.         0.         0.         0.         0.02118949 0.01514205 0.         0.         0.02162271 0.         0.         0.         0.         0.         0.01212784 0.         0.01349993 0.         0.         0.         0.         0.01617837 0.02071128 0.         0.         0.         0.01382416 0.        ],[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
40,0.05591339765631681,0.004390267885066681,0.3,-0.9059141374346668,[0.         0.02650524 0.         0.01913602 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03001101 0.         0.02993829 0.01860532 0.         0.         0.02670282 0.         0.         0.         0.80820643 0.01238475 0.         0.01345187 0.         0.01505827],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
50,0.05591339765631681,0.004390267885066681,0.3,8.50231605844873,[0.         0.02650524 0.         0.01913602 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03001101 0.         0.02993829 0.01860532 0.         0.         0.02670282 0.         0.         0.         0.80820643 0.01238475 0.         0.01345187 0.         0.01505827],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
60,0.05591339765631681,0.004390267885066681,0.3,20.69559451043055,[0.         0.02650524 0.         0.01913602 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03001101 0.         0.02993829 0.01860532 0.         0.         0.02670282 0.         0.         0.         0.80820643 0.01238475 0.         0.01345187 0.         0.01505827],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
70,0.05591339765631681,0.004390267885066681,0.3,-5.482044525676133,[0.         0.02650524 0.         0.01913602 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03001101 0.         0.02993829 0.01860532 0.         0.         0.02670282 0.         0.         0.         0.80820643 0.01238475 0.         0.01345187 0.         0.01505827],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
80,0.05591339765631681,0.004390267885066681,0.3,-6.46208924772125,[0.         0.02650524 0.         0.01913602 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03001101 0.         0.02993829 0.01860532 0.         0.         0.02670282 0.         0.         0.         0.80820643 0.01238475 0.         0.01345187 0.         0.01505827],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
90,0.05591339765631681,0.004390267885066681,0.3,-3.528448983249345,[0.         0.02650524 0.         0.01913602 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03001101 0.         0.02993829 0.01860532 0.         0.         0.02670282 0.         0.         0.         0.80820643 0.01238475 0.         0.01345187 0.         0.01505827],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,,tuning_sigma_par
