iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.08269476040606029,0.004264240153983877,0.5,16.58123220145509,[0.         0.01891512 0.         0.8606393  0.         0.         0.0161763  0.         0.         0.         0.         0.01092359 0.         0.         0.         0.01862069 0.         0.         0.         0.         0.0107208  0.01452028 0.01147492 0.         0.01812865 0.         0.         0.         0.         0.01988035 0.        ],[0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
10,0.045324892549252364,0.005070038150678295,0.5,222.02631590194676,[0.01030765 0.01054819 0.01041808 0.         0.         0.         0.         0.01042425 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0104543  0.90607805 0.         0.01058036 0.         0.         0.         0.         0.         0.0102159  0.         0.01061536 0.01035785 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
20,0.045324892549252364,0.005070038150678295,0.5,79.90524020474409,[0.01030765 0.01054819 0.01041808 0.         0.         0.         0.         0.01042425 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0104543  0.90607805 0.         0.01058036 0.         0.         0.         0.         0.         0.0102159  0.         0.01061536 0.01035785 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
30,0.045324892549252364,0.005070038150678295,0.5,55.77778637049629,[0.01030765 0.01054819 0.01041808 0.         0.         0.         0.         0.01042425 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0104543  0.90607805 0.         0.01058036 0.         0.         0.         0.         0.         0.0102159  0.         0.01061536 0.01035785 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
40,0.045324892549252364,0.005070038150678295,0.5,-69.09019751638795,[0.01030765 0.01054819 0.01041808 0.         0.         0.         0.         0.01042425 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0104543  0.90607805 0.         0.01058036 0.         0.         0.         0.         0.         0.0102159  0.         0.01061536 0.01035785 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
50,0.045324892549252364,0.005070038150678295,0.5,-65.14292732725986,[0.01030765 0.01054819 0.01041808 0.         0.         0.         0.         0.01042425 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0104543  0.90607805 0.         0.01058036 0.         0.         0.         0.         0.         0.0102159  0.         0.01061536 0.01035785 0.        ],[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
60,0.035792426032133264,0.009987628856099605,0.5,79.18701033760468,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
70,0.035792426032133264,0.009987628856099605,0.5,4.555211673052458,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
80,0.035792426032133264,0.009987628856099605,0.5,-41.853503352378965,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
90,0.035792426032133264,0.009987628856099605,0.5,-1.7583178564931503,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
100,0.035792426032133264,0.009987628856099605,0.5,124.49231669556018,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
110,0.035792426032133264,0.009987628856099605,0.5,-7.287407321358115,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
120,0.035792426032133264,0.009987628856099605,0.5,100.61345157724763,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
130,0.035792426032133264,0.009987628856099605,0.5,-276.0870726363296,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
140,0.035792426032133264,0.009987628856099605,0.5,143.91768175374585,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
150,0.035792426032133264,0.009987628856099605,0.5,84.9171427609536,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
160,0.035792426032133264,0.009987628856099605,0.5,-121.17980156888382,[0.         0.01453159 0.         0.         0.88984317 0.         0.         0.01099303 0.         0.         0.         0.0107861  0.         0.         0.         0.         0.01439378 0.         0.         0.         0.         0.01027066 0.         0.         0.         0.         0.01450955 0.01122715 0.         0.01246661 0.01097834],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
170,0.028522644692292994,0.004758295884434051,0.5,148.79308284929056,[0.         0.01143523 0.         0.         0.         0.         0.         0.         0.01047629 0.         0.         0.01010908 0.01164713 0.         0.         0.         0.         0.         0.01183242 0.         0.01021198 0.         0.         0.         0.         0.90174039 0.01086949 0.         0.01044841 0.01122958 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
180,0.028522644692292994,0.004758295884434051,0.5,18.917937566701553,[0.         0.01143523 0.         0.         0.         0.         0.         0.         0.01047629 0.         0.         0.01010908 0.01164713 0.         0.         0.         0.         0.         0.01183242 0.         0.01021198 0.         0.         0.         0.         0.90174039 0.01086949 0.         0.01044841 0.01122958 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
190,0.028522644692292994,0.004758295884434051,0.5,-91.87002440759696,[0.         0.01143523 0.         0.         0.         0.         0.         0.         0.01047629 0.         0.         0.01010908 0.01164713 0.         0.         0.         0.         0.         0.01183242 0.         0.01021198 0.         0.         0.         0.         0.90174039 0.01086949 0.         0.01044841 0.01122958 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0.],10.0,1000,100,0.5,100,1,10,4,tuning_sigma
