iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.12527643198143318,0.157786,0.004761840092834098,0.10000400000000001,0.6999863787614855,0.012401336713144577,[0.         0.         0.         0.         0.04581184 0.         0.         0.         0.         0.         0.01928023 0.         0.         0.         0.         0.02012631 0.         0.         0.         0.         0.01779561 0.02706638 0.         0.         0.         0.03085297 0.01779561 0.75989318 0.         0.0268071  0.03457076],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
1000,0.061519662643220126,0.157786,0.004761840092834098,0.10400000000000001,0.6865103033060405,-0.005739101215435283,[0.         0.         0.         0.         0.04581184 0.         0.         0.         0.         0.         0.01928023 0.         0.         0.         0.         0.02012631 0.         0.         0.         0.         0.01779561 0.02706638 0.         0.         0.         0.03085297 0.01779561 0.75989318 0.         0.0268071  0.03457076],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
2000,0.051761411801987844,0.174118,0.00465102535455375,0.10800000000000001,0.6732805664933595,0.001955967858598942,[0.0319792  0.         0.         0.         0.03784759 0.         0.         0.         0.         0.01993811 0.         0.         0.         0.         0.         0.01355655 0.         0.         0.02127672 0.         0.         0.02367863 0.         0.         0.         0.03012597 0.         0.76954907 0.         0.02155969 0.03048847],[1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
3000,0.051761411801987844,0.174118,0.00465102535455375,0.112,0.6603057798763129,-0.0289119482441473,[0.0319792  0.         0.         0.         0.03784759 0.         0.         0.         0.         0.01993811 0.         0.         0.         0.         0.         0.01355655 0.         0.         0.02127672 0.         0.         0.02367863 0.         0.         0.         0.03012597 0.         0.76954907 0.         0.02155969 0.03048847],[1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
4000,0.05165045923101562,0.178001,0.002594150798033125,0.116,0.6475810303108847,0.027419577380910557,[0.01054225 0.         0.         0.         0.03242427 0.03000194 0.         0.         0.         0.         0.02489475 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02283404 0.         0.         0.02009791 0.04115505 0.         0.76625662 0.         0.02174557 0.03004761],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
5000,0.05165045923101562,0.178001,0.002594150798033125,0.12000000000000001,0.6351014993342337,0.01302468922595623,[0.01054225 0.         0.         0.         0.03242427 0.03000194 0.         0.         0.         0.         0.02489475 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02283404 0.         0.         0.02009791 0.04115505 0.         0.76625662 0.         0.02174557 0.03004761],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
6000,0.05165045923101562,0.178001,0.002594150798033125,0.124,0.622862461340094,0.02058234466300472,[0.01054225 0.         0.         0.         0.03242427 0.03000194 0.         0.         0.         0.         0.02489475 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02283404 0.         0.         0.02009791 0.04115505 0.         0.76625662 0.         0.02174557 0.03004761],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
7000,0.05165045923101562,0.178001,0.002594150798033125,0.128,0.6108592817893356,0.016772070851575734,[0.01054225 0.         0.         0.         0.03242427 0.03000194 0.         0.         0.         0.         0.02489475 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02283404 0.         0.         0.02009791 0.04115505 0.         0.76625662 0.         0.02174557 0.03004761],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
8000,0.05165045923101562,0.178001,0.002594150798033125,0.132,0.5990874154550098,0.016314099782390297,[0.01054225 0.         0.         0.         0.03242427 0.03000194 0.         0.         0.         0.         0.02489475 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02283404 0.         0.         0.02009791 0.04115505 0.         0.76625662 0.         0.02174557 0.03004761],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
9000,0.04151297869156623,0.186689,0.004289531852243103,0.136,0.5875424047012152,0.01953645822262048,[0.02236103 0.         0.         0.         0.04186276 0.         0.         0.         0.         0.         0.         0.0184187  0.         0.         0.         0.0184187  0.         0.         0.02017843 0.0184187  0.         0.         0.         0.         0.         0.04249195 0.         0.74520066 0.         0.03026473 0.04238433],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,100000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.8,1,10,,varying_lambda
