iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.17525754205630567,0.004504763673345755,0.5,-10.29658048536403,[0.01449881 0.01674617 0.         0.01795556 0.86201216 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01837406 0.01650841 0.         0.01061702 0.         0.         0.         0.         0.01103085 0.         0.         0.01437016 0.         0.0178868 ],[1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
10,0.17525754205630567,0.004504763673345755,0.5,13.511988117687235,[0.01449881 0.01674617 0.         0.01795556 0.86201216 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01837406 0.01650841 0.         0.01061702 0.         0.         0.         0.         0.01103085 0.         0.         0.01437016 0.         0.0178868 ],[1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
20,0.04257599571990994,0.004543093706496274,0.5,-9.285138471080202,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
30,0.04257599571990994,0.004543093706496274,0.5,-10.855847333250562,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
40,0.04257599571990994,0.004543093706496274,0.5,22.26149784792799,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
50,0.04257599571990994,0.004543093706496274,0.5,14.113222698712867,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
60,0.04257599571990994,0.004543093706496274,0.5,-1.1929465631504534,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
70,0.04257599571990994,0.004543093706496274,0.5,12.96023043315497,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
80,0.04257599571990994,0.004543093706496274,0.5,-0.37392523272843586,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
90,0.04257599571990994,0.004543093706496274,0.5,10.24167305855788,[0.         0.01380225 0.01572696 0.02045848 0.         0.01630955 0.         0.01400034 0.         0.         0.01744258 0.         0.         0.         0.         0.         0.01675124 0.         0.         0.01400233 0.         0.         0.         0.01460612 0.         0.85690016 0.         0.         0.         0.         0.        ],[0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.6,10,1,10,40,tuning_mem_consider
