iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.16417520833279545,0.003608923893196538,0.5,-0.0005195560906782488,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
10,0.16417520833279545,0.003608923893196538,0.5,-0.04674431702446952,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
20,0.16417520833279545,0.003608923893196538,0.5,0.022151789770308458,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
30,0.16417520833279545,0.003608923893196538,0.5,0.04684734913799117,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
40,0.16417520833279545,0.003608923893196538,0.5,-0.14302639364495617,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
50,0.16417520833279545,0.003608923893196538,0.5,-0.1907393002483295,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
60,0.16417520833279545,0.003608923893196538,0.5,-0.0734092966515454,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
70,0.16417520833279545,0.003608923893196538,0.5,0.3264722083685841,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
80,0.16417520833279545,0.003608923893196538,0.5,-0.01899478587262337,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
90,0.16417520833279545,0.003608923893196538,0.5,-0.25708240706682384,[0.         0.         0.         0.         0.05282349 0.         0.         0.         0.16517091 0.         0.16977411 0.         0.03171486 0.         0.         0.         0.25668102 0.         0.         0.05238159 0.         0.         0.03520554 0.02492564 0.         0.12763738 0.         0.         0.         0.08368547 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0.],10.0,1000,100,0.5,0.1,1,10,67,tuning_sigma
