iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1749157862142258,0.003972264275710597,0.5,2.4578839737607048,[0.01512643 0.01097398 0.         0.         0.42769461 0.01605733 0.02553563 0.0108298  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01905443 0.01761236 0.         0.         0.01793562 0.43917983 0.         0.         0.         0.         0.        ],[1. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
10,0.1749157862142258,0.003972264275710597,0.5,-15.959427756032849,[0.01512643 0.01097398 0.         0.         0.42769461 0.01605733 0.02553563 0.0108298  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01905443 0.01761236 0.         0.         0.01793562 0.43917983 0.         0.         0.         0.         0.        ],[1. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
20,0.17236766292093905,0.005243761837617622,0.5,-0.6727200155651616,[0.         0.         0.         0.         0.86648293 0.         0.         0.         0.         0.0108939  0.01079006 0.         0.01956301 0.         0.         0.         0.01382191 0.         0.         0.         0.         0.01071924 0.         0.01517422 0.         0.         0.         0.02037268 0.         0.01468045 0.0175016 ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
30,0.061760055082378106,0.00940964553397291,0.5,11.218651342648977,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
40,0.061760055082378106,0.00940964553397291,0.5,-2.7472339412580524,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
50,0.061760055082378106,0.00940964553397291,0.5,7.950171673993531,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
60,0.061760055082378106,0.00940964553397291,0.5,-4.058410206249568,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
70,0.061760055082378106,0.00940964553397291,0.5,14.446600817882684,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
80,0.061760055082378106,0.00940964553397291,0.5,8.313937838098811,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
90,0.061760055082378106,0.00940964553397291,0.5,-13.782718509684361,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
100,0.061760055082378106,0.00940964553397291,0.5,-4.605658442858552,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
110,0.061760055082378106,0.00940964553397291,0.5,-6.850369513466172,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
120,0.061760055082378106,0.00940964553397291,0.5,-2.2693346369940053,[0.         0.         0.0266017  0.01736519 0.81244127 0.         0.03433725 0.01134571 0.         0.01779212 0.0141014  0.         0.         0.         0.03115499 0.         0.         0.         0.         0.         0.         0.01894315 0.01591723 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,78,tuning_mem_consider
