iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.17522116569042462,0.004522684455328434,0.5,-11.904105143836368,[0.         0.         0.         0.         0.01086683 0.         0.         0.         0.01831878 0.01851174 0.         0.         0.01966391 0.01082757 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01066112 0.         0.85870933 0.         0.01630713 0.01709105 0.         0.01904254],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
10,0.15432183598863938,0.004726031950349565,0.5,-15.648182721709967,[0.         0.         0.         0.01172289 0.         0.01609911 0.         0.         0.         0.         0.         0.01187251 0.         0.031787   0.         0.         0.         0.03517795 0.02646832 0.02709478 0.         0.03806915 0.         0.         0.01183009 0.78987819 0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
20,0.08914298310513764,0.003857338053158849,0.5,-3.915988877095968,[0.         0.01370099 0.         0.         0.         0.         0.         0.         0.83036197 0.         0.0215579  0.         0.         0.         0.         0.         0.02451904 0.         0.01110746 0.02164754 0.         0.         0.         0.01120855 0.         0.02408685 0.         0.0160699  0.         0.02573979 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
30,0.08914298310513764,0.003857338053158849,0.5,-19.972892174985223,[0.         0.01370099 0.         0.         0.         0.         0.         0.         0.83036197 0.         0.0215579  0.         0.         0.         0.         0.         0.02451904 0.         0.01110746 0.02164754 0.         0.         0.         0.01120855 0.         0.02408685 0.         0.0160699  0.         0.02573979 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
40,0.08914298310513764,0.003857338053158849,0.5,-18.555867178925755,[0.         0.01370099 0.         0.         0.         0.         0.         0.         0.83036197 0.         0.0215579  0.         0.         0.         0.         0.         0.02451904 0.         0.01110746 0.02164754 0.         0.         0.         0.01120855 0.         0.02408685 0.         0.0160699  0.         0.02573979 0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
50,0.08041242370876323,0.004616139739019774,0.5,7.282627929585111,[0.         0.01477664 0.         0.         0.02484668 0.         0.01838076 0.         0.01082922 0.         0.         0.         0.         0.         0.0128442  0.         0.01083112 0.         0.84743966 0.02398334 0.         0.01804248 0.01802589 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
60,0.08041242370876323,0.004616139739019774,0.5,17.925087485848607,[0.         0.01477664 0.         0.         0.02484668 0.         0.01838076 0.         0.01082922 0.         0.         0.         0.         0.         0.0128442  0.         0.01083112 0.         0.84743966 0.02398334 0.         0.01804248 0.01802589 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
70,0.08041242370876323,0.004616139739019774,0.5,-3.5284263376219576,[0.         0.01477664 0.         0.         0.02484668 0.         0.01838076 0.         0.01082922 0.         0.         0.         0.         0.         0.0128442  0.         0.01083112 0.         0.84743966 0.02398334 0.         0.01804248 0.01802589 0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
80,0.055320530734947096,0.009423200276763558,0.5,0.5955333436209929,[0.02944586 0.         0.         0.         0.81878324 0.         0.         0.01127592 0.         0.03252047 0.         0.         0.         0.02732499 0.         0.01295324 0.         0.         0.         0.         0.         0.         0.         0.         0.02447948 0.0200457  0.01184288 0.         0.         0.         0.01132822],[1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
90,0.055320530734947096,0.009423200276763558,0.5,6.36427560022181,[0.02944586 0.         0.         0.         0.81878324 0.         0.         0.01127592 0.         0.03252047 0.         0.         0.         0.02732499 0.         0.01295324 0.         0.         0.         0.         0.         0.         0.         0.         0.02447948 0.0200457  0.01184288 0.         0.         0.         0.01132822],[1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1.],10.0,1000,30,0.7,10,1,10,8,tuning_mem_consider
