iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.08951167534028844,0.183209,0.004185649319423129,0.01098,0.985461267344949,484.5439892999096,[0.01043345 0.         0.         0.         0.90791478 0.         0.         0.         0.         0.         0.         0.         0.01016528 0.01014893 0.01025731 0.01032778 0.         0.         0.         0.         0.         0.         0.         0.         0.01009205 0.         0.         0.01015689 0.01010742 0.         0.0103961 ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
10,0.012896636485098707,0.028264,0.002470727029802585,0.019799999999999998,0.9455376850989528,78.26695725270469,[0.         0.         0.         0.         0.90683377 0.01039409 0.         0.         0.         0.         0.         0.         0.         0.         0.01039728 0.01039409 0.01039409 0.         0.         0.01039403 0.01016335 0.0103518  0.         0.         0.01039409 0.0102834  0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
20,0.008731713693649404,0.027546,0.010082572612701193,0.0296,0.9030722363053398,-163.94155476090913,[0.0103508  0.         0.         0.         0.9066231  0.01050717 0.01045565 0.         0.01042184 0.         0.         0.         0.         0.         0.         0.01024759 0.         0.010206   0.         0.01025855 0.         0.01050468 0.         0.         0.         0.         0.         0.01042462 0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
30,0.008731713693649404,0.027546,0.010082572612701193,0.0394,0.8625139715083692,-98.55383308977842,[0.0103508  0.         0.         0.         0.9066231  0.01050717 0.01045565 0.         0.01042184 0.         0.         0.         0.         0.         0.         0.01024759 0.         0.010206   0.         0.01025855 0.         0.01050468 0.         0.         0.         0.         0.         0.01042462 0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
40,0.008731713693649404,0.027546,0.010082572612701193,0.0492,0.8237772363490177,139.29821043335198,[0.0103508  0.         0.         0.         0.9066231  0.01050717 0.01045565 0.         0.01042184 0.         0.         0.         0.         0.         0.         0.01024759 0.         0.010206   0.         0.01025855 0.         0.01050468 0.         0.         0.         0.         0.         0.01042462 0.         0.         0.        ],[1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
50,0.00862287348151987,0.027383,0.01013725303696026,0.059000000000000004,0.7867802233279425,235.53386456841466,[0.01043345 0.         0.         0.         0.90791478 0.         0.         0.         0.         0.         0.         0.         0.01016528 0.01014893 0.01025731 0.01032778 0.         0.         0.         0.         0.         0.         0.         0.         0.01009205 0.         0.         0.01015689 0.01010742 0.         0.0103961 ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
60,0.00862287348151987,0.027383,0.01013725303696026,0.0688,0.7514447990375149,-166.63649272263643,[0.01043345 0.         0.         0.         0.90791478 0.         0.         0.         0.         0.         0.         0.         0.01016528 0.01014893 0.01025731 0.01032778 0.         0.         0.         0.         0.         0.         0.         0.         0.01009205 0.         0.         0.01015689 0.01010742 0.         0.0103961 ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
70,0.00862287348151987,0.027383,0.01013725303696026,0.07859999999999999,0.7176963391531108,-8.345874351583666,[0.01043345 0.         0.         0.         0.90791478 0.         0.         0.         0.         0.         0.         0.         0.01016528 0.01014893 0.01025731 0.01032778 0.         0.         0.         0.         0.         0.         0.         0.         0.01009205 0.         0.         0.01015689 0.01010742 0.         0.0103961 ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
80,0.00862287348151987,0.027383,0.01013725303696026,0.08839999999999999,0.6854635708351771,211.5230379212835,[0.01043345 0.         0.         0.         0.90791478 0.         0.         0.         0.         0.         0.         0.         0.01016528 0.01014893 0.01025731 0.01032778 0.         0.         0.         0.         0.         0.         0.         0.         0.01009205 0.         0.         0.01015689 0.01010742 0.         0.0103961 ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
90,0.00862287348151987,0.027383,0.01013725303696026,0.0982,0.6546784222092479,178.57619819786086,[0.01043345 0.         0.         0.         0.90791478 0.         0.         0.         0.         0.         0.         0.         0.01016528 0.01014893 0.01025731 0.01032778 0.         0.         0.         0.         0.         0.         0.         0.         0.01009205 0.         0.         0.01015689 0.01010742 0.         0.0103961 ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.],10.0,random,1000,1000,30,0.6,0.01,0.99,0.01,0.99,300,0.5,1,10,,tuning_iter,10
