iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.17698455671155894,0.003860508095351475,0.5,5.164921090340271,[0.01416994 0.01617385 0.         0.02830891 0.02133969 0.03143141 0.         0.         0.         0.         0.         0.         0.         0.01131117 0.01186952 0.         0.         0.01531885 0.         0.         0.02300634 0.         0.         0.         0.         0.82707032 0.         0.         0.         0.         0.        ],[1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
10,0.1457121489934245,0.0037467277363004733,0.5,-12.535837931915534,[0.         0.01495117 0.01100111 0.         0.         0.         0.         0.01099605 0.         0.         0.         0.         0.87524939 0.         0.01963553 0.         0.01085634 0.01122771 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02399709 0.         0.01096281 0.01112281],[0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
20,0.11000893809852207,0.007375095599812433,0.5,10.473247862327872,[0.02492155 0.         0.01116221 0.85084664 0.         0.         0.03189602 0.         0.         0.0114024  0.         0.         0.         0.01123272 0.         0.01101133 0.01115936 0.         0.         0.         0.         0.02501687 0.         0.         0.         0.         0.         0.         0.         0.0113509  0.        ],[1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
30,0.06970281648042084,0.004057347753075814,0.5,5.6296252981986115,[0.         0.84462434 0.         0.01177701 0.         0.01622354 0.         0.         0.         0.         0.         0.02073759 0.         0.01843868 0.         0.         0.         0.         0.         0.02667088 0.01097474 0.         0.         0.         0.         0.         0.         0.02762264 0.         0.01088728 0.01204329],[0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
40,0.06970281648042084,0.004057347753075814,0.5,-9.06720910580376,[0.         0.84462434 0.         0.01177701 0.         0.01622354 0.         0.         0.         0.         0.         0.02073759 0.         0.01843868 0.         0.         0.         0.         0.         0.02667088 0.01097474 0.         0.         0.         0.         0.         0.         0.02762264 0.         0.01088728 0.01204329],[0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
50,0.06970281648042084,0.004057347753075814,0.5,-3.0193188845636882,[0.         0.84462434 0.         0.01177701 0.         0.01622354 0.         0.         0.         0.         0.         0.02073759 0.         0.01843868 0.         0.         0.         0.         0.         0.02667088 0.01097474 0.         0.         0.         0.         0.         0.         0.02762264 0.         0.01088728 0.01204329],[0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
60,0.05389164063578659,0.009562492922437589,0.5,5.204454513765998,[0.01208342 0.01741992 0.         0.         0.83805218 0.         0.         0.         0.         0.         0.         0.         0.         0.02887087 0.0112042  0.01196755 0.         0.04049688 0.         0.01250091 0.         0.         0.01552892 0.         0.         0.         0.         0.         0.01187514 0.         0.        ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
70,0.05389164063578659,0.009562492922437589,0.5,-3.4929196524359347,[0.01208342 0.01741992 0.         0.         0.83805218 0.         0.         0.         0.         0.         0.         0.         0.         0.02887087 0.0112042  0.01196755 0.         0.04049688 0.         0.01250091 0.         0.         0.01552892 0.         0.         0.         0.         0.         0.01187514 0.         0.        ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
80,0.05389164063578659,0.009562492922437589,0.5,7.845762000509378,[0.01208342 0.01741992 0.         0.         0.83805218 0.         0.         0.         0.         0.         0.         0.         0.         0.02887087 0.0112042  0.01196755 0.         0.04049688 0.         0.01250091 0.         0.         0.01552892 0.         0.         0.         0.         0.         0.01187514 0.         0.        ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
90,0.05389164063578659,0.009562492922437589,0.5,-9.042725096789336,[0.01208342 0.01741992 0.         0.         0.83805218 0.         0.         0.         0.         0.         0.         0.         0.         0.02887087 0.0112042  0.01196755 0.         0.04049688 0.         0.01250091 0.         0.         0.01552892 0.         0.         0.         0.         0.         0.01187514 0.         0.        ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],10.0,1000,30,0.8,10,1,10,7,tuning_mem_consider
