iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.09075654393867721,0.184558,0.0030449121226455837,0.01098,0.985461267344949,0.5126358416279118,[0.         0.0543434  0.12536531 0.         0.18506287 0.         0.         0.         0.         0.         0.         0.         0.         0.12974928 0.0287782  0.         0.         0.         0.02214078 0.         0.         0.02094553 0.         0.         0.         0.1381239  0.         0.19990987 0.         0.09558085 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
10,0.09075654393867721,0.184558,0.0030449121226455837,0.019799999999999998,0.9455376850989528,-0.8567869146615368,[0.         0.0543434  0.12536531 0.         0.18506287 0.         0.         0.         0.         0.         0.         0.         0.         0.12974928 0.0287782  0.         0.         0.         0.02214078 0.         0.         0.02094553 0.         0.         0.         0.1381239  0.         0.19990987 0.         0.09558085 0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
20,0.08997679267270957,0.184865,0.004911414654580877,0.0296,0.9030722363053398,0.5309905645571462,[0.         0.         0.         0.         0.         0.         0.         0.         0.05331526 0.03458884 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02051714 0.         0.         0.         0.10682891 0.03076452 0.16710931 0.1323986  0.28093154 0.         0.04719702 0.12634886],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
30,0.08997679267270957,0.184865,0.004911414654580877,0.0394,0.8625139715083692,0.18518144062231678,[0.         0.         0.         0.         0.         0.         0.         0.         0.05331526 0.03458884 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02051714 0.         0.         0.         0.10682891 0.03076452 0.16710931 0.1323986  0.28093154 0.         0.04719702 0.12634886],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
40,0.08618636856193365,0.173863,0.0014902628761326777,0.0492,0.8237772363490177,1.0120303674775164,[0.07319466 0.         0.         0.         0.07647976 0.         0.07536159 0.         0.08042247 0.         0.         0.15725613 0.         0.07528387 0.04476395 0.         0.         0.         0.04777256 0.         0.         0.         0.         0.         0.         0.24775674 0.         0.12170827 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
50,0.08618636856193365,0.173863,0.0014902628761326777,0.059000000000000004,0.7867802233279425,0.01832542464427633,[0.07319466 0.         0.         0.         0.07647976 0.         0.07536159 0.         0.08042247 0.         0.         0.15725613 0.         0.07528387 0.04476395 0.         0.         0.         0.04777256 0.         0.         0.         0.         0.         0.         0.24775674 0.         0.12170827 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
60,0.08618636856193365,0.173863,0.0014902628761326777,0.0688,0.7514447990375149,0.7993217590246047,[0.07319466 0.         0.         0.         0.07647976 0.         0.07536159 0.         0.08042247 0.         0.         0.15725613 0.         0.07528387 0.04476395 0.         0.         0.         0.04777256 0.         0.         0.         0.         0.         0.         0.24775674 0.         0.12170827 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
70,0.08392760782762228,0.173273,0.005417784344755454,0.07859999999999999,0.7176963391531108,0.11457446897058428,[0.21404871 0.11070562 0.         0.         0.         0.         0.         0.         0.08106229 0.02655601 0.         0.         0.         0.         0.07111029 0.         0.         0.         0.07466667 0.         0.         0.         0.         0.         0.         0.07871787 0.         0.24187402 0.         0.04430481 0.05695371],[1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
80,0.08392760782762228,0.173273,0.005417784344755454,0.08839999999999999,0.6854635708351771,1.12487392223756,[0.21404871 0.11070562 0.         0.         0.         0.         0.         0.         0.08106229 0.02655601 0.         0.         0.         0.         0.07111029 0.         0.         0.         0.07466667 0.         0.         0.         0.         0.         0.         0.07871787 0.         0.24187402 0.         0.04430481 0.05695371],[1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
90,0.08392760782762228,0.173273,0.005417784344755454,0.0982,0.6546784222092479,1.2669648845007546,[0.21404871 0.11070562 0.         0.         0.         0.         0.         0.         0.08106229 0.02655601 0.         0.         0.         0.         0.07111029 0.         0.         0.         0.07466667 0.         0.         0.         0.         0.         0.         0.07871787 0.         0.24187402 0.         0.04430481 0.05695371],[1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,1,0.5,1,10,,tuning_sigma,
