iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.17662019068819182,0.004282321814376006,0.5,-0.2948629172498186,[0.         0.         0.0282697  0.         0.         0.12554998 0.05603951 0.         0.         0.         0.09722606 0.         0.         0.         0.         0.02007737 0.06370115 0.07200594 0.         0.         0.         0.         0.         0.         0.         0.47865083 0.         0.03959519 0.         0.         0.01888425],[0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
100,0.15662458076408503,0.004050568622266959,0.5,0.03469355045909517,[0.         0.         0.         0.         0.23167267 0.         0.         0.         0.21036577 0.         0.2054435  0.05880059 0.0438095  0.         0.         0.03009649 0.         0.         0.0587171  0.         0.04596907 0.02784718 0.         0.         0.         0.08727812 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
200,0.15662458076408503,0.004050568622266959,0.5,0.028178646257090333,[0.         0.         0.         0.         0.23167267 0.         0.         0.         0.21036577 0.         0.2054435  0.05880059 0.0438095  0.         0.         0.03009649 0.         0.         0.0587171  0.         0.04596907 0.02784718 0.         0.         0.         0.08727812 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
300,0.15252710173132475,0.0034130107637465523,0.5,-0.010370485380450855,[0.         0.         0.         0.         0.03913839 0.03721317 0.         0.         0.05708458 0.         0.         0.         0.         0.         0.         0.12545371 0.06144447 0.         0.07076705 0.         0.         0.         0.04835578 0.         0.22361133 0.2004462  0.         0.13648531 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
400,0.15252710173132475,0.0034130107637465523,0.5,-0.14665122259143823,[0.         0.         0.         0.         0.03913839 0.03721317 0.         0.         0.05708458 0.         0.         0.         0.         0.         0.         0.12545371 0.06144447 0.         0.07076705 0.         0.         0.         0.04835578 0.         0.22361133 0.2004462  0.         0.13648531 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
500,0.14048390050750945,0.004065499446408742,0.5,0.3456925925338554,[0.         0.0893151  0.         0.         0.         0.         0.         0.         0.10519648 0.         0.         0.10088594 0.         0.07860633 0.         0.         0.         0.         0.10421532 0.         0.         0.         0.         0.01780878 0.         0.10976083 0.         0.29589834 0.01770397 0.         0.08060891],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
600,0.14048390050750945,0.004065499446408742,0.5,-0.2948770520220546,[0.         0.0893151  0.         0.         0.         0.         0.         0.         0.10519648 0.         0.         0.10088594 0.         0.07860633 0.         0.         0.         0.         0.10421532 0.         0.         0.         0.         0.01780878 0.         0.10976083 0.         0.29589834 0.01770397 0.         0.08060891],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
700,0.14048390050750945,0.004065499446408742,0.5,-0.7271624686873693,[0.         0.0893151  0.         0.         0.         0.         0.         0.         0.10519648 0.         0.         0.10088594 0.         0.07860633 0.         0.         0.         0.         0.10421532 0.         0.         0.         0.         0.01780878 0.         0.10976083 0.         0.29589834 0.01770397 0.         0.08060891],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
800,0.14048390050750945,0.004065499446408742,0.5,-0.1693726051900161,[0.         0.0893151  0.         0.         0.         0.         0.         0.         0.10519648 0.         0.         0.10088594 0.         0.07860633 0.         0.         0.         0.         0.10421532 0.         0.         0.         0.         0.01780878 0.         0.10976083 0.         0.29589834 0.01770397 0.         0.08060891],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
900,0.13958092970508845,0.0030937287423079465,0.5,0.11567352993713727,[0.04325746 0.125747   0.         0.         0.         0.         0.         0.         0.07694981 0.         0.02217564 0.         0.         0.         0.         0.08455901 0.10139001 0.         0.03071185 0.         0.10139264 0.         0.         0.         0.         0.19294612 0.         0.22087046 0.         0.         0.        ],[1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,10000,100,0.5,0.3,1,10,56,tuning_iter
