iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.09533248768528939,0.195103,0.004438024629421235,0.01098,0.985461267344949,-98.50860991067837,[0.         0.         0.01028105 0.         0.         0.         0.         0.01263404 0.         0.         0.         0.         0.01270546 0.         0.         0.01405164 0.         0.         0.01338482 0.         0.01225809 0.         0.01404786 0.         0.         0.88652708 0.         0.01079061 0.01331935 0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
10,0.023914730310591225,0.051793,0.003963539378817549,0.019799999999999998,0.9455376850989528,34.204079177453885,[0.         0.         0.01346038 0.         0.         0.         0.         0.01424361 0.01114822 0.         0.         0.0172282  0.         0.01958092 0.01057556 0.         0.         0.         0.         0.         0.01256084 0.         0.         0.         0.         0.01703763 0.01065367 0.87351098 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
20,0.023914730310591225,0.051793,0.003963539378817549,0.0296,0.9030722363053398,242.72383654550356,[0.         0.         0.01346038 0.         0.         0.         0.         0.01424361 0.01114822 0.         0.         0.0172282  0.         0.01958092 0.01057556 0.         0.         0.         0.         0.         0.01256084 0.         0.         0.         0.         0.01703763 0.01065367 0.87351098 0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
30,0.019889857070120493,0.04028,0.0005002858597590137,0.0394,0.8625139715083692,-39.14654924696695,[0.         0.01278219 0.         0.         0.8823405  0.         0.         0.         0.0103835  0.         0.01041508 0.         0.         0.01047723 0.         0.         0.         0.         0.01434727 0.         0.         0.01038264 0.01038469 0.01935545 0.         0.01913144 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
40,0.019889857070120493,0.04028,0.0005002858597590137,0.0492,0.8237772363490177,14.129969845900444,[0.         0.01278219 0.         0.         0.8823405  0.         0.         0.         0.0103835  0.         0.01041508 0.         0.         0.01047723 0.         0.         0.         0.         0.01434727 0.         0.         0.01038264 0.01038469 0.01935545 0.         0.01913144 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
50,0.019889857070120493,0.04028,0.0005002858597590137,0.059000000000000004,0.7867802233279425,35.23169557274847,[0.         0.01278219 0.         0.         0.8823405  0.         0.         0.         0.0103835  0.         0.01041508 0.         0.         0.01047723 0.         0.         0.         0.         0.01434727 0.         0.         0.01038264 0.01038469 0.01935545 0.         0.01913144 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
60,0.019889857070120493,0.04028,0.0005002858597590137,0.0688,0.7514447990375149,-46.106937649487364,[0.         0.01278219 0.         0.         0.8823405  0.         0.         0.         0.0103835  0.         0.01041508 0.         0.         0.01047723 0.         0.         0.         0.         0.01434727 0.         0.         0.01038264 0.01038469 0.01935545 0.         0.01913144 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
70,0.019889857070120493,0.04028,0.0005002858597590137,0.07859999999999999,0.7176963391531108,29.095346122056675,[0.         0.01278219 0.         0.         0.8823405  0.         0.         0.         0.0103835  0.         0.01041508 0.         0.         0.01047723 0.         0.         0.         0.         0.01434727 0.         0.         0.01038264 0.01038469 0.01935545 0.         0.01913144 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
80,0.019889857070120493,0.04028,0.0005002858597590137,0.08839999999999999,0.6854635708351771,-88.46899393100476,[0.         0.01278219 0.         0.         0.8823405  0.         0.         0.         0.0103835  0.         0.01041508 0.         0.         0.01047723 0.         0.         0.         0.         0.01434727 0.         0.         0.01038264 0.01038469 0.01935545 0.         0.01913144 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
90,0.019889857070120493,0.04028,0.0005002858597590137,0.0982,0.6546784222092479,-104.46204034542579,[0.         0.01278219 0.         0.         0.8823405  0.         0.         0.         0.0103835  0.         0.01041508 0.         0.         0.01047723 0.         0.         0.         0.         0.01434727 0.         0.         0.01038264 0.01038469 0.01935545 0.         0.01913144 0.         0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.01,0.99,0.01,0.99,100,0.5,1,10,,tuning_sigma,
