iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.0673791624320427,0.139289,0.004530675135914589,0.5,0.5,-0.05160260783123951,[0.         0.05052472 0.         0.         0.         0.02777167 0.         0.         0.         0.         0.02152574 0.         0.05480891 0.         0.05769545 0.         0.04671473 0.         0.638449   0.         0.         0.         0.         0.         0.04224775 0.03080851 0.02945352 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
10,0.05524212243739438,0.113182,0.0026977551252112403,0.5,0.5,3.831567618910419,[0.04307793 0.         0.02737763 0.         0.02939698 0.         0.         0.         0.04887049 0.         0.02056174 0.02528108 0.         0.         0.         0.         0.         0.01767012 0.02807399 0.03183168 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.72785836 0.        ],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
20,0.05524212243739438,0.113182,0.0026977551252112403,0.5,0.5,-1.7324397013182549,[0.04307793 0.         0.02737763 0.         0.02939698 0.         0.         0.         0.04887049 0.         0.02056174 0.02528108 0.         0.         0.         0.         0.         0.01767012 0.02807399 0.03183168 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.72785836 0.        ],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
30,0.05303078921298406,0.109835,0.003773421574031871,0.5,0.5,5.857006461842234,[0.02270191 0.01249811 0.01358215 0.         0.02793889 0.         0.         0.         0.         0.         0.02435554 0.         0.02911417 0.         0.         0.         0.         0.         0.03017912 0.40996771 0.         0.         0.         0.         0.         0.02179386 0.         0.40786854 0.         0.         0.        ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
40,0.05303078921298406,0.109835,0.003773421574031871,0.5,0.5,2.443705298547299,[0.02270191 0.01249811 0.01358215 0.         0.02793889 0.         0.         0.         0.         0.         0.02435554 0.         0.02911417 0.         0.         0.         0.         0.         0.03017912 0.40996771 0.         0.         0.         0.         0.         0.02179386 0.         0.40786854 0.         0.         0.        ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
50,0.04313621457957981,0.095123,0.008850570840840382,0.5,0.5,2.6792622588021224,[0.         0.         0.         0.         0.67681954 0.         0.         0.05274235 0.07105075 0.         0.         0.         0.         0.07164138 0.02493022 0.         0.01774157 0.         0.         0.         0.         0.         0.         0.02811926 0.         0.01606149 0.02260488 0.         0.01828856 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
60,0.04313621457957981,0.095123,0.008850570840840382,0.5,0.5,4.073833668629272,[0.         0.         0.         0.         0.67681954 0.         0.         0.05274235 0.07105075 0.         0.         0.         0.         0.07164138 0.02493022 0.         0.01774157 0.         0.         0.         0.         0.         0.         0.02811926 0.         0.01606149 0.02260488 0.         0.01828856 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
70,0.0381513626376089,0.080686,0.0043832747247822025,0.5,0.5,1.8038323710654602,[0.         0.         0.         0.0396212  0.         0.0357042  0.         0.         0.         0.         0.         0.         0.         0.         0.03051588 0.         0.03371321 0.         0.         0.         0.0269332  0.         0.04157786 0.02040826 0.         0.72096091 0.03285669 0.         0.01770857 0.         0.        ],[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
80,0.0381513626376089,0.080686,0.0043832747247822025,0.5,0.5,2.9613007282099026,[0.         0.         0.         0.0396212  0.         0.0357042  0.         0.         0.         0.         0.         0.         0.         0.         0.03051588 0.         0.03371321 0.         0.         0.         0.0269332  0.         0.04157786 0.02040826 0.         0.72096091 0.03285669 0.         0.01770857 0.         0.        ],[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
90,0.0381513626376089,0.080686,0.0043832747247822025,0.5,0.5,-0.2824604727286414,[0.         0.         0.         0.0396212  0.         0.0357042  0.         0.         0.         0.         0.         0.         0.         0.         0.03051588 0.         0.03371321 0.         0.         0.         0.0269332  0.         0.04157786 0.02040826 0.         0.72096091 0.03285669 0.         0.01770857 0.         0.        ],[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
