iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.033202464758499486,0.195701,0.0039092920986607835,0.5004,0.8994711474430547,1.0037042899411552,[0.01543362 0.         0.         0.         0.03729388 0.         0.         0.01437713 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01177147 0.01177147 0.06576625 0.         0.01309045 0.         0.         0.01177147 0.76628866 0.         0.0524356  0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
10,0.014260626635166921,0.195319,0.00470797680794496,0.504,0.894725436791504,-1.2377323198088173,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
20,0.014260626635166921,0.195319,0.00470797680794496,0.508,0.8894817858241639,-0.5649298372042345,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
30,0.014260626635166921,0.195319,0.00470797680794496,0.512,0.8842688659329022,-1.53746093226118,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
40,0.014260626635166921,0.195319,0.00470797680794496,0.516,0.879086497014382,3.3490528384383365,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
50,0.014260626635166921,0.195319,0.00470797680794496,0.52,0.8739345000207845,-1.620074188585679,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
60,0.014260626635166921,0.195319,0.00470797680794496,0.524,0.8688126969536234,-1.5252533260951404,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
70,0.014260626635166921,0.195319,0.00470797680794496,0.528,0.8637209108575947,0.6798884733018427,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
80,0.014260626635166921,0.195319,0.00470797680794496,0.532,0.8586589658144633,4.2082121651392095,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
90,0.014260626635166921,0.195319,0.00470797680794496,0.536,0.8536266869369854,-2.2344559515388287,[0.         0.01128044 0.         0.         0.85228487 0.01107865 0.         0.         0.         0.01106967 0.         0.         0.         0.         0.         0.         0.         0.01091139 0.         0.         0.         0.         0.         0.         0.01105065 0.05843695 0.01105065 0.01124649 0.         0.01159024 0.        ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.9,0.5,0.9,3,0.5,1,10,,tuning_sigma,20
