iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08493213335715744,0.174174,0.004309733285685124,0.1004,0.69863918733465,-0.014347365635718638,[0.         0.0153765  0.03558721 0.         0.18891816 0.         0.         0.         0.03110409 0.         0.         0.         0.         0.         0.03435551 0.         0.         0.         0.02211834 0.         0.02580601 0.         0.         0.         0.         0.13152475 0.0153765  0.49983293 0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
10,0.06924631939833811,0.189031,0.0038183710173563595,0.10400000000000001,0.6865103033060405,-0.06596050725085142,[0.02328264 0.         0.         0.         0.31844536 0.         0.         0.         0.04241941 0.         0.02037662 0.         0.         0.         0.         0.         0.         0.03644349 0.         0.         0.03386507 0.02470269 0.         0.         0.         0.03313749 0.         0.44885165 0.01847558 0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
20,0.06744385873226075,0.186262,0.0030335346681459306,0.10800000000000001,0.6732805664933595,0.026587477175440615,[0.03098596 0.         0.03154112 0.         0.51503529 0.         0.         0.         0.02188724 0.         0.         0.         0.         0.         0.02925022 0.         0.         0.03723114 0.         0.         0.         0.         0.         0.         0.         0.22602929 0.         0.06309557 0.02320528 0.02173888 0.        ],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
30,0.06744385873226075,0.186262,0.0030335346681459306,0.112,0.6603057798763129,-0.020315513080569277,[0.03098596 0.         0.03154112 0.         0.51503529 0.         0.         0.         0.02188724 0.         0.         0.         0.         0.         0.02925022 0.         0.         0.03723114 0.         0.         0.         0.         0.         0.         0.         0.22602929 0.         0.06309557 0.02320528 0.02173888 0.        ],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
40,0.05979188223612942,0.175596,0.002844642184344575,0.116,0.6475810303108847,-0.01629882627489017,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
50,0.05979188223612942,0.175596,0.002844642184344575,0.12000000000000001,0.6351014993342337,0.008585561595037206,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
60,0.05979188223612942,0.175596,0.002844642184344575,0.124,0.622862461340094,-0.040772440401456556,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
70,0.05979188223612942,0.175596,0.002844642184344575,0.128,0.6108592817893356,-0.12757091024629633,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
80,0.05979188223612942,0.175596,0.002844642184344575,0.132,0.5990874154550098,-0.04410933072766307,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
90,0.05979188223612942,0.175596,0.002844642184344575,0.136,0.5875424047012152,0.0488502935343714,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
100,0.05979188223612942,0.175596,0.002844642184344575,0.14,0.576219877795131,0.09398611298152292,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
110,0.05979188223612942,0.175596,0.002844642184344575,0.14400000000000002,0.5651155472515784,0.09091534920740117,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
120,0.05979188223612942,0.175596,0.002844642184344575,0.14800000000000002,0.554225208209486,0.015262153479452069,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
130,0.05979188223612942,0.175596,0.002844642184344575,0.15200000000000002,0.5435447368396396,-0.08213987147832708,[0.         0.         0.         0.         0.27691718 0.         0.         0.         0.02000369 0.         0.02582801 0.         0.         0.01602476 0.01602476 0.         0.03107047 0.         0.         0.         0.02127849 0.         0.         0.         0.         0.21316974 0.         0.36434845 0.01533446 0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
140,0.046476774173788704,0.186262,0.0030335346681459306,0.156,0.5330700887831185,0.04504747971827313,[0.03098596 0.         0.03154112 0.         0.51503529 0.         0.         0.         0.02188724 0.         0.         0.         0.         0.         0.02925022 0.         0.         0.03723114 0.         0.         0.         0.         0.         0.         0.         0.22602929 0.         0.06309557 0.02320528 0.02173888 0.        ],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
150,0.044818149128370885,0.174174,0.004309733285685124,0.16,0.5227972976198237,-0.06474107911428606,[0.         0.0153765  0.03558721 0.         0.18891816 0.         0.         0.         0.03110409 0.         0.         0.         0.         0.         0.03435551 0.         0.         0.         0.02211834 0.         0.02580601 0.         0.         0.         0.         0.13152475 0.0153765  0.49983293 0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
160,0.044818149128370885,0.174174,0.004309733285685124,0.164,0.5127224733665192,0.035544712939391494,[0.         0.0153765  0.03558721 0.         0.18891816 0.         0.         0.         0.03110409 0.         0.         0.         0.         0.         0.03435551 0.         0.         0.         0.02211834 0.         0.02580601 0.         0.         0.         0.         0.13152475 0.0153765  0.49983293 0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_bw
