iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.06564814458181999,0.135994,0.004697710836360037,0.5,0.5,-3.3618928264229724,[0.09699835 0.         0.         0.         0.19944096 0.         0.08923136 0.         0.         0.         0.01735607 0.         0.         0.         0.08574402 0.         0.01862192 0.         0.         0.04577511 0.         0.05595666 0.         0.         0.         0.22502973 0.         0.16584582 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
10,0.06564814458181999,0.135994,0.004697710836360037,0.5,0.5,-1.3395155461158736,[0.09699835 0.         0.         0.         0.19944096 0.         0.08923136 0.         0.         0.         0.01735607 0.         0.         0.         0.08574402 0.         0.01862192 0.         0.         0.04577511 0.         0.05595666 0.         0.         0.         0.22502973 0.         0.16584582 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
20,0.06564814458181999,0.135994,0.004697710836360037,0.5,0.5,-0.4883830257183827,[0.09699835 0.         0.         0.         0.19944096 0.         0.08923136 0.         0.         0.         0.01735607 0.         0.         0.         0.08574402 0.         0.01862192 0.         0.         0.04577511 0.         0.05595666 0.         0.         0.         0.22502973 0.         0.16584582 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
30,0.06564814458181999,0.135994,0.004697710836360037,0.5,0.5,1.7088949513071965,[0.09699835 0.         0.         0.         0.19944096 0.         0.08923136 0.         0.         0.         0.01735607 0.         0.         0.         0.08574402 0.         0.01862192 0.         0.         0.04577511 0.         0.05595666 0.         0.         0.         0.22502973 0.         0.16584582 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
40,0.056906705948384324,0.121907,0.008093588103231351,0.5,0.5,1.715795735051351,[0.         0.         0.         0.         0.58518291 0.         0.         0.         0.06209274 0.02275257 0.         0.02715313 0.         0.         0.05944815 0.         0.0341119  0.         0.         0.05767225 0.         0.01760531 0.09058511 0.         0.         0.         0.         0.         0.         0.         0.04339592],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
50,0.056906705948384324,0.121907,0.008093588103231351,0.5,0.5,0.592819594629147,[0.         0.         0.         0.         0.58518291 0.         0.         0.         0.06209274 0.02275257 0.         0.02715313 0.         0.         0.05944815 0.         0.0341119  0.         0.         0.05767225 0.         0.01760531 0.09058511 0.         0.         0.         0.         0.         0.         0.         0.04339592],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
60,0.038786868178639924,0.08457,0.006996263642720153,0.5,0.5,3.147764058183614,[0.         0.         0.         0.         0.40501893 0.         0.02963357 0.         0.02137191 0.         0.         0.         0.02265478 0.         0.         0.01431491 0.         0.         0.01646085 0.         0.         0.         0.         0.         0.02511954 0.40395061 0.03007143 0.03140348 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
70,0.038786868178639924,0.08457,0.006996263642720153,0.5,0.5,-0.03542143077214079,[0.         0.         0.         0.         0.40501893 0.         0.02963357 0.         0.02137191 0.         0.         0.         0.02265478 0.         0.         0.01431491 0.         0.         0.01646085 0.         0.         0.         0.         0.         0.02511954 0.40395061 0.03007143 0.03140348 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
80,0.038786868178639924,0.08457,0.006996263642720153,0.5,0.5,0.024187797464601358,[0.         0.         0.         0.         0.40501893 0.         0.02963357 0.         0.02137191 0.         0.         0.         0.02265478 0.         0.         0.01431491 0.         0.         0.01646085 0.         0.         0.         0.         0.         0.02511954 0.40395061 0.03007143 0.03140348 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
90,0.038786868178639924,0.08457,0.006996263642720153,0.5,0.5,-0.21165106105330234,[0.         0.         0.         0.         0.40501893 0.         0.02963357 0.         0.02137191 0.         0.         0.         0.02265478 0.         0.         0.01431491 0.         0.         0.01646085 0.         0.         0.         0.         0.         0.02511954 0.40395061 0.03007143 0.03140348 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0.],10.0,best,1000,10000,100,0.5,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_size,
