iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.08017646601533412,0.195407,0.003976413584299444,0.1004,0.69863918733465,-0.06121124013234299,[0.0134027  0.0134027  0.         0.         0.05125812 0.02085997 0.         0.         0.         0.         0.         0.         0.         0.0253677  0.         0.         0.         0.         0.         0.         0.017551   0.         0.         0.02594188 0.         0.50951723 0.         0.29405934 0.02863936 0.         0.        ],[1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
10,0.08017646601533412,0.195407,0.003976413584299444,0.10400000000000001,0.6865103033060405,0.04767084263264576,[0.0134027  0.0134027  0.         0.         0.05125812 0.02085997 0.         0.         0.         0.         0.         0.         0.         0.0253677  0.         0.         0.         0.         0.         0.         0.017551   0.         0.         0.02594188 0.         0.50951723 0.         0.29405934 0.02863936 0.         0.        ],[1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
20,0.07443274475106296,0.189505,0.0037201184916682904,0.10800000000000001,0.6732805664933595,-0.07120440842432678,[0.         0.         0.         0.         0.04599903 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02112251 0.02400969 0.0335673  0.         0.         0.02635965 0.         0.         0.07806577 0.         0.58044158 0.         0.13001175 0.02762785 0.         0.03279487],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
30,0.07443274475106296,0.189505,0.0037201184916682904,0.112,0.6603057798763129,0.08623158167092732,[0.         0.         0.         0.         0.04599903 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02112251 0.02400969 0.0335673  0.         0.         0.02635965 0.         0.         0.07806577 0.         0.58044158 0.         0.13001175 0.02762785 0.         0.03279487],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
40,0.06550792479891443,0.187304,0.004500945553892997,0.116,0.6475810303108847,0.067843549945095,[0.02924708 0.         0.         0.         0.12626234 0.         0.         0.         0.         0.         0.         0.         0.         0.04269842 0.         0.02019626 0.         0.03877351 0.         0.         0.02019626 0.         0.         0.         0.         0.60415723 0.         0.03899554 0.03366435 0.         0.045809  ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
50,0.06550792479891443,0.187304,0.004500945553892997,0.12000000000000001,0.6351014993342337,-0.03396825714171739,[0.02924708 0.         0.         0.         0.12626234 0.         0.         0.         0.         0.         0.         0.         0.         0.04269842 0.         0.02019626 0.         0.03877351 0.         0.         0.02019626 0.         0.         0.         0.         0.60415723 0.         0.03899554 0.03366435 0.         0.045809  ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
60,0.06550792479891443,0.187304,0.004500945553892997,0.124,0.622862461340094,-0.11874798496907528,[0.02924708 0.         0.         0.         0.12626234 0.         0.         0.         0.         0.         0.         0.         0.         0.04269842 0.         0.02019626 0.         0.03877351 0.         0.         0.02019626 0.         0.         0.         0.         0.60415723 0.         0.03899554 0.03366435 0.         0.045809  ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
70,0.06423583887589154,0.191806,0.00545029907301925,0.128,0.6108592817893356,0.07372550143515144,[0.03647925 0.         0.         0.         0.06725209 0.         0.         0.         0.         0.         0.         0.         0.         0.02696012 0.         0.         0.         0.03874506 0.         0.         0.         0.         0.         0.0234834  0.01781463 0.58272056 0.         0.14120016 0.0326472  0.         0.03269753],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
80,0.06423583887589154,0.191806,0.00545029907301925,0.132,0.5990874154550098,0.08180422542212769,[0.03647925 0.         0.         0.         0.06725209 0.         0.         0.         0.         0.         0.         0.         0.         0.02696012 0.         0.         0.         0.03874506 0.         0.         0.         0.         0.         0.0234834  0.01781463 0.58272056 0.         0.14120016 0.0326472  0.         0.03269753],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
90,0.06423583887589154,0.191806,0.00545029907301925,0.136,0.5875424047012152,0.003560936560906147,[0.03647925 0.         0.         0.         0.06725209 0.         0.         0.         0.         0.         0.         0.         0.         0.02696012 0.         0.         0.         0.03874506 0.         0.         0.         0.         0.         0.0234834  0.01781463 0.58272056 0.         0.14120016 0.0326472  0.         0.03269753],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.1,0.5,1,10,,tuning_sigma
