iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.17687908839081565,0.003702841594961941,0.5,0.3489848839633983,[0.         0.         0.         0.         0.0711547  0.         0.07769167 0.         0.         0.06569217 0.         0.06874407 0.         0.         0.         0.05726371 0.         0.         0.         0.         0.         0.09201485 0.         0.11358217 0.         0.21459147 0.         0.11178689 0.         0.12747829 0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
10,0.17687908839081565,0.003702841594961941,0.5,-1.2076944504080833,[0.         0.         0.         0.         0.0711547  0.         0.07769167 0.         0.         0.06569217 0.         0.06874407 0.         0.         0.         0.05726371 0.         0.         0.         0.         0.         0.09201485 0.         0.11358217 0.         0.21459147 0.         0.11178689 0.         0.12747829 0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
20,0.17687908839081565,0.003702841594961941,0.5,0.028383333450978872,[0.         0.         0.         0.         0.0711547  0.         0.07769167 0.         0.         0.06569217 0.         0.06874407 0.         0.         0.         0.05726371 0.         0.         0.         0.         0.         0.09201485 0.         0.11358217 0.         0.21459147 0.         0.11178689 0.         0.12747829 0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
30,0.14263559697205855,0.005182635718863212,0.5,-0.5899906409936616,[0.         0.06292634 0.         0.         0.         0.         0.         0.06974336 0.         0.         0.         0.02887056 0.         0.         0.         0.         0.         0.         0.         0.01663887 0.04179096 0.         0.         0.         0.01861283 0.05907628 0.         0.03259382 0.64832057 0.         0.02142641],[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
40,0.14263559697205855,0.005182635718863212,0.5,1.250969490588148,[0.         0.06292634 0.         0.         0.         0.         0.         0.06974336 0.         0.         0.         0.02887056 0.         0.         0.         0.         0.         0.         0.         0.01663887 0.04179096 0.         0.         0.         0.01861283 0.05907628 0.         0.03259382 0.64832057 0.         0.02142641],[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
50,0.14263559697205855,0.005182635718863212,0.5,0.10683950281656879,[0.         0.06292634 0.         0.         0.         0.         0.         0.06974336 0.         0.         0.         0.02887056 0.         0.         0.         0.         0.         0.         0.         0.01663887 0.04179096 0.         0.         0.         0.01861283 0.05907628 0.         0.03259382 0.64832057 0.         0.02142641],[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
60,0.12907783959386632,0.007305562610447264,0.5,1.3001638571830534,[0.         0.         0.         0.         0.48261565 0.         0.         0.         0.08404555 0.02162142 0.04986196 0.         0.         0.         0.         0.         0.         0.         0.05608091 0.06415077 0.         0.0704434  0.04431711 0.0335921  0.         0.         0.         0.09327114 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
70,0.12907783959386632,0.007305562610447264,0.5,-0.2787722919345798,[0.         0.         0.         0.         0.48261565 0.         0.         0.         0.08404555 0.02162142 0.04986196 0.         0.         0.         0.         0.         0.         0.         0.05608091 0.06415077 0.         0.0704434  0.04431711 0.0335921  0.         0.         0.         0.09327114 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
80,0.12907783959386632,0.007305562610447264,0.5,-1.8500894257516474,[0.         0.         0.         0.         0.48261565 0.         0.         0.         0.08404555 0.02162142 0.04986196 0.         0.         0.         0.         0.         0.         0.         0.05608091 0.06415077 0.         0.0704434  0.04431711 0.0335921  0.         0.         0.         0.09327114 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
90,0.12907783959386632,0.007305562610447264,0.5,-0.018713666649594483,[0.         0.         0.         0.         0.48261565 0.         0.         0.         0.08404555 0.02162142 0.04986196 0.         0.         0.         0.         0.         0.         0.         0.05608091 0.06415077 0.         0.0704434  0.04431711 0.0335921  0.         0.         0.         0.09327114 0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,15,tuning_sigma
