iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.06751347691893768,0.199616,0.004138603816405311,0.1004,0.69863918733465,-0.007378041908387067,[0.03206261 0.         0.         0.         0.05093285 0.01742029 0.         0.         0.         0.         0.03387477 0.         0.01742029 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03267153 0.21863398 0.         0.5494981  0.         0.01742029 0.03006529],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
10,0.06751347691893768,0.199616,0.004138603816405311,0.10400000000000001,0.6865103033060405,0.03586110650340072,[0.03206261 0.         0.         0.         0.05093285 0.01742029 0.         0.         0.         0.         0.03387477 0.         0.01742029 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03267153 0.21863398 0.         0.5494981  0.         0.01742029 0.03006529],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
20,0.04931074615137746,0.18895,0.0028925747815224806,0.10800000000000001,0.6732805664933595,-0.007966650858560105,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
30,0.04931074615137746,0.18895,0.0028925747815224806,0.112,0.6603057798763129,-0.015793082287052167,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
40,0.04931074615137746,0.18895,0.0028925747815224806,0.116,0.6475810303108847,0.019060149576416108,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
50,0.04931074615137746,0.18895,0.0028925747815224806,0.12000000000000001,0.6351014993342337,0.06297624368158411,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
60,0.04931074615137746,0.18895,0.0028925747815224806,0.124,0.622862461340094,0.0002941571288290244,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
70,0.04931074615137746,0.18895,0.0028925747815224806,0.128,0.6108592817893356,0.011299813284195177,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
80,0.04931074615137746,0.18895,0.0028925747815224806,0.132,0.5990874154550098,0.015515076405658886,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
90,0.04931074615137746,0.18895,0.0028925747815224806,0.136,0.5875424047012152,0.015446899708867564,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
100,0.04931074615137746,0.18895,0.0028925747815224806,0.14,0.576219877795131,0.018468478681399333,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
110,0.04931074615137746,0.18895,0.0028925747815224806,0.14400000000000002,0.5651155472515784,-0.009397843817339272,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
120,0.04931074615137746,0.18895,0.0028925747815224806,0.14800000000000002,0.554225208209486,-0.013033278674893765,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
130,0.04931074615137746,0.18895,0.0028925747815224806,0.15200000000000002,0.5435447368396396,0.0009556106554612968,[0.         0.02543241 0.         0.         0.23336092 0.         0.         0.02463676 0.         0.         0.         0.         0.0251674  0.02710732 0.         0.03860427 0.         0.         0.         0.         0.03357883 0.         0.         0.         0.         0.18775723 0.         0.37827525 0.         0.02607961 0.        ],[0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.5,1,10,,tuning_iter
