iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.07995585554749793,0.008610979686592002,0.4,1.8068955285476385,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0236104  0.         0.         0.         0.02725377 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.93811573 0.         0.0110201  0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
100,0.044929006037218444,0.004886098315738317,0.4,9.54537014200239,[0.         0.01945448 0.0147961  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01202119 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.95372823 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
200,0.015213805274502432,0.004702622317599584,0.4,-12.05166533876459,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02097231 0.         0.         0.         0.         0.02207571 0.         0.         0.         0.         0.         0.         0.92546584 0.         0.03148615 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
300,0.015206327437929639,0.010335397645768022,0.4,-6.301722189014991,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
400,0.015206327437929639,0.010335397645768022,0.4,-2.0775682655398584,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
500,0.015206327437929639,0.010335397645768022,0.4,0.46727879974750614,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
600,0.015206327437929639,0.010335397645768022,0.4,19.55401494106456,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
700,0.015206327437929639,0.010335397645768022,0.4,-16.828589075337277,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
800,0.015206327437929639,0.010335397645768022,0.4,2.023445486218653,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
900,0.015206327437929639,0.010335397645768022,0.4,9.1878039652274,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1000,0.015206327437929639,0.010335397645768022,0.4,13.631372409789543,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1100,0.015206327437929639,0.010335397645768022,0.4,-1.0166393218741308,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1200,0.015206327437929639,0.010335397645768022,0.4,6.7063591662388,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1300,0.015206327437929639,0.010335397645768022,0.4,3.1090144196538056,[0.         0.         0.         0.         0.94857802 0.01167575 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.027971   0.         0.01177523 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1400,0.012036075558110638,0.004766687957604943,0.4,4.526151771194239,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01547968 0.         0.         0.         0.         0.         0.         0.         0.01686512 0.01167923 0.         0.95597597 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1500,0.012036075558110638,0.004766687957604943,0.4,-3.586620135702106,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01547968 0.         0.         0.         0.         0.         0.         0.         0.01686512 0.01167923 0.         0.95597597 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1600,0.012036075558110638,0.004766687957604943,0.4,-11.603872732357154,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01547968 0.         0.         0.         0.         0.         0.         0.         0.01686512 0.01167923 0.         0.95597597 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1700,0.012036075558110638,0.004766687957604943,0.4,-7.159894489113084,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01547968 0.         0.         0.         0.         0.         0.         0.         0.01686512 0.01167923 0.         0.95597597 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
1800,0.012036075558110638,0.004766687957604943,0.4,2.403153977232103,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01547968 0.         0.         0.         0.         0.         0.         0.         0.01686512 0.01167923 0.         0.95597597 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,10000,30,0.6,10,1,4,,problem_solving
