iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.16957599510398128,0.004806488030619268,0.5,-0.8854637080626614,[0.         0.         0.01656792 0.         0.         0.         0.         0.         0.83163917 0.0222971  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01936454 0.         0.01796355 0.         0.         0.01500379 0.         0.01442344 0.02412693 0.01657698 0.02203659],[0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 1. 1.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
10,0.16957599510398128,0.004806488030619268,0.5,-7.952540163740559,[0.         0.         0.01656792 0.         0.         0.         0.         0.         0.83163917 0.0222971  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01936454 0.         0.01796355 0.         0.         0.01500379 0.         0.01442344 0.02412693 0.01657698 0.02203659],[0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 1. 1.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
20,0.132427505952084,0.0031217276674807884,0.5,3.83728141778433,[0.01636188 0.         0.02257907 0.         0.         0.0111898  0.         0.         0.01389159 0.         0.01656483 0.86131826 0.0135364  0.         0.         0.         0.01564328 0.         0.         0.         0.         0.         0.         0.01096158 0.         0.         0.         0.         0.         0.         0.01795332],[1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
30,0.08998178286189802,0.004407737651152545,0.5,0.6381722003596686,[0.         0.01516033 0.01325283 0.         0.01062616 0.01695411 0.016716   0.         0.01090534 0.         0.         0.0172296  0.         0.86796781 0.         0.         0.         0.         0.         0.         0.         0.         0.01572641 0.         0.         0.         0.         0.         0.         0.         0.01546141],[0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
40,0.07192212109340054,0.004959316386555051,0.5,-18.7696398658706,[0.         0.         0.         0.         0.         0.01497939 0.02568076 0.         0.         0.         0.         0.         0.01755757 0.         0.         0.         0.01914746 0.         0.83279869 0.         0.         0.01568317 0.02132768 0.01164681 0.         0.         0.         0.01142644 0.02975203 0.         0.        ],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
50,0.0652086491406161,0.0054041506668554735,0.5,6.358744959811887,[0.         0.         0.01552574 0.         0.         0.01138073 0.         0.         0.         0.         0.         0.         0.         0.         0.01399035 0.0119333  0.         0.         0.01225617 0.         0.01869717 0.01205114 0.0156663  0.         0.         0.         0.         0.02166504 0.86683406 0.         0.        ],[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
60,0.0652086491406161,0.0054041506668554735,0.5,8.47756571308788,[0.         0.         0.01552574 0.         0.         0.01138073 0.         0.         0.         0.         0.         0.         0.         0.         0.01399035 0.0119333  0.         0.         0.01225617 0.         0.01869717 0.01205114 0.0156663  0.         0.         0.         0.         0.02166504 0.86683406 0.         0.        ],[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
70,0.042245976746854305,0.00477364919030497,0.5,-5.950561369740641,[0.         0.01358249 0.         0.         0.01764599 0.         0.02072064 0.         0.         0.         0.01410339 0.         0.0200924  0.01558875 0.         0.         0.         0.         0.01971714 0.         0.         0.         0.01356052 0.         0.         0.85274158 0.0122471  0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
80,0.042245976746854305,0.00477364919030497,0.5,20.19880907031608,[0.         0.01358249 0.         0.         0.01764599 0.         0.02072064 0.         0.         0.         0.01410339 0.         0.0200924  0.01558875 0.         0.         0.         0.         0.01971714 0.         0.         0.         0.01356052 0.         0.         0.85274158 0.0122471  0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
90,0.042245976746854305,0.00477364919030497,0.5,7.883095724960066,[0.         0.01358249 0.         0.         0.01764599 0.         0.02072064 0.         0.         0.         0.01410339 0.         0.0200924  0.01558875 0.         0.         0.         0.         0.01971714 0.         0.         0.         0.01356052 0.         0.         0.85274158 0.0122471  0.         0.         0.         0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.],10.0,1000,30,0.2,10,1,10,74,tuning_mem_consider
